epoch,train_loss,train_nll,train_nll_nonctx,train_kl,beta,train_var_min,train_var_mean,train_var_max,train_mae,val_loss,val_nll,val_nll_nonctx,val_kl,val_var_min,val_var_mean,val_var_max,val_mae
1,8.365969623838152,8.365969623838152,9.136830960001264,25.40305083138602,0.0,0.0952990581780406,3.2779376804828644,10.821156808308192,223.56386239188058,18.1160618464152,2.0623216231664023,2.0794008572896323,16.053740342458088,0.49664031465848285,6.44328498840332,17.63068421681722,319.9169057210287
2,2.059356314795358,2.0220341171537126,2.04717332976205,18.66109984261649,0.002,0.6807178131171635,7.070603030068534,19.328516278948104,281.39225333077565,14.818355560302734,1.9602437218030293,1.9749489625295003,12.858112017313639,1.0746085445086162,7.876115163167317,19.772997856140137,215.00804392496747
3,1.9168120963232858,1.8599013941628593,1.878525699887957,14.227677753993444,0.004,0.7593781181744167,7.3589799744742255,20.251105172293528,164.4466073172433,11.949444611867268,1.7645063400268555,1.7852288881937664,10.184938510258993,0.5219553609689077,6.901217699050903,19.24685541788737,138.00956344604492
4,1.7133194208145142,1.6414523124694824,1.672406690461295,11.977853502546038,0.006,0.20321648035730636,6.268634387425014,19.628002166748047,137.05227988106864,9.43910296758016,1.464676837126414,1.490850607554118,7.97442611058553,0.06814758231242497,5.6208523114522295,17.92828591664632,133.60814030965167
5,1.4972173145839147,1.4347725766045707,1.5166127511433192,7.805592060089111,0.008,0.030094878348921026,4.999461242130825,17.157399313790457,153.95257023402624,7.714843352635701,1.2905205885569255,1.3388632734616597,6.424322843551636,0.033098950050771236,4.483390808105469,15.24159574508667,133.7010383605957
6,1.3827945164271764,1.2688650744301933,1.3560223068509782,11.392943007605416,0.01,0.03324607467012746,4.134123700005667,15.138321604047503,138.35875483921595,6.374248425165812,1.1937753558158875,1.2798685431480408,5.18047312895457,0.05581149086356163,3.5959333976109824,13.150331815083822,123.73552449544272
7,1.252670202936445,1.1514906542641776,1.2890647309167045,8.43162979398455,0.012,0.031910219229757786,3.4540631430489674,13.24634565625872,135.3651580810547,5.066013495127359,1.0718284845352173,1.1505374908447266,3.9941850105921426,0.02005141166349252,3.274685263633728,11.65602413813273,121.46120961507162
8,1.1626394987106323,1.0704396877970015,1.1661990795816695,6.585700171334403,0.014,0.012222182604351215,3.212817805153983,11.31072085244315,124.8034428187779,4.012776772181193,1.0034281114737194,1.070647418498993,3.0093486507733664,0.017174620026101668,2.9536301294962564,9.482990582784018,120.44832865397136
9,1.0182678869792394,0.9614422406469073,1.1383230004991804,3.5516021932874406,0.016,0.014607519177453858,2.823493378502982,10.244194439479283,144.5307104928153,3.3158408403396606,0.8646114667256674,0.9384302695592245,2.4512293140093484,0.01625203201547265,2.5986549854278564,8.109236319859823,121.46623357137045
10,0.94783273765019,0.8650299906730652,1.0023801241602217,4.600152662822178,0.018,0.008856829521911485,2.584790979112898,8.627196175711495,132.64166913713728,3.0282983382542925,0.8675829172134399,0.9431504309177399,2.1607153614362082,0.006960843224078417,2.4974021911621094,7.596712350845337,119.1963119506836
11,0.8570672018187386,0.7905845812388829,0.9397525276456561,3.3241308757237027,0.02,0.00509701795609934,2.4388815675462996,8.02400725228446,132.64625004359655,2.5280754764874773,0.684528668721517,0.7624587217966715,1.8435467878977458,0.00524547944466273,2.3152520656585693,7.083831787109375,119.70458475748697
12,0.7774377380098615,0.7187732117516654,0.8967597314289638,2.666568858282907,0.022,0.003969834385705846,2.2813799721854076,7.497274739401681,137.9409419468471,2.336607257525126,0.6411358515421549,0.7138990859190623,1.6954714457194011,0.00426817312836647,2.1731872161229453,6.531094312667847,117.59893290201822
13,0.7272389445986066,0.6537232058388847,0.784985431603023,3.0631552764347623,0.024,0.0034322980126099928,2.1084423746381487,6.753481796809605,128.04678235735213,2.6803954044977827,1.0243459045886993,1.1003938913345337,1.6560495098431904,0.0033354193049793444,2.031659404436747,6.02544903755188,117.11029179890951
14,0.8422876596450806,0.7071429491043091,0.8320995398930141,5.19787323474884,0.026,0.0038121476702924284,1.8807143654142107,5.966518947056362,124.33604758126395,1.9607673088709512,0.569866418838501,0.6508428255716959,1.3909008701642354,0.0063210222870111465,1.6877169211705525,4.830154259999593,116.01976903279623
15,0.6816802280289787,0.5922914402825492,0.7070484501974923,3.192456841468811,0.028,0.004489448320652757,1.6712675264903478,5.265191486903599,120.64090292794364,1.7026009559631348,0.5432020425796509,0.623332659403483,1.1593989133834839,0.0034407710966964564,1.6657546162605286,4.692956844965617,116.1658566792806
16,0.8898120267050607,0.7385595866612026,0.8310321228844779,5.0417477403368265,0.03,0.0021737433770405395,1.714641911642892,5.298492635999407,114.22053745814732,1.3454002539316812,0.47424756983915967,0.5558252284924189,0.8711527089277903,0.003367962393288811,1.5393099784851074,4.350785652796428,115.34728240966797
17,0.7556371263095311,0.7146636460508619,0.9717560069901603,1.2804212995937891,0.032,0.01009571020092283,1.3321480751037598,4.238878182002476,146.68489837646484,1.574829638004303,0.8539865811665853,0.9507050216197968,0.7208430568377177,0.030890164896845818,1.119649092356364,3.0016427437464395,117.80221303304037
18,0.869137670312609,0.7974621994154794,0.9556030971663338,2.108101861817496,0.034,0.024039166580353464,1.143350635256086,3.706259182521275,127.17358507428851,1.4549399614334106,0.7593384285767873,0.8505560060342153,0.6956015477577845,0.030111053648094337,1.0755092302958171,2.912178913752238,115.36673100789389
19,0.8012978519712176,0.6934223771095276,0.7873088802610125,2.996541346822466,0.036,0.014277928774910313,1.1673065253666468,3.678959948675973,113.70998709542411,1.2092234889666238,0.602299282948176,0.6872180898984274,0.6069241911172867,0.00816602042565743,1.1850722233454387,3.247735857963562,112.72796122233073
20,0.5951295069285801,0.5130609231335777,0.6121988551957267,2.1596997124808177,0.038,0.004098338573904974,1.274532607623509,3.9826232365199496,114.30730329241071,0.9787027537822723,0.42960553367932636,0.5118554532527924,0.5490972350041071,0.0019983970560133457,1.3327526052792866,3.7338109811147056,111.48535537719727
21,0.9167411923408508,0.8669850443090711,1.0257663215909685,1.2439038412911552,0.04,0.0018063581415585109,1.3094050203050887,4.075522116252354,127.3052749633789,1.0024058818817139,0.49402929842472076,0.5837935507297516,0.5083765834569931,0.005974382006873687,1.016947348912557,2.7187627156575522,110.16059875488281
22,0.7859502179282052,0.7011129813534873,0.8262838891574315,2.019934185913631,0.042,0.01734620299456375,0.9270880137171064,2.8267581122262135,114.63275146484375,1.271858056386312,0.8001999060312907,0.9065803090731303,0.4716581453879674,0.04543736018240452,0.7930377920468649,1.9930924971898396,113.69171651204427
23,0.9762112157685416,0.7882947410855975,0.8677084360803876,4.270829268864223,0.044,0.03370563020663602,0.8487871970449176,2.6683143207005093,105.98842402866909,1.1522712111473083,0.7809453010559082,0.8833761513233185,0.37132594486077625,0.03842519223690033,0.7963738640149435,2.0983299215634665,112.66527303059897
24,0.7502227425575256,0.6942095926829747,0.8604533161435809,1.2176770738192968,0.046,0.018617686815559864,0.874580945287432,2.8843839849744524,121.34011622837612,0.90784685810407,0.5939511954784393,0.6901486913363138,0.31389566014210385,0.010399758039663235,0.8438103199005127,2.3770875930786133,109.21257273356119
25,0.5838869128908429,0.5156573397772652,0.6222901259149823,1.421449363231659,0.048,0.0045643263895596775,0.9214891706194196,3.0510262080601285,109.43223789760044,0.7982311844825745,0.5139828274647394,0.5977696379025778,0.28424834956725437,0.002284575253725052,0.881792426109314,2.5012916326522827,105.24810409545898
26,0.460701014314379,0.3937283030578068,0.523366208587374,1.3394543443407332,0.05,0.0017846562633556978,0.892647419657026,2.894315242767334,112.90143258231026,0.6307577590147654,0.34695308407147724,0.4407455523808797,0.28380467494328815,0.001740829146001488,0.8058624466260275,2.2292303244272866,105.00127283732095
27,0.4672992399760655,0.3911370209285191,0.5412076413631439,1.4646580389567785,0.052,0.0015323343187836663,0.7965132083211627,2.4596468721117293,112.11851283482143,0.778688798348109,0.49865711232026416,0.5990873972574869,0.28003168602784473,0.0020779839251190424,0.7130938768386841,1.9597272872924805,104.04904174804688
28,0.4243523861680712,0.3365634594644819,0.49721780845097135,1.6257207989692688,0.054,0.0022414650967610733,0.6986485634531293,2.0815475497926985,113.42180742536273,0.5820924192667007,0.31497696538766223,0.4337351471185684,0.2671154588460922,0.0026154364847267666,0.6399189929167429,1.6277373433113098,106.34981918334961
29,0.3825936658041818,0.27184417843818665,0.39592601571764263,1.9776693412235804,0.056,0.001912932759816093,0.6445870314325605,1.8631364958626884,104.16773223876953,0.4140787124633789,0.1801272432009379,0.2902887438734372,0.23395146429538727,0.0015428995247930288,0.6027783950169882,1.636194924513499,104.20858383178711
30,0.3849289225680487,0.22777160469974791,0.3116537502833775,2.709608963557652,0.058,0.0013178778546197073,0.6041662437575204,1.7114645753587996,97.33497728620257,0.9420155982176464,0.7394274274508158,0.8537593086560568,0.202588160832723,0.001204074457443009,0.5799893836180369,1.469967782497406,100.8832295735677
31,0.41809712988989695,0.35008699553353445,0.5172243075711387,1.1335023300988334,0.06,0.0013354341166892222,0.5687121834073748,1.6895333698817663,109.1267558506557,0.45124034583568573,0.27710722883542377,0.3974556078513463,0.17413312072555223,0.0017603901408923168,0.5079365074634552,1.257128159205119,101.27383550008138
32,0.31519076228141785,0.23315594238894327,0.38059607999665396,1.3231424604143416,0.062,0.001778696380954768,0.5154845714569092,1.4356845617294312,103.85125296456474,0.36094381908575696,0.21989698708057404,0.3487025002638499,0.1410468320051829,0.001729135789598028,0.4773329347372055,1.1760657827059429,101.89275995890299
33,0.25891650361674173,0.161077618598938,0.3194715103932789,1.5287325041634696,0.064,0.0013845956584970867,0.4889058300427028,1.478989839553833,102.28131321498326,0.2320555547873179,0.1099654994904995,0.24128310630718866,0.12209005653858185,0.001180561938478301,0.4655902087688446,1.1913910508155823,100.93292236328125
34,0.14229813005243028,0.08224417907851082,0.2557560588632311,0.9099083031926837,0.066,0.0010947415804756539,0.4891352525779179,1.453120197568621,104.78057752336774,0.22836551815271378,0.1200411468744278,0.24465628465016684,0.10832437252004941,0.0010512261845481892,0.45878105362256366,1.1873059471448262,98.70093409220377
