epoch,train_loss,train_nll,train_nll_nonctx,train_kl,beta,train_var_min,train_var_mean,train_var_max,train_mae,val_loss,val_nll,val_nll_nonctx,val_kl,val_var_min,val_var_mean,val_var_max,val_mae
1,3.4379102351530544,3.4379102351530544,3.5479507806166164,19.74537222790268,0.0,0.8750121295891421,6.7751787293632075,19.447084053507393,145.74242501888634,13.88514485889011,1.7150158617231581,1.7883851740095351,12.170129023657905,0.6704017089472877,5.092310481601292,15.226692559983995,114.42251976860894
2,1.4413273840580347,1.415177025884952,1.6132720832554799,13.075177318644974,0.002,0.3322222547711067,2.713492326016696,8.912201225757599,114.68388697786152,15.106311353047689,1.1923940645323858,1.2827193432384068,13.913917308383517,0.009486882988777425,0.4912554078631931,0.93417686091529,99.67711096869576
3,1.3587959656175577,1.3071430066846452,1.5114449689973075,12.913239085449362,0.004,0.3126999317088498,1.2480921486638628,3.3579935645157435,110.58360621614277,10.35162812338935,0.8093900177213881,0.9113472978274028,9.542238065931532,0.013076711187346114,0.4552070392502679,0.8730932063526577,96.00424279106987
4,0.6641415402574359,0.5989040822353003,0.8313135285422487,10.872909653861567,0.006,0.012497109220415916,0.40371260215651317,0.9125361341350483,102.41383419396742,9.533937411838108,0.4960135837395986,0.5872149772114224,9.037923855251735,0.016378067516618303,0.3789399610625373,0.7483629372384814,85.8293953789605
5,0.7328914291453812,0.6639845236292425,0.858895333308094,8.61336356288982,0.008,0.045487047902325974,0.42066398769054775,0.8419551804380597,97.38117736240604,6.769103198581272,1.0073580423990884,1.0860452466540866,5.761745156182183,0.0035541163964404,0.3407740102873908,0.6326581239700317,83.89579366048179
6,0.5068334585653161,0.43221325511639974,0.586580327096975,7.462020410681671,0.01,0.007376104887610055,0.36285494127363527,0.7304781169261573,89.6923019121278,4.704044363233778,0.44221742153167726,0.5372851755883958,4.261826917860243,0.01123252088824908,0.3906746360990736,0.7042715417014228,85.70479634602863
7,0.4146353189113005,0.34395976181862487,0.5515698475657769,5.8896300702724815,0.012,0.0062448769030249065,0.3726168589771919,0.7301971552506933,95.99810258397517,4.373018386628893,0.10956508715947469,0.19531125997503598,4.263453314039443,0.0019910462097161344,0.3269222060839335,0.5738732775052389,79.66762322319879
8,0.23951997586859847,0.17721176779178796,0.37445527842303494,4.450586161523495,0.014,0.002050830615807395,0.32715327897161806,0.6705072679609623,89.42840489801371,3.3357524474461875,0.13958871502222286,0.21913525462150574,3.1961637470457287,0.001253945740043289,0.3297277530034383,0.6465008695920308,79.68810492621527
9,0.19524621552313273,0.12106986262369901,0.30240298399947724,4.636021870487141,0.016,0.0015802466978301418,0.332585779563436,0.6582937476769933,88.71947040197985,2.328739515940348,0.062182435570543426,0.1547334424941154,2.2665570735931397,0.001170530677255657,0.29967706468370225,0.567039332124922,81.8740712483724
10,0.1497885596077397,0.07992002981515021,0.21387910538897761,3.8815851560178793,0.018,0.001485337946950546,0.3417080725139042,0.6841655103665478,84.70294146267872,1.8913854493035211,0.24150639242596098,0.344704681303766,1.649879060851203,0.0010183356547107298,0.33644520309236314,0.629369870821635,81.87130805121527
