traj_id,object_x,object_y,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6
0.0,-90.0,-14.608178614510788,-26.583208053842952,-26.112909167256248,-24.807596907081972,-22.11393031196386,-23.88034068423904,-25.767474772452374
0.0,-88.18181818181819,-15.842186840542166,-26.514269996510734,-26.083709275862248,-24.806334315042342,-22.03941046192497,-23.766232313134875,-25.692606855072455
0.0,-86.36363636363636,-16.8147799024497,-26.447813318091335,-26.052056477000406,-24.799356864761037,-21.962615308496844,-23.65634758052994,-25.618260298450764
0.0,-84.54545454545455,-17.51435288552511,-26.382069640179452,-26.01730698126903,-24.787296359074226,-21.879395740744798,-23.551391314011664,-25.54715500422415
0.0,-82.72727272727273,-17.93255853219607,-26.31666042269302,-25.97884216152545,-24.765752498994665,-21.788468041480517,-23.45210916209691,-25.478925440763327
0.0,-80.9090909090909,-18.064406840939615,-26.25086484086924,-25.936079842253662,-24.734613556529794,-21.686074812558942,-23.359303357388832,-25.4136969927875
0.0,-79.0909090909091,-17.90832460664323,-26.184387553638857,-25.888485248007214,-24.692878474009213,-21.570470703326347,-23.274636069822726,-25.351666404562152
0.0,-77.27272727272728,-17.466174191981935,-26.11694145198743,-25.835581432546746,-24.640433909102704,-21.43896445984804,-23.19910169984139,-25.292992203465726
0.0,-75.45454545454545,-16.743231305832687,-26.04868432462814,-25.77695901592321,-24.5753357311552,-21.29168474521983,-23.13489347751885,-25.237929916557107
0.0,-73.63636363636364,-15.748122053872478,-25.97928652003737,-25.71228506504673,-24.49731369241048,-21.126353712534918,-23.084303198406342,-25.18694401405593
0.0,-71.81818181818181,-14.492720012468133,-25.90979355152632,-25.640828930741268,-24.4054951356514,-20.94390965076567,-23.048370203451807,-25.139733115115114
0.0,-70.0,-12.992004553965305,-25.837261795949132,-25.562367196791417,-24.29976657165425,-20.74600477687655,-23.030587105064757,-25.097317483784714
0.0,-68.18181818181819,-11.263882113829567,-25.76094251650366,-25.477373761046252,-24.17960474711402,-20.537110237746067,-23.032412058614856,-25.059671522309618
0.0,-66.36363636363636,-9.328972532268162,-25.685291841471496,-25.38625226970035,-24.044891443184685,-20.32524442597248,-23.056196670621524,-25.02821550419035
0.0,-64.54545454545455,-7.210363019689783,-25.615382738135665,-25.286339262641995,-23.896047165695247,-20.122244090263756,-23.102888923639274,-25.003028525432008
