epoch,val_mae_m,elapsed_s
1,9.86841173171997,1.8155806064605713
2,9.911188252766927,3.8742923736572266
3,9.863865025838216,5.904576063156128
4,9.697514311472576,8.641628503799438
5,9.861653073628743,11.17098593711853
6,9.873813152313232,13.183463096618652
7,9.73752301534017,15.298194169998169
8,9.68096981048584,17.083521842956543
9,9.632304827372232,19.36932063102722
10,9.543094444274903,21.616509675979614
11,10.02016798655192,23.887958526611328
12,9.724800809224446,25.731236219406128
13,9.888168907165527,27.67948055267334
14,9.688311258951822,29.46052885055542
15,10.052179686228435,31.338772535324097
16,9.810535113016764,33.179068088531494
17,9.7055113474528,35.11175274848938
18,9.916365432739259,37.02841114997864
19,9.7468212445577,38.69108319282532
20,9.704860846201578,40.636889934539795
21,9.41929136912028,42.57517075538635
22,9.639537493387857,44.85759425163269
23,9.847895526885987,46.76753211021423
24,10.017133458455403,48.510809659957886
25,9.948763179779053,50.28738307952881
26,10.035989093780518,51.954331398010254
27,9.785455226898193,53.78604078292847
28,9.950516064961752,56.01344156265259
29,9.880900382995605,57.556355237960815
30,9.854550615946453,59.32718515396118
31,9.747898324330647,61.194846630096436
32,9.83079735438029,62.91879200935364
33,9.782435607910156,64.51470947265625
34,9.717693646748861,66.34078121185303
35,10.243659210205077,68.20906662940979
36,9.880197970072429,69.90022683143616
37,10.008253606160482,71.64247632026672
38,9.82025359471639,73.58852243423462
39,9.935894743601482,75.49339842796326
40,10.081018161773681,77.43311262130737
41,9.761419455210367,79.15985321998596
42,9.889025020599366,81.02261662483215
43,9.582523345947266,82.94465637207031
44,9.761424509684245,84.83004069328308
45,9.63854554494222,86.66106367111206
46,9.608040777842204,88.42400789260864
47,9.754621728261311,90.28709030151367
48,10.138032658894856,92.05199694633484
49,9.862239933013916,93.82347011566162
50,10.014351526896158,95.65948104858398
51,9.997979958852133,97.49905347824097
52,9.614877287546793,99.14428925514221
53,9.758845329284668,100.92853808403015
54,9.893043677012125,102.96230602264404
55,9.520612780253092,105.01172709465027
56,9.767100461324056,106.81478786468506
57,9.903787104288737,108.75198459625244
58,10.029742368062337,110.58289384841919
59,10.080701160430909,112.47728252410889
60,9.650185743967691,114.3145203590393
61,9.600336138407389,116.16012668609619
62,9.900363286336264,117.86769437789917
63,9.965730444590251,119.65239953994751
64,9.829117997487385,121.59694528579712
65,9.849876244862875,123.49223804473877
66,9.874342823028565,125.39127898216248
67,9.883437728881836,127.33549356460571
68,9.706083583831788,129.18886351585388
69,9.851734288533528,131.48553276062012
70,10.005458768208822,133.36858105659485
71,9.755167865753174,135.1565866470337
72,9.771078650156657,137.04969382286072
73,10.01707410812378,138.79738211631775
74,9.863733863830566,140.748526096344
75,9.840464274088541,142.85014390945435
76,9.804825146993002,144.58372020721436
77,10.031215858459472,146.16988039016724
78,10.030171839396159,148.00478196144104
79,9.892843246459961,149.91368579864502
80,9.870964018503825,152.00515365600586
81,10.057117303212484,153.82777881622314
82,10.176116784413656,155.5538306236267
83,10.113135051727294,157.49662017822266
84,10.245969899495442,159.48185896873474
85,9.953076267242432,161.3804817199707
86,9.856164518992106,163.26443886756897
87,9.85713888804118,165.11925888061523
88,9.649208641052246,167.1079180240631
89,9.784710439046224,168.93256783485413
90,9.917365233103434,170.94561123847961
91,9.935491689046223,172.8531572818756
92,10.038134956359864,174.59972286224365
93,10.001521873474122,176.4344892501831
94,9.764329624176025,178.28180360794067
95,10.096369425455729,180.06214022636414
96,9.841868082682291,182.06823658943176
97,10.113153171539306,183.92615509033203
98,10.037016073862711,185.8217215538025
99,9.716011110941569,187.61426091194153
100,10.03969275156657,189.50448989868164
101,9.881252415974934,191.51109194755554
102,9.907204469045004,193.2483615875244
103,9.890208848317464,195.1890947818756
104,10.15698070526123,196.9105682373047
105,9.833103624979655,198.77750873565674
106,10.03157091140747,200.63093090057373
107,9.883509508768718,202.43817853927612
108,9.864333820343017,204.3878939151764
109,9.997143205006918,206.17804408073425
110,10.105534998575846,207.96378087997437
111,9.752110449473063,209.78814578056335
112,9.841511376698811,211.73791313171387
113,10.026207160949706,213.46394777297974
114,9.655283164978027,215.262127161026
115,9.561199824015299,217.04243421554565
116,9.906527360280355,218.90894389152527
117,9.91336596806844,220.63000679016113
118,9.827442646026611,222.3709237575531
119,9.957340717315674,224.20906782150269
120,10.036374886830648,226.01878023147583
121,9.907968616485595,227.75466012954712
122,9.851591936747234,229.57990312576294
123,10.001926104227701,231.3877251148224
124,9.887832419077556,233.18306469917297
125,9.800499979654948,234.98685908317566
126,9.854853789011637,236.75906443595886
127,9.773780886332194,238.46794867515564
128,10.027546215057374,240.18142938613892
129,10.060182571411133,241.96294856071472
130,9.98522335688273,244.00585412979126
131,10.13893788655599,245.9326982498169
132,9.914750862121583,247.88955116271973
133,9.90754149754842,249.94781732559204
134,9.748522408803304,252.10507822036743
135,10.09609079360962,253.89839124679565
136,9.886606979370118,255.66365432739258
137,9.900350252787272,257.4588031768799
138,10.098803393046062,259.04691767692566
139,9.965259424845378,260.8542423248291
140,9.964244270324707,262.52806305885315
141,9.884733072916667,264.3313910961151
142,10.350143591562906,266.2274558544159
143,10.110135618845622,268.1264114379883
144,10.119255606333414,270.11357712745667
145,10.047201506296794,271.9338347911835
146,9.929434363047282,273.6378126144409
147,9.835686302185058,275.44547629356384
148,10.01265484491984,277.2992353439331
149,9.699225807189942,278.9837384223938
150,9.922339820861817,280.83321475982666
151,9.90755786895752,282.6818244457245
152,10.090304120381672,284.6441113948822
153,9.892844422658284,286.44596886634827
154,10.17643674214681,288.28556084632874
155,9.86702791849772,289.99513936042786
156,9.576150290171306,291.6006569862366
157,10.007972812652588,293.42809677124023
158,9.8775226910909,294.9964725971222
159,10.001296933492025,296.8251395225525
160,9.841285673777262,298.85269951820374
161,9.952840455373128,300.7370038032532
162,9.618468093872071,302.759375333786
163,9.718288230895997,304.59207558631897
164,9.69950787226359,306.4341673851013
165,9.734386984507243,308.3940644264221
166,9.682591915130615,310.31214475631714
167,10.0914776802063,312.2688353061676
168,9.78629363377889,313.8815188407898
169,10.12347313563029,315.5496470928192
170,9.986327012379965,317.26878118515015
171,9.820240879058838,319.0281984806061
