epoch,train_loss,train_nll,train_nll_nonctx,train_kl,beta,train_var_min,train_var_mean,train_var_max,train_mae,val_loss,val_nll,val_nll_nonctx,val_kl,val_var_min,val_var_mean,val_var_max,val_mae_02,val_mae_04,val_mae_06,val_mae,val_mae_fixed_holdout,val_mae_inverse_holdout,val_weighted_score
11,-0.05602707657611595,-0.09349779059829295,-0.09349779059829295,37.47071215791522,0.001,0.001157438714180212,0.20882983055879484,0.44921544756529463,52.14859347073537,40.272584946950275,-0.2308455461713796,-0.2308455461713796,40.50343055725098,0.0011095102313750734,0.1456621954838435,0.3086770648757617,65.46126556396484,56.46738077799479,46.07482401529948,56.46738077799479,46.805372619628905,36.61237093607585,38.650971272786464
12,-0.01612675464097059,-0.06019824982251761,-0.06019824982251761,40.06499639547096,0.0011,0.0010717341671961378,0.21617557642594823,0.45988647274251254,53.5562396859223,41.721598879496256,0.25124153510744995,0.25124153510744995,41.47035732269287,0.0010428189164182792,0.21940630922714868,0.5131217375397682,76.15989634195964,71.73960723876954,63.614837646484375,71.73960723876954,68.85537033081054,56.0689084370931,58.62620081583659
13,0.23777014365033158,0.19615339199608228,0.19615339199608228,34.68062415212955,0.0012,0.0010426230794521717,0.24258066235848194,0.5667802646475019,56.29797816726396,33.48228874206543,-0.012142014259006828,-0.012142014259006828,33.494430764516196,0.0011404762937066457,0.23158305461208026,0.4859775871038437,65.52305704752604,58.688743336995444,49.61578191121419,58.688743336995444,52.40824483235677,40.66788991292318,43.0159608968099
14,-0.08364865725051682,-0.12549204092455218,-0.12549204092455218,32.187218216230285,0.0013,0.0011028829426065368,0.1839425802793143,0.41730049871048835,50.1239128112793,31.20384645462036,-0.15053987248781292,-0.15053987248781292,31.354386234283446,0.0011021064148129275,0.15857147524754206,0.32263528207937875,69.97590993245443,60.972390747070314,49.352054087320965,60.972390747070314,48.31185658772787,37.81872876485189,39.917354329427084
15,-0.0637100228582913,-0.10367441423817204,-0.10367441423817204,28.54599427277187,0.0014,0.0011109502520412207,0.23645565532288462,0.5623127199568838,55.226940083053876,30.580365816752117,-0.18177143310507138,-0.18177143310507138,30.762137540181477,0.0011399033712223173,0.2203126907348633,0.4535963848233223,65.5489128112793,57.46774088541667,48.75869928995768,57.46774088541667,51.39759877522786,42.87836201985677,44.582209370931
16,-0.13743714095567758,-0.18040874784039157,-0.18040874784039157,28.64773807885512,0.0015,0.0010844285573529185,0.19129007464309908,0.42178994360959754,50.665294611229086,34.25782089233398,-0.19761680015653837,-0.19761680015653837,34.45543753306071,0.0011028844610943148,0.2174331692357858,0.45282474160194397,66.02269770304362,58.56099014282226,47.78039296468099,58.56099014282226,46.7107172648112,39.11031926472982,40.6303988647461
17,-0.1615391979169733,-0.20605685945626628,-0.20605685945626628,27.823539014132518,0.0016,0.0010722658623291074,0.1935803122677893,0.4230611341179542,50.862008724572526,34.03238093058268,-0.10326554364291951,-0.10326554364291951,34.13564650217692,0.0010593780083581806,0.17612916529178618,0.362195252875487,66.75215377807618,57.85371322631836,46.116895039876304,57.85371322631836,40.35430781046549,44.08886184692383,43.341951039632164
18,-0.11305035236028005,-0.15983322176880221,-0.15983322176880221,27.51933486506624,0.0017,0.0010401950160674048,0.2563351626103779,0.5959381939105268,59.23111832816646,31.817420482635498,-0.278919366064171,-0.278919366064171,32.09634002049764,0.0010168032293828824,0.2054429220656554,0.416778993109862,68.56295420328776,58.740193430582686,48.420999654134114,58.740193430582686,44.48284047444661,37.37368494669597,38.7955160522461
19,-0.2032206509051458,-0.2456738344340954,-0.2456738344340954,23.5851023332128,0.0018,0.001017140391511175,0.20881373308739573,0.4907697394209088,53.93859517799233,26.659646034240723,-0.2430956529841448,-0.2430956529841448,26.902741559346516,0.0010139486209178965,0.1924827550848325,0.41371029019355776,65.19386800130208,57.88253173828125,48.42398173014323,57.88253173828125,53.522786712646486,40.62019627888997,43.200714365641275
20,-0.09085932236937981,-0.1330906104753321,-0.1330906104753321,22.22699289501838,0.0019,0.001020689494907856,0.21178169154895926,0.4810789429916526,54.14045081948334,24.52616958618164,-0.19508152784158786,-0.19508152784158786,24.721251169840496,0.0010589062391469877,0.2997225801150004,0.6104774743318557,67.44317525227865,60.462111409505205,53.387472279866536,60.462111409505205,56.925219217936196,43.145382690429685,45.90134999593099
21,-0.14656841649480587,-0.1923206352018136,-0.1923206352018136,22.87610861940204,0.002,0.0010231378672749928,0.21562913538150066,0.5209859058542071,53.08937994039284,26.677055009206136,-0.039558319487453746,-0.039558319487453746,26.716613419850667,0.0010193156078457833,0.17298297161857287,0.35204837322235105,80.36859385172527,70.10875345865885,58.929054514567056,70.10875345865885,56.19805755615234,43.20722427368164,45.80539093017578
22,-0.09899530127503962,-0.1467856908884813,-0.1467856908884813,22.757328771195322,0.0021,0.0010171350386028863,0.2173294228202892,0.4877813992635259,59.100177153101505,24.789128239949545,-0.20337599964501957,-0.20337599964501957,24.992504247029622,0.0010258992377202957,0.2580830472211043,0.5770754049221675,66.43550338745118,58.416969299316406,49.882223765055336,58.416969299316406,55.26557922363281,42.929457600911455,45.39668192545573
23,-0.08103429469859826,-0.12062529100649902,-0.12062529100649902,17.99590803542227,0.0022,0.0010150219972754986,0.289156455476329,0.6854108729452457,61.858315809717716,21.0257447719574,0.30371431382372976,0.30371431382372976,20.72203057607015,0.001012051039530585,0.20870835011204084,0.41058440307776134,75.34503275553385,66.2862444559733,59.108706919352215,66.2862444559733,57.7377077738444,60.830763244628905,60.21215215047201
24,-0.009307147337580627,-0.049093214700817796,-0.049093214700817796,17.298289784845316,0.0023,0.0010407185753069396,0.22013863724357677,0.46811418938186933,56.37833786010742,21.99384880065918,-0.17223814839186768,-0.17223814839186768,22.16608697573344,0.001027098313594858,0.18008655632535617,0.3828981056809425,69.18777262369791,60.966559092203774,50.3494021097819,60.966559092203774,53.817633056640624,35.59694277445475,39.24108083089193
25,-0.16285059284770265,-0.2100203978271171,-0.2100203978271171,19.654084223621297,0.0024,0.0010277204619685435,0.2149652824649271,0.49253270873483623,53.893468604897556,18.85284070968628,-0.22268934960787495,-0.22268934960787495,19.075530020395913,0.0010233217559289186,0.20196830555796624,0.43030995031197866,65.36162465413412,56.789414723714195,46.055196634928386,56.789414723714195,44.259928385416664,37.57769597371419,38.91414245605469
26,-0.221517358467264,-0.26957769423529926,-0.26957769423529926,19.224134355221153,0.0025,0.0010181321556029736,0.18344498046164243,0.4142452832662834,49.85634911735103,21.815306409200033,-0.084085747464754,-0.084085747464754,21.899392143885294,0.0010194156474123397,0.2404644673069318,0.47293092012405397,69.59313608805338,63.209853108723955,54.64856872558594,63.209853108723955,54.0216672261556,52.19995905558268,52.56430068969727
27,-0.07978221995510021,-0.12813513149630348,-0.12813513149630348,18.59727407851309,0.0026,0.0010161433711577698,0.22748399568053912,0.5180415972223822,57.527664688398254,29.590221277872722,-0.08021033458256473,-0.08021033458256473,29.670431486765544,0.0010098765313159674,0.22803440913558007,0.48456153521935147,80.94951934814453,74.89035186767578,60.35571492513021,74.89035186767578,60.98371073404948,35.186193974812824,40.34569732666016
28,-0.04747224012214058,-0.09125669365573041,-0.09125669365573041,16.21646445652224,0.0027,0.0010250433027427996,0.2534120257170695,0.5744033399617897,57.21587746098356,19.81038277943929,-0.18906289419780176,-0.18906289419780176,19.99944559733073,0.0010079970719137539,0.19998036275307338,0.45755146245161693,73.01849670410157,64.06909917195638,56.4605962117513,64.06909917195638,55.54971745808919,53.34927215576172,53.78936121622722
29,-0.04570868555104957,-0.0865780353317705,-0.0865780353317705,14.596197182277464,0.0028,0.001017279503427727,0.21636922657489777,0.5654374310430491,57.27074792250147,16.611704762776693,-0.22203370063410452,-0.22203370063410452,16.83373851776123,0.0010379532837153723,0.2455878548324108,0.6460938155651093,67.14361801147462,59.43998692830404,51.24996770222982,59.43998692830404,54.381693267822264,50.30729726155599,51.12217646280924
30,-0.15458403411760646,-0.20126642635364508,-0.20126642635364508,16.097377201296247,0.0029,0.0010151990649799973,0.2061741274763953,0.5258614685175553,55.31568541616764,17.810766887664794,-0.19614002980912726,-0.19614002980912726,18.006906938552856,0.0010331107652746141,0.3061458473404249,0.7280264993508657,66.22897389729818,59.05446548461914,52.93638407389323,59.05446548461914,58.22456512451172,62.1617426554362,61.37430714925131
31,-0.1759594280694453,-0.21965382042789022,-0.21965382042789022,14.564797113526541,0.003,0.0010147473120288748,0.23675622580186376,0.5699888203503951,53.76155176702535,15.202218818664551,-0.022093642963833798,-0.022093642963833798,15.224312448501587,0.0010203892888966948,0.2533980133632819,0.4955091888705889,68.47516530354818,62.13180974324544,58.02543334960937,62.13180974324544,61.31905008951823,52.746813710530596,54.46126098632812
32,-0.14863546171559477,-0.19202912739425335,-0.19202912739425335,13.997956608826259,0.0031,0.001023618267181347,0.22953176301605296,0.5073343189257495,53.12758035479852,12.80369683901469,-0.17317883887250599,-0.17317883887250599,12.976875686645508,0.001023216056637466,0.20560507600506148,0.43979338655869166,71.92090530395508,64.82121607462565,56.61610488891601,64.82121607462565,66.66055908203126,51.197035471598305,54.2897401936849
33,-0.11270215453685455,-0.1597703654178471,-0.1597703654178471,14.708816654277298,0.0032,0.0010125356932820858,0.24790798268228206,0.5738526245333114,59.05083472773714,12.182777659098308,-0.1270342902018456,-0.1270342902018456,12.309811973571778,0.001008701299239571,0.24438586086034775,0.5917585253715515,72.82502085367838,68.66553192138672,66.50003611246744,68.66553192138672,73.2852279663086,70.15823822021484,70.7836361694336
34,-0.12102159942096134,-0.1627260605927627,-0.1627260605927627,12.637716014430207,0.0033,0.0010096885720795056,0.25742502341855245,0.5840366285926891,59.33579059816756,16.671468671162923,-0.15397508184347922,-0.15397508184347922,16.82544371287028,0.0010038975238179167,0.2634170373280843,0.547920419772466,72.58234888712565,61.17046890258789,49.02702941894531,61.17046890258789,46.38301289876302,39.03943061828613,40.50814707438151
35,-0.11900258345424004,-0.16422289899849105,-0.16422289899849105,13.300092553192714,0.0034,0.0010053877200369003,0.2219018536918568,0.5088333228849015,55.60371067838849,13.789851649602253,-0.04953506774327252,-0.04953506774327252,13.839386653900146,0.0010170305652233461,0.23764858072002729,0.4887229174375534,65.76003926595052,57.92343292236328,51.39620590209961,57.92343292236328,57.79056065877278,45.99522120157878,48.35428909301758
36,-0.1754270798333411,-0.21935076786662047,-0.21935076786662047,12.549624596001967,0.0035,0.0010130620992057167,0.2064027783443343,0.451912558865997,51.065648744691096,14.72523112297058,-0.28034166401873034,-0.28034166401873034,15.005572732289632,0.0010174747634058197,0.2268460735678673,0.46895705809195837,67.11496175130209,58.231406148274736,48.38118235270182,58.231406148274736,52.85830917358398,47.41885655721028,48.50674708048503
37,-0.12624990581622664,-0.1740800805635891,-0.1740800805635891,13.286159929239526,0.0036,0.0010097605804473442,0.2616961348169255,0.5865862701299056,62.41282542246692,11.046028860410054,-0.09168244979033867,-0.09168244979033867,11.137711302439373,0.0010166509988872956,0.3539385428031286,0.7019247223933538,70.9857292175293,67.1043073018392,62.932419840494795,67.1043073018392,77.77138290405273,65.49981460571288,67.95412826538086
38,-0.025720186320678243,-0.06538622712119008,-0.06538622712119008,10.7205517876823,0.0037,0.0010099632353609744,0.30808163757594126,0.6606290250454309,60.11921022523124,11.861054134368896,-0.15314403686012762,-0.15314403686012762,12.014198128382365,0.0010092467302456499,0.24248172243436178,0.5235382462541263,69.75203552246094,59.759351603190105,48.59779561360677,59.759351603190105,58.058345794677734,46.819069163004556,49.06692448933919
39,-0.19150480171138384,-0.2328281137523382,-0.2328281137523382,10.874555533786989,0.0038,0.0010065841312818932,0.20744262354553872,0.4723746754088492,54.124826107385026,13.324999380111695,-0.2678021661316355,-0.2678021661316355,13.592801507314046,0.0010065809939987958,0.2406199961900711,0.5155719464023908,67.33928909301758,58.07551854451497,47.73090159098307,58.07551854451497,48.55250829060872,44.77878112792969,45.533526560465496
40,-0.20560149588393714,-0.2527219186457893,-0.2527219186457893,12.082159771109527,0.0039,0.0010056579463570466,0.22548942127317753,0.5086150489888102,55.89555855517118,15.098630142211913,-0.26203513896713654,-0.26203513896713654,15.360665273666381,0.001004290592391044,0.2605677823225657,0.5647963503996531,68.8164067586263,59.98511454264323,47.82720947265625,59.98511454264323,55.6637565612793,35.90483182271321,39.856616770426434
41,-0.24655026236092145,-0.2953379843032585,-0.2953379843032585,12.196930111579174,0.004,0.001002347738183332,0.2130667558818493,0.534885768058165,52.651174941152895,12.588898181915283,-0.23197451045853085,-0.23197451045853085,12.820872688293457,0.0010027055783818166,0.22047767266631127,0.5022552624344826,74.29188079833985,66.23151397705078,52.471473439534506,66.23151397705078,49.96865259806315,45.8083381652832,46.6404010518392
42,-0.2114134704307565,-0.25650543448919394,-0.25650543448919394,10.998039875390395,0.0041,0.001002762567708796,0.22614138587465826,0.5775862538589621,55.94445361731187,10.054535524050396,-0.13779689089860767,-0.13779689089860767,10.192332394917806,0.0010064782147916655,0.26859032933910687,0.5717645108699798,74.52931162516276,67.32548904418945,64.27880655924479,67.32548904418945,80.23453038533529,55.80398712158203,60.69009577433269
43,-0.07155742816064718,-0.12172121392070966,-0.12172121392070966,11.943758757609242,0.0042,0.0010034699115972474,0.2944074897271282,0.756853811021121,60.949431005513894,10.829278747240702,-0.23094321081104377,-0.23094321081104377,11.060222069422403,0.0010052507316383223,0.27275653009613354,0.6385149995485941,66.91790059407552,59.766214752197264,49.14302444458008,59.766214752197264,56.15293451944987,52.265069325764976,53.04264236450196
44,-0.16992800387571444,-0.2133257788307262,-0.2133257788307262,10.092505553983292,0.0043,0.0010034782649457174,0.26090466188934613,0.6154308088545529,58.70633452793337,13.167444165547689,-0.22854417779793343,-0.22854417779793343,13.395988353093465,0.0010014756951325884,0.2719680214921633,0.6504776765902837,71.51799672444662,63.45512949625651,52.401251475016274,63.45512949625651,53.02697601318359,45.02354125976562,46.62422821044922
45,-0.18785993066036477,-0.23342343402218144,-0.23342343402218144,10.355341776362005,0.0044,0.0010022102648673474,0.22509432204489438,0.5480802885766299,54.49055290222168,7.89053651491801,-0.1599675863670806,-0.1599675863670806,8.050504088401794,0.001010231557302177,0.24580333903431892,0.5755251899361611,66.66933797200521,60.52572402954102,55.51158040364583,60.52572402954102,64.31423365275064,59.4490473429362,60.42208460489909
46,-0.18202269172190494,-0.22224744201971675,-0.22224744201971675,8.938833650553002,0.0045,0.001005771616034491,0.24244681338094315,0.5906887470551256,58.20805718763819,10.377050693829855,-0.22167073593785366,-0.22167073593785366,10.59872141679128,0.0010043919299884388,0.2515783739586671,0.6296592613061269,69.36138254801432,63.78730748494466,57.42300923665365,63.78730748494466,65.60928726196289,64.28254699707031,64.54789505004884
47,-0.10479532540687975,-0.14434518088709633,-0.14434518088709633,8.597794523778951,0.0046,0.00100698693049193,0.2682838892599322,0.7521435460954342,58.77333637453475,8.576248852411906,-0.2453567420442899,-0.2453567420442899,8.821605594952901,0.0010088191328880688,0.24943910141785938,0.6291365027427673,66.05073674519856,60.05996297200521,54.36539052327474,60.05996297200521,62.162576039632164,54.149069722493486,55.751770985921226
48,-0.20045339421562428,-0.2399774301305132,-0.2399774301305132,8.40936945069511,0.0047,0.0010031311935305876,0.2407598411137203,0.5834540668523537,59.09876035294443,9.551591300964356,-0.18864764090588626,-0.18864764090588626,9.740238936742147,0.0010002735749973606,0.1966651829580466,0.4709244524439176,69.68291880289713,61.05327809651693,47.85896708170573,61.05327809651693,57.38721288045247,38.2402151743571,42.06961471557618
49,-0.22309542475443966,-0.2666639303700682,-0.2666639303700682,9.076771538212615,0.0048,0.0010012733345886446,0.20892669232386463,0.49962268854087255,53.61873086893333,11.50706238746643,-0.3043372031611701,-0.3043372031611701,11.811399547259013,0.001001000926286603,0.20367560187975567,0.4894459341963132,68.66730473836263,59.07922465006511,49.23830591837565,59.07922465006511,48.18567021687826,46.90144348144531,47.1582888285319
50,-0.2021679061131095,-0.24864194622122734,-0.24864194622122734,9.484497556146586,0.0049,0.001002012885983963,0.22551349086581535,0.5784479632692517,57.32327245316416,9.570185367266337,-0.19619090023140112,-0.19619090023140112,9.766376296679178,0.0010006073629483581,0.2778981712957223,0.6629001955191295,70.41250762939453,66.6789321899414,61.12605209350586,66.6789321899414,70.57900390625,63.32282079060872,64.77405741373698
51,-0.2341751077054244,-0.2726703219924052,-0.2726703219924052,7.699043031008738,0.005,0.0010003839676567124,0.22285156401823153,0.5617898798213815,53.99644268683667,9.774282836914063,-0.2157370316951225,-0.2157370316951225,9.990019861857096,0.001000198459951207,0.18249457627534865,0.44237564702828724,71.91109720865886,62.43975270589193,49.938419596354166,62.43975270589193,53.964229583740234,35.745438766479495,39.38919692993164
52,-0.25331189349856015,-0.3027031096972455,-0.3027031096972455,9.68455178782625,0.0051,0.0010008528029089266,0.19606248275288995,0.5175313955208041,51.756694937652014,10.924600855509441,-0.3305001902083556,-0.3305001902083556,11.25510102113088,0.0010017004911787807,0.20938995778560637,0.4917809451619784,66.22981465657553,57.10901819864909,47.491251118977864,57.10901819864909,53.28082860310872,46.6437733968099,47.97118443806966
53,-0.2417739636774333,-0.2899414158232932,-0.2899414158232932,9.26297154516544,0.0052,0.0010015919479488763,0.21292688908442012,0.5426764926820431,53.938254446353554,10.26662445863088,-0.2598348017161091,-0.2598348017161091,10.526459248860677,0.0010015490658891698,0.2571952559053898,0.628593776623408,69.47834930419921,60.462965647379555,49.05624516805013,60.462965647379555,51.64751358032227,44.79991556803385,46.16943517049154
54,-0.2537966750843345,-0.29312268857194007,-0.29312268857194007,7.420002478473592,0.0053,0.0010008895066830348,0.21189444104455551,0.5511388019570764,53.99835205078125,8.662881779670716,-0.30248520666112505,-0.30248520666112505,8.965366999308268,0.0010008692586173614,0.19342743282516797,0.4806986798842748,65.85374094645182,58.124063618977864,46.79664866129557,58.124063618977864,51.9109135945638,40.96403376261393,43.153409729003904
55,-0.23668344659765936,-0.2797445930224263,-0.2797445930224263,7.974286106397521,0.0054,0.0010015314734839605,0.19753153326938738,0.5097939568870472,54.29552283377018,9.107021959622701,-0.13139685192145406,-0.13139685192145406,9.238418865203858,0.0010006051937428613,0.23700969244043033,0.5590530415376027,75.83834788004557,70.8509740193685,62.867591094970706,70.8509740193685,74.40781758626302,45.98708699544271,51.671233113606775
56,-0.19254638609599392,-0.23538472529342575,-0.23538472529342575,7.788788885440466,0.0055,0.00100172709515494,0.2643459062531309,0.6558011151709646,57.74972120321022,7.991795619328816,-0.2387345700757578,-0.2387345700757578,8.23053019841512,0.0010002149307789903,0.21784826914469402,0.49831014772256216,67.75879109700521,58.93457132975261,50.54375203450521,58.93457132975261,50.87430953979492,50.25252888997396,50.37688501993816
57,-0.2302697880439601,-0.27012594539742424,-0.27012594539742424,7.117171017628796,0.0056,0.0010008868950260978,0.20545201847013436,0.5150379307989804,54.60664655577462,9.215633201599122,-0.24043142923619598,-0.24043142923619598,9.456064661343893,0.0010005547820279995,0.2191600099205971,0.5357371399799983,71.42056401570638,62.31781692504883,52.01099166870117,62.31781692504883,50.2480588277181,43.19187622070312,44.60311274210612
58,-0.24044109230755634,-0.2836343068278061,-0.2836343068278061,7.577756989676997,0.0057,0.0010017166397411307,0.22174530377927817,0.5606500208377838,54.26307930136627,9.284638277689616,-0.30755288948615395,-0.30755288948615395,9.592191163698832,0.001000720417747895,0.224620371311903,0.5445786853631337,66.7777712504069,58.37346471150716,47.9941047668457,58.37346471150716,54.51477635701497,43.76036554972331,45.911247711181645
59,-0.2741789081538061,-0.3237421614170637,-0.3237421614170637,8.545388320706925,0.0058,0.0010010335673490223,0.19047297171826633,0.48695242011322165,49.93631578841299,8.483690039316814,-0.3330166039367517,-0.3330166039367517,8.816706609725951,0.0010006456597087285,0.189302579810222,0.4682104100783666,65.23320134480794,55.847102355957034,46.3115239461263,55.847102355957034,47.06645024617513,41.35105768839518,42.49413619995117
60,-0.27414722782823275,-0.31539438058674896,-0.31539438058674896,6.991042425047676,0.0059,0.0010007728387619245,0.19506549750858881,0.5012847438173474,52.50391168414422,8.458159224192302,-0.27275657864908376,-0.27275657864908376,8.730915832519532,0.0010004586035696169,0.23771812493602434,0.5615322013696035,68.24699300130209,60.39061609903971,50.23680674235026,60.39061609903971,54.40491511027018,40.65375798543294,43.40398941040039
61,-0.26437714963026765,-0.30686755337805116,-0.30686755337805116,7.08173383406873,0.006,0.001000670081373515,0.20374849691705885,0.5403493417883819,53.06246311259719,8.350513466199239,-0.24360801352886483,-0.24360801352886483,8.594121448198955,0.0010003051080275326,0.17512548888723056,0.4517671485741933,70.64314473470053,62.926832580566405,51.88091761271159,62.926832580566405,53.32575963338216,50.90115254720052,51.38607396443685
62,-0.22142469791590041,-0.2659663750157463,-0.2659663750157463,7.301914327549484,0.0061,0.0010008516167905534,0.22632610319920307,0.5739261091880079,56.300941035432636,7.178302748998006,-0.29790914729237555,-0.29790914729237555,7.476211905479431,0.00100085354448917,0.2299120215078195,0.5566696087519328,66.45407587687174,57.6965939839681,49.87426223754883,57.6965939839681,59.21626612345378,44.61766866048177,47.53738815307617
63,-0.29589043121855213,-0.3371871992383363,-0.3371871992383363,6.660768724837393,0.0062,0.0010003762688698633,0.19382748963697902,0.53304205300673,51.09016245716023,6.728295540809631,-0.28827667344982427,-0.28827667344982427,7.0165722370147705,0.0010001818727081021,0.17101467524965605,0.44863405177990595,67.62347895304362,58.942206319173174,48.563788350423174,58.942206319173174,54.050515238444014,40.57957000732422,43.27375905354818
64,-0.2554467186894057,-0.29660028191107624,-0.29660028191107624,6.53231161945271,0.0063,0.0010006404196281197,0.20209259230573223,0.549745574874698,54.39010195462209,7.727817217508952,-0.25646798821787037,-0.25646798821787037,7.98428521156311,0.0010010944097302854,0.2322671189904213,0.579493076602618,70.58654581705729,62.64790344238281,55.6384038289388,62.64790344238281,58.7615717569987,53.91088689168294,54.8810238647461
65,-0.2310647729713962,-0.2807144211991778,-0.2807144211991778,7.757757852662285,0.0064,0.0010008610288594973,0.23761667957845725,0.6735817160246507,53.92079187789053,8.939434560139974,-0.31278836509833735,-0.31278836509833735,9.252222895622253,0.0010004217620007694,0.20571405241886775,0.5151451006531715,66.45342864990235,57.66049550374349,46.86262613932292,57.66049550374349,50.03982009887695,39.614277903238936,41.699386342366545
66,-0.3052221069920738,-0.35151246218186505,-0.35151246218186505,7.1215930030031025,0.0065,0.0010004394560314293,0.17751314280168065,0.4737654671354114,49.30037538060602,6.881538542111715,-0.32414631471037864,-0.32414631471037864,7.205684884389242,0.001000354109176745,0.17713117276628812,0.44877200623353325,66.83704833984375,58.30774408976237,46.330132548014326,58.30774408976237,47.54595718383789,44.13075332641601,44.81379409790039
67,-0.30188476146673254,-0.3441213900750538,-0.3441213900750538,6.399489542223373,0.0066,0.001000379464799925,0.1808630572456234,0.5143229685864359,50.90505635963296,10.078590798377991,0.12726372237084432,0.12726372237084432,9.951327061653137,0.0010000332219836613,0.14376171467204887,0.4221698358654976,77.03795928955078,73.52146352132162,66.75867309570313,73.52146352132162,70.58572591145834,55.16441879272461,58.24868021647136
68,-0.2707157811887984,-0.3117759509873137,-0.3117759509873137,6.128383937871681,0.0067,0.0010006922266428482,0.19975115738387378,0.5774519769650586,53.416103147110846,9.021470133463541,-0.28342652358114717,-0.28342652358114717,9.304896688461303,0.0010004178582069775,0.20125952636202177,0.5062540506323179,65.48315938313802,58.53203608194987,49.117268880208336,58.53203608194987,56.42317454020182,40.508429209391274,43.69137827555339
