epoch,val_mae_m,elapsed_s
1,13.205110613505045,3.236186981201172
2,12.79237429300944,6.322812080383301
3,12.800897789001464,9.598097562789917
4,10.937451171875,12.600752353668213
5,11.97266960144043,15.99190878868103
6,12.497493171691895,19.142547607421875
7,11.480876159667968,22.561099529266357
8,11.386964670817058,25.51119041442871
9,11.933042907714844,28.288108587265015
10,11.260073280334472,31.62592887878418
11,10.41116746266683,34.504671812057495
12,12.021520805358886,38.432199001312256
13,11.742719459533692,41.53167414665222
14,11.89717394510905,44.651076316833496
15,10.977331161499023,47.74047517776489
16,11.202680079142253,51.104084968566895
17,11.193840916951498,54.37571930885315
18,11.187658309936523,57.49602556228638
19,11.283496411641439,60.753053426742554
20,10.995871098836263,63.7436306476593
21,11.045954704284668,66.43122625350952
22,10.434492619832357,69.04445791244507
23,10.378128814697266,72.18277025222778
24,10.88523203531901,75.46329236030579
25,11.616746139526366,78.47957754135132
26,11.538605054219564,81.86522459983826
27,11.06353136698405,85.01402544975281
28,11.06798013051351,88.53086543083191
29,10.661722246805827,91.683926820755
30,11.160516611735027,94.52937936782837
31,10.777895673116047,97.29757070541382
32,10.418116188049316,100.56663918495178
33,10.56716906229655,103.42394876480103
34,10.377008692423503,105.80687594413757
35,9.98370590209961,108.74190950393677
36,10.879773457845053,112.81045770645142
37,10.092590459187825,115.68839931488037
38,11.391214752197266,118.9823853969574
39,10.513776620229086,122.0834653377533
40,10.019802888234457,125.11157059669495
41,9.878120358784994,128.54277968406677
42,9.61979497273763,131.58783960342407
43,10.37011464436849,136.14671969413757
44,10.292579078674317,139.53997421264648
45,10.056348037719726,142.27595210075378
46,10.229676055908204,145.3861849308014
47,10.184499677022298,148.3370099067688
48,10.438595644632976,151.39210891723633
49,10.393573888142903,154.32042813301086
50,10.459271494547526,157.7251787185669
51,9.88339900970459,160.53417992591858
52,9.752247047424316,163.2655839920044
53,9.874020131429036,166.49608731269836
54,9.737716484069825,169.53129315376282
55,10.33358465830485,172.52593994140625
56,10.180562973022461,175.4409260749817
57,10.671738052368164,178.71722030639648
58,9.218109194437663,181.9297468662262
59,9.90546309153239,185.60877418518066
60,9.831084601084392,188.4709496498108
61,9.951505978902182,191.19209384918213
62,10.072465324401856,194.33629536628723
63,10.03756529490153,197.34804916381836
64,9.664265060424805,200.2302484512329
65,10.080912399291993,203.71279668807983
66,9.269536590576172,207.34693479537964
67,9.934741655985514,210.23208045959473
68,9.643449751536052,213.41302943229675
69,9.754233423868815,216.78396821022034
70,9.989006360371908,219.15690898895264
71,10.012880229949952,221.57481002807617
72,9.023367786407471,224.5706081390381
73,10.328631846110026,228.0847978591919
74,9.160143693288168,230.78303122520447
75,9.538077259063721,233.80231022834778
76,9.36886641184489,236.78201413154602
77,9.176236820220947,239.4195806980133
78,9.921966298421223,242.47815799713135
79,9.298415756225586,245.6142716407776
80,8.888313229878744,248.21570801734924
81,10.11904010772705,251.89832711219788
82,8.58725709915161,255.26005864143372
83,8.810131772359211,258.0468463897705
84,9.619442049662272,260.08726954460144
