ctx_frac,anp_basic_mae,ranp_basic_mae,anp_masked_mae,ranp_masked_mae,anp_basic_nll,ranp_basic_nll,anp_masked_nll,ranp_masked_nll,anp_basic_std,ranp_basic_std,anp_masked_std,ranp_masked_std
0.1,18.472142457962036,8.515923261642456,21.479743719100952,6.162576973438263,0.10631740558892488,-1.229252233169973,-1.0671868994832039,-1.3103324994444847,0.056795474141836166,0.044855679385364056,0.13008234649896622,0.03647136129438877
0.2,15.612669229507446,8.183280050754547,19.18683636188507,6.621338307857513,-0.6093253791332245,-1.3130169324576855,-1.121231310069561,-1.0538832992315292,0.057175346184521914,0.044238452799618244,0.10831972118467093,0.03602734720334411
0.3,14.738529324531555,7.6703261733055115,18.622562885284424,6.588129639625549,-0.6270966541487724,-1.4715672731399536,-1.1051494288258255,-1.0586832109838724,0.05471151089295745,0.04436415992677212,0.09724306222051382,0.03595749847590923
0.4,12.542358100414276,7.6995391845703125,15.857231378555298,6.569817781448364,-1.064217645674944,-1.4352284520864487,-1.2755175158381462,-1.0716427192091942,0.053028075490146875,0.04432176658883691,0.08972440473735332,0.03597072511911392
0.5,10.296448349952698,7.75176864862442,13.50260877609253,6.551942348480225,-1.352836050093174,-1.4337834566831589,-1.4100087583065033,-1.071615543216467,0.05324646783992648,0.04433202976360917,0.08335910178720951,0.03592671686783433
0.6,9.396030604839325,7.788223564624786,12.829348921775818,6.635224282741547,-1.4589794054627419,-1.42398252338171,-1.4257120490074158,-1.057492520660162,0.05316449236124754,0.044421170838177204,0.0795021504163742,0.03596738399937749
0.7,8.223552703857422,7.750027418136597,11.533190131187439,6.497705280780792,-1.594870775938034,-1.4305289909243584,-1.454388827085495,-1.0912924967706203,0.052713209297508,0.0444053690880537,0.07325619086623192,0.03591599781066179
0.8,7.722535252571106,7.770230531692505,11.063673615455627,6.559507131576538,-1.5789047628641129,-1.4324922487139702,-1.461253136396408,-1.073254257440567,0.05210725823417306,0.044442818500101566,0.06918992381542921,0.03590638842433691
