epoch,val_mae_m,elapsed_s
1,20.248355929056803,0.9677507877349854
2,20.861901410420735,2.012665271759033
3,20.460709444681804,3.004789113998413
4,20.341261418660483,3.9284095764160156
5,19.816106923421223,4.807601451873779
6,20.36753184000651,6.1418678760528564
7,20.009706497192383,7.015520811080933
8,20.701004155476888,8.008328914642334
9,21.031320317586264,8.914541244506836
10,20.61471112569173,9.846527338027954
11,20.565716044108072,10.662022113800049
12,19.19915854136149,11.575742244720459
13,20.193753242492676,13.028711557388306
14,19.601894251505534,13.9032461643219
15,20.519388834635418,14.79283857345581
16,21.70162893931071,15.589085102081299
17,22.04608497619629,16.38996720314026
18,22.105706787109376,17.220060348510742
19,21.271355183919272,18.20366358757019
20,20.859317334493003,19.06247043609619
21,21.28396530151367,19.89583396911621
22,21.26741739908854,20.76549530029297
23,20.51714954376221,21.651111125946045
24,21.93581428527832,22.700404405593872
25,23.826540756225587,23.641494750976562
26,22.141147486368816,24.53489327430725
27,21.796577835083006,25.46617341041565
28,23.078893661499023,26.482887744903564
29,21.427245585123696,27.400665283203125
30,21.526454162597656,28.276267528533936
31,21.274934895833333,29.200956106185913
32,22.392893981933593,30.026761293411255
33,21.236872100830077,30.98105263710022
34,20.85833320617676,32.010491609573364
35,22.156024678548178,32.998886585235596
36,21.428492991129556,34.05046224594116
37,20.91015771230062,34.90320682525635
38,21.129320271809895,35.7942578792572
39,21.44875322977702,36.67428255081177
40,20.6573823928833,37.621254205703735
41,20.460256067911782,38.48482799530029
42,21.856273142496743,39.405354499816895
43,22.197876993815104,40.25512766838074
44,19.39876766204834,41.30046319961548
45,20.202042134602866,42.22145485877991
46,20.583903884887697,43.14604949951172
47,21.526880264282227,44.00505805015564
48,21.461661911010744,44.91816329956055
49,20.45175120035807,45.770851373672485
50,21.196996879577636,46.688409090042114
51,22.153950373331707,47.53050684928894
52,21.493021774291993,48.291605949401855
53,20.65512212117513,49.061641216278076
54,21.551957003275554,49.79351568222046
55,21.383555793762206,50.81865191459656
56,22.536466725667317,51.863914251327515
57,22.992298126220703,52.925572872161865
58,22.242617925008137,53.92977595329285
59,20.60577507019043,54.79612493515015
60,21.930960528055827,55.61013436317444
61,21.21112314860026,56.35961174964905
62,21.105298868815105,57.25951790809631
63,21.12076161702474,58.18050813674927
64,22.40579630533854,59.31451439857483
65,21.297737884521485,60.30902647972107
66,18.98022028605143,61.270437240600586
67,20.419737497965496,62.5888237953186
68,21.778012212117513,63.42266774177551
69,22.79635327657064,64.40103769302368
70,23.019057083129884,65.34383034706116
71,21.152371724446613,66.2750768661499
72,21.05153554280599,67.14887690544128
73,21.270104344685873,68.03225088119507
74,22.69046910603841,69.04806590080261
75,22.224006271362306,69.98651552200317
76,20.87389195760091,70.87321448326111
77,20.397189394632974,71.753005027771
78,20.22318108876546,72.7478187084198
79,21.679961077372234,73.76377272605896
80,20.953411928812663,74.66870498657227
81,20.834380022684734,75.61207103729248
82,21.41620133717855,76.4557478427887
83,20.63993657430013,77.33765172958374
84,21.984640693664552,78.23577523231506
85,21.93351961771647,79.26093816757202
86,21.423225911458335,80.32272028923035
87,22.946151351928712,81.40589809417725
88,23.47822011311849,82.37612342834473
89,22.27211774190267,83.30058693885803
90,22.42250747680664,84.11014318466187
91,22.948322804768882,84.97165036201477
92,23.253213119506835,85.82261943817139
93,21.016641235351564,86.69528293609619
94,21.02321891784668,87.64241433143616
95,22.140808232625325,88.6630129814148
96,23.09237174987793,89.57560086250305
97,22.445681889851887,90.60068464279175
98,21.169333775838215,91.50841116905212
99,21.14504140218099,92.39943957328796
100,22.239416122436523,93.29555439949036
101,21.85338363647461,94.11805868148804
102,20.55663070678711,95.01360893249512
103,21.140596008300783,95.90593647956848
104,23.344042205810545,96.75715565681458
105,22.10152530670166,97.85180187225342
106,19.74054698944092,98.74623274803162
107,19.2444709777832,99.7057044506073
108,20.165610059102377,100.74136805534363
109,19.535612297058105,101.89509010314941
110,19.88767255147298,102.75788259506226
111,19.783399391174317,103.61078906059265
112,20.197960090637206,104.5093445777893
113,19.49653739929199,105.40945148468018
114,21.012109375,106.29915857315063
115,22.358574549357098,107.25033283233643
116,21.006945610046387,108.2499635219574
117,21.642962392171224,109.22574996948242
118,21.168888664245607,110.15031671524048
119,19.663194847106933,111.07412481307983
120,20.445283635457358,111.84645223617554
121,22.771780649820965,112.71718955039978
122,22.03731892903646,113.62368679046631
123,20.87719383239746,114.54532742500305
124,20.518220520019533,115.56862831115723
125,20.33343334197998,116.48461246490479
126,21.31781317392985,117.30232214927673
127,21.92092768351237,118.2753496170044
