epoch,train_loss,train_nll,train_nll_nonctx,train_kl,beta,train_var_min,train_var_mean,train_var_max,train_mae,val_loss,val_nll,val_nll_nonctx,val_kl,val_var_min,val_var_mean,val_var_max,val_mae_02,val_mae_04,val_mae_06,val_mae,val_mae_fixed_holdout,val_mae_inverse_holdout,val_weighted_score,val_robust_inverse_mean,val_robust_inverse_worst,val_robust_inverse_gap,val_robust_score
16,-0.07855185669548106,-0.12307316932897523,-0.12307316932897523,29.68087484251778,0.0015,0.0010762779604432718,0.22057761392503414,0.49576122468372563,55.65559923423911,29.01304537455241,-0.07464416553266347,-0.07464416553266347,29.087689717610676,0.0011021695313199113,0.29055372128884,0.5606224089860916,74.3703135172526,67.02710545857748,58.01072642008464,67.02710545857748,nan,46.21764119466146,46.21764119466146,48.1521068572998,49.06226170857747,0.9101548512776745,46.60453432718913
17,0.04944187100484686,0.0010058983176384332,0.0010058983176384332,30.272483825683594,0.0016,0.0010587305603724606,0.28094331104800385,0.640472653901802,60.21509242507646,30.862734858194987,-0.137768566897527,-0.137768566897527,31.000503317515054,0.0010894131245246777,0.255711596707503,0.536956233282884,70.54164428710938,62.120549011230466,51.38808924357097,62.120549011230466,nan,40.18363876342774,40.18363876342774,40.16844743092855,45.56096623738607,5.392518806457517,40.1806004969279
18,0.0013136514374669994,-0.045216067496441165,-0.045216067496441165,27.37042333494942,0.0017,0.0010294284943912952,0.25316248299940575,0.5748860217490286,59.830167014643834,31.821474456787108,0.0694960491207894,0.0694960491207894,31.751978397369385,0.0010325265388625364,0.28966495841741563,0.6162819633881251,68.51511586507162,59.48735020955404,50.25379536946615,59.48735020955404,nan,39.8796267191569,39.8796267191569,39.77897179921469,45.122937774658205,5.343965975443517,39.85949573516846
19,-0.007467765325926385,-0.051327281921469375,-0.051327281921469375,24.366398253530825,0.0018,0.0010615614449324192,0.23827848597517554,0.5397334503677657,53.08003069319815,28.84784278869629,-0.2033491105462114,-0.2033491105462114,29.051191965738933,0.0010955898731481283,0.20036265552043914,0.4429018979271253,67.5120246887207,59.21285705566406,45.744065602620445,59.21285705566406,nan,41.486714426676436,41.486714426676436,41.3670849164327,52.33888524373372,10.971800327301018,41.46278852462769
20,-0.12698619141471837,-0.16958468485588454,-0.16958468485588454,22.42025958367114,0.0019,0.0010400854165331934,0.22137414059549007,0.4894015187362455,54.65347344020628,23.604787238438924,-0.06216209152674613,-0.06216209152674613,23.66694935162862,0.0010155428686024,0.21375029509266216,0.45038353751103083,79.24677988688151,73.24465382893881,62.49001592000325,73.24465382893881,nan,52.46181615193685,52.46181615193685,51.09038155873616,53.816846466064455,2.7264649073282925,52.187529233296715
21,-0.011303590188892383,-0.05386274355410967,-0.05386274355410967,21.279575977685315,0.002,0.0010293704580585912,0.23411240386513044,0.531224362692743,53.081674611793375,24.242132393519082,-0.2640074396195511,-0.2640074396195511,24.506139723459878,0.001044223312055692,0.22148297478755316,0.4916938121120135,68.25409825642903,59.48700790405273,47.32365442911784,59.48700790405273,nan,37.1435791015625,37.1435791015625,36.45067971547444,42.491903432210286,6.041223716735843,37.00499922434489
22,-0.01037997176062386,-0.05839960547691246,-0.05839960547691246,22.866493566980903,0.0021,0.001028515980578959,0.17619049520987384,0.4278477655266816,52.38145767067963,27.151641400655112,0.07705036071129143,0.07705036071129143,27.074591064453124,0.0010963383771013468,0.22760894969105722,0.5121690193812053,68.3965227762858,59.71842829386393,48.6205685933431,59.71842829386393,nan,36.63157552083333,36.63157552083333,36.08916343053182,38.58230921427409,2.4931457837422712,36.52309310277303
23,0.04613850522294359,-0.0023995652039236616,-0.0023995652039236616,22.06275999321128,0.0022,0.001064939314569786,0.23926298404639623,0.5352180701381756,53.95392151598661,26.061889680226646,-0.166523027443327,-0.166523027443327,26.228412628173828,0.0010466080741025508,0.23789907470345498,0.5107613732417424,69.65511372884114,62.04843597412109,49.78126169840495,62.04843597412109,nan,35.988844045003255,35.988844045003255,37.16095657348633,41.360765838623045,4.1998092651367145,36.22326655069987
24,-0.15285151824355125,-0.20834012825112297,-0.20834012825112297,24.125482415253263,0.0023,0.0010213285996490773,0.21055878586364243,0.455554797964276,55.225974316866896,29.154024410247803,-0.14540929046925158,-0.14540929046925158,29.29943389892578,0.0010131000890396535,0.2784290994207064,0.5490131810307503,76.82647145589193,67.09648056030274,54.94925537109375,67.09648056030274,nan,43.66660003662109,43.66660003662109,43.7532872835795,47.7022710164388,3.948983732859297,43.68393748601277
25,0.02007086715608273,-0.03223512551026805,-0.03223512551026805,21.79416249833017,0.0024,0.0010279814782991725,0.28486151093581935,0.719875621345808,60.51914056741966,24.209371582667032,-0.08647553836053704,-0.08647553836053704,24.295847050348918,0.0010561983993587394,0.27308745433886844,0.6063551117976507,69.17839914957682,60.51134389241536,50.63903935750326,60.51134389241536,nan,39.412434895833336,39.412434895833336,40.29014307657878,43.45984725952148,3.169704182942702,39.58797653198243
26,-0.11281310253829327,-0.164168828834762,-0.164168828834762,20.542290687561035,0.0025,0.0010382959482980506,0.21844311199098262,0.48796058600803593,51.77363356104437,19.417586215337117,-0.13419636509643168,-0.13419636509643168,19.551782592137656,0.0010294838769671817,0.17918993358810742,0.3772946298122406,68.71662063598633,60.90894292195638,49.770434315999346,60.90894292195638,nan,37.67231928507487,37.67231928507487,37.62808392842611,39.61425679524739,1.9861728668212848,37.663472213745116
27,-0.11085089784607573,-0.1652255878028161,-0.1652255878028161,20.913342205983287,0.0026,0.0010236475247678892,0.2499952827984432,0.6541717260513665,58.01499463927071,20.343128331502278,-0.13037904777835743,-0.13037904777835743,20.473507324854534,0.0010204027329261103,0.26378177205721537,0.7271917790174485,70.26375528971354,60.681952412923174,50.483673095703125,60.681952412923174,nan,44.25025800069173,44.25025800069173,43.79346806208292,52.0364133199056,8.242945257822676,44.158900012969966
28,-0.13484992881147367,-0.18170473004146567,-0.18170473004146567,17.353629616071593,0.0027,0.0010104405469665268,0.23281089596028598,0.558155968504132,57.6020794274672,19.614995145797728,-0.17277660431185116,-0.17277660431185116,19.787771685918173,0.0010113630851265043,0.2513899659117063,0.6102333416541418,72.37268625895182,64.10079040527344,55.6005968729655,64.10079040527344,nan,45.413048044840494,45.413048044840494,46.30228958129883,50.43908564249674,4.136796061197913,45.59089635213216
29,-0.10858967366083613,-0.15076570980742854,-0.15076570980742854,15.062870637425837,0.0028,0.0010167515841049124,0.2499258982123069,0.575683243432135,58.383765670488465,17.60674180984497,-0.19303718868953487,-0.19303718868953487,17.79977887471517,0.0010171296812283496,0.23758427426218987,0.5288057650129,71.63965352376302,64.62708740234375,54.74571762084961,64.62708740234375,nan,45.19333038330078,45.19333038330078,46.330182520548504,47.60281677246094,1.2726342519124358,45.420700810750326
30,-0.10850480230489992,-0.15651147547705135,-0.15651147547705135,16.554025721999835,0.0029,0.0010142066045927833,0.217695359913808,0.4908295639281003,53.132540073034896,18.424484904607137,-0.024646553047932684,-0.024646553047932684,18.449131441116332,0.001028622609252731,0.2080297494928042,0.4398455445965131,69.23183949788411,59.28668696085612,49.3310656229655,59.28668696085612,nan,42.04111989339193,42.04111989339193,40.66501070658366,45.976341501871744,5.311330795288086,41.765898056030274
31,-0.1912634033217745,-0.24294885703063798,-0.24294885703063798,17.228484567606223,0.003,0.0010242671420235398,0.18031587325177104,0.413265032588311,48.57141519942373,22.146210447947183,-0.09464949275910234,-0.09464949275910234,22.240859953562417,0.0010279908718075603,0.1524507261812687,0.33908838480710984,69.8200200398763,60.9387201944987,49.61756235758464,60.9387201944987,nan,36.15727284749349,36.15727284749349,34.88809156417847,38.331063461303714,3.442971897125247,35.90343659083049
32,-0.05718123680859242,-0.11481957757880665,-0.11481957757880665,18.593012611821013,0.0031,0.001021758993683418,0.18417316000416595,0.43618368034092886,54.0734988518481,19.57413722674052,-0.11880416995069633,-0.11880416995069633,19.692941443125406,0.0010483528836630284,0.2796656812230746,0.5985644509394964,70.46398264567057,64.02056198120117,56.586326090494794,64.02056198120117,nan,49.46049575805664,49.46049575805664,50.982167689005536,54.45235951741537,3.470191828409831,49.76483014424642
33,-0.1649905712396469,-0.2203781778730874,-0.2203781778730874,17.30862779437371,0.0032,0.0010140652302652597,0.25009138516660007,0.5888722375878748,54.06541507648972,17.644644498825073,-0.23448227830619242,-0.23448227830619242,17.87912680308024,0.001009369088569656,0.16815922607978184,0.38033271332581836,71.02271067301432,61.28722991943359,49.1141970316569,61.28722991943359,nan,37.88101298014323,37.88101298014323,37.671413262685135,44.11859970092773,6.447186438242596,37.83909303665161
34,-0.14275724152630231,-0.18801226986370068,-0.18801226986370068,13.713645017371988,0.0033,0.0010101323385002478,0.22625929567049136,0.5007551869131485,58.41724827604474,15.310483821233113,-0.26852908786386254,-0.26852908786386254,15.579012886683147,0.0010102808902350566,0.24279794146617253,0.5250268946091334,68.74310785929362,59.97192509969076,47.71869125366211,59.97192509969076,nan,39.350127665201825,39.350127665201825,40.77805887858073,48.14808985392253,7.370030975341798,39.63571390787761
35,-0.2180287641525831,-0.26534108369488196,-0.26534108369488196,13.91538812529366,0.0034,0.001007764927498153,0.20881520099235032,0.47744222182147905,53.17868225529509,15.272247155507406,-0.27610985931629933,-0.27610985931629933,15.548357041676839,0.0010094481306926657,0.1734954225520293,0.3938569188117981,69.58421834309895,60.55546366373698,49.14509531656901,60.55546366373698,nan,39.424374135335285,39.424374135335285,41.235136413574224,50.547647349039714,9.31251093546549,39.78652659098307
36,-0.12060416226257693,-0.168667174278284,-0.168667174278284,13.732288945395991,0.0035,0.0010138823286155766,0.22914556343600434,0.5543521170346242,58.002241098655844,13.19568048318227,-0.166886472744712,-0.166886472744712,13.362567043304443,0.0010077591713828346,0.194549190501372,0.42665045062700907,74.14307861328125,65.6104502360026,55.46066919962565,65.6104502360026,nan,44.75268325805664,44.75268325805664,44.7696455001831,49.0183469136556,4.248701413472496,44.75607570648193
37,-0.1991175589204397,-0.25159472633451924,-0.25159472633451924,14.576991441114894,0.0036,0.0010060988045912588,0.20023259773569288,0.4996142252436224,53.93358399733057,15.387934652964274,-0.070936744446711,-0.070936744446711,15.458871444066366,0.0010095089654593417,0.20741351569692293,0.4808251574635506,74.72844645182292,66.1466069539388,55.48594233194987,66.1466069539388,nan,56.57768961588542,56.57768961588542,55.62896563212077,66.6752072652181,11.046241633097338,56.387944819132485
38,-0.17671127329176328,-0.2323972972566789,-0.2323972972566789,15.050277242120707,0.0037,0.001007724878430929,0.20310463095610998,0.5185372925029611,52.80556156950177,20.656186485290526,-0.05861021647385011,-0.05861021647385011,20.714796781539917,0.0010042655611565956,0.1804099641740322,0.44623372157414753,79.36249593098958,69.8878901163737,58.12047500610352,69.8878901163737,nan,51.095785776774086,51.095785776774086,51.28201020558675,56.00728251139323,4.725272305806477,51.13303066253662
39,-0.20196957021670522,-0.25396049026738116,-0.25396049026738116,13.681820644522613,0.0038,0.0010075500621548239,0.22768973235814077,0.5232408794592012,54.57453788901275,14.48827842871348,-0.20216190858821695,-0.20216190858821695,14.690440360705058,0.0010016822217342755,0.1929868424932162,0.44090744356314343,72.07287139892578,61.56102778116862,53.10836613972982,61.56102778116862,nan,40.60069046020508,40.60069046020508,40.24141314824422,46.818095143636064,6.576681995391844,40.52883499781291
40,-0.1918660040312218,-0.24567033000782412,-0.24567033000782412,13.795981200236195,0.0039,0.0010030554818376055,0.21722215667085829,0.5313825196814987,52.98266238086629,13.16240226427714,-0.20333657378020387,-0.20333657378020387,13.365738868713379,0.0010075002598265808,0.22704780499140423,0.5191469957431157,70.12289428710938,60.967089335123696,49.33909606933594,60.967089335123696,nan,40.34777628580729,40.34777628580729,41.5961023012797,48.574536895751955,6.978434594472255,40.59744148890178
41,-0.21389884874224663,-0.2628712072125021,-0.2628712072125021,12.243088812198279,0.004,0.0010077071503542786,0.20351489028840694,0.47717992033598555,54.46623388326393,16.243806982040404,-0.2212165858169707,-0.2212165858169707,16.4650235970815,0.0010104758800783505,0.31595900654792786,0.6855749328931172,71.6358408610026,62.393289438883464,51.40254135131836,62.393289438883464,nan,48.22204564412435,48.22204564412435,47.74486255645753,54.02364018758138,6.278777631123852,48.126609026590984
42,-0.20538449427991542,-0.2565147325677692,-0.2565147325677692,12.470789648451895,0.0041,0.0010050953089101415,0.2499514770395351,0.5998940912057769,53.67804559671654,13.06351527372996,-0.17733114738172542,-0.17733114738172542,13.240846331914266,0.0010090563582101216,0.273286663989226,0.5959998210271199,78.97667083740234,69.91438954671224,57.72051518758138,69.91438954671224,nan,53.07872085571289,53.07872085571289,52.29649588267009,60.27528355916341,7.978787676493326,52.92227586110433
43,-0.17794989024833688,-0.23261238635904244,-0.23261238635904244,13.014880432272857,0.0042,0.001004932041912568,0.22803033607186013,0.5553948181980061,54.45880760336822,14.110394605000813,-0.24881370032283787,-0.24881370032283787,14.359208218256633,0.0010068739240523428,0.2472546401123206,0.5805490553379059,70.98160400390626,64.4260846455892,54.236308034261064,64.4260846455892,nan,46.01281763712565,46.01281763712565,46.62827841440836,50.97480824788411,4.346529833475749,46.1359097925822
44,-0.16066225280739227,-0.21087704598903656,-0.21087704598903656,11.677858568587393,0.0043,0.0010048133202494596,0.24395186946077166,0.587950199842453,59.42624887430443,11.758153971036275,-0.24278118809064228,-0.24278118809064228,12.00093510945638,0.0010105529004552712,0.2715782997508844,0.6345591167608897,70.77653299967447,64.28348744710287,55.863182576497394,64.28348744710287,nan,52.59836908976237,52.59836908976237,53.232113393147785,59.844765726725264,6.612652333577479,52.725117950439454
45,-0.19411889101677346,-0.24077426364539928,-0.24077426364539928,10.60349413134017,0.0044,0.0010040964368941648,0.23867986309078504,0.5611703845689882,57.26305123095243,21.978440523147583,-0.21825894058371584,-0.21825894058371584,22.196699460347492,0.0010015990449270854,0.23635095581412316,0.5408691232403119,75.35621541341146,65.13585917154948,52.555911763509116,65.13585917154948,nan,36.99579416910807,36.99579416910807,38.71449947357178,39.44980316162109,0.7353036880493136,37.33953523000081
46,-0.25119574937336847,-0.3046547650658297,-0.3046547650658297,11.879781857976374,0.0045,0.001002429824164313,0.20700172264620942,0.4991975831535627,52.200764026281966,12.656436316172282,-0.3092098039885362,-0.3092098039885362,12.965646107991537,0.001003552144781376,0.19669942557811737,0.4547639990846316,68.35337244669596,59.36684087117513,46.857154846191406,59.36684087117513,nan,35.21391169230143,35.21391169230143,35.08877614339193,40.7622568766276,5.673480733235671,35.18888458251953
47,-0.21944608447967834,-0.2683980847304722,-0.2683980847304722,10.641738954580054,0.0046,0.0010029697672130082,0.2027313790793689,0.4937919884357812,54.18049887891085,11.91190284093221,-0.2586974539483587,-0.2586974539483587,12.170600271224975,0.0010034590823731074,0.20743239869674046,0.4954601913690567,70.25491282145182,61.79579238891601,49.96067581176758,61.79579238891601,nan,50.21311848958333,50.21311848958333,49.04271621704102,62.512203979492185,13.469487762451166,49.97903803507487
48,-0.17899054239662188,-0.23105622234947557,-0.23105622234947557,11.077804466463485,0.0047,0.0010035604871106597,0.23494809669143749,0.6034525790304508,56.61424841970768,11.158388606707256,-0.24475830701800685,-0.24475830701800685,11.403146942456564,0.0010035562212578953,0.21938906957705814,0.5529921034971873,70.2016087849935,61.11720606486003,47.79372100830078,61.11720606486003,nan,36.28959706624349,36.28959706624349,36.918224811553955,41.770222981770836,4.851998170216881,36.415322615305584
49,-0.22053487781646117,-0.26860658502873946,-0.26860658502873946,10.014938691876969,0.0048,0.0010036046260897562,0.22207106762337234,0.5590063715880772,53.785267416036355,15.020913696289062,-0.3025582268834114,-0.3025582268834114,15.323471832275391,0.0010010052724586179,0.1795846698184808,0.45714647124210994,69.31260681152344,60.5275385538737,46.93393402099609,60.5275385538737,nan,40.85215072631836,40.85215072631836,38.61231498718262,45.849927520751955,7.237612533569333,40.40418357849121
50,-0.25201910069950345,-0.3043597979857674,-0.3043597979857674,10.681774715207657,0.0049,0.0010014079107006765,0.1861553318657965,0.4687686703115139,49.46719702234808,12.90350592136383,-0.27606710645680627,-0.27606710645680627,13.179573043187458,0.0010018886222193637,0.2039510096112887,0.5226405620574951,69.8420923868815,60.70325241088867,49.50672912597656,60.70325241088867,nan,39.807796478271484,39.807796478271484,39.55068054199219,46.28302129109701,6.732340749104814,39.75637329101562
51,-0.25452706077188814,-0.30848750521270735,-0.30848750521270735,10.792089300335578,0.005,0.0010023638869653332,0.2019553819917283,0.5514751183536818,52.666523303625716,14.10334316889445,-0.24568026765870551,-0.24568026765870551,14.349023389816285,0.0010013438780636836,0.19731133356690406,0.5023237566153208,70.80954437255859,61.81566797892253,50.7866330464681,61.81566797892253,nan,32.29536094665527,32.29536094665527,35.21611785888672,36.028449376424156,0.8123315175374373,32.87951232910156
52,-0.16499134564315374,-0.21779765439975374,-0.21779765439975374,10.354177618926427,0.0051,0.0010033817368752833,0.22859122083996827,0.6010521228583354,57.76642169592515,9.169812774658203,-0.24831288922578096,-0.24831288922578096,9.41812568505605,0.00100997036206536,0.26091328958670296,0.6671591664354006,71.03176829020182,62.6935053507487,53.56694463094075,62.6935053507487,nan,48.5843744913737,48.5843744913737,49.58677501678467,57.07755762736003,7.4907826105753585,48.784854596455894
53,-0.19698633882656413,-0.2397530732570954,-0.2397530732570954,8.224371865110577,0.0052,0.0010047631891760623,0.23858315905310074,0.6079318135414483,58.60163998153975,11.986755641301473,-0.14885690978262572,-0.14885690978262572,12.135612535476685,0.0010040833478948722,0.32147112091382346,0.8114561935265859,75.95355173746745,68.0148073832194,59.445579020182294,68.0148073832194,nan,54.22915420532227,54.22915420532227,55.326271565755206,60.483290100097655,5.157018534342448,54.448577677408856
54,-0.2570312670871334,-0.30736687371753296,-0.30736687371753296,9.497284610316438,0.0053,0.0010018910650374754,0.23628036495087282,0.6053928389864148,51.778857465060256,12.414275002479553,-0.06278007690173884,-0.06278007690173884,12.477055064837138,0.001001027802703902,0.1620957378298044,0.4528423915306727,70.72156575520833,63.07333908081055,51.47456741333008,63.07333908081055,nan,41.57257944742839,41.57257944742839,40.82911392847697,46.20561548868815,5.376501560211182,41.4238863436381
55,-0.18343220429740986,-0.23458173567921203,-0.23458173567921203,9.472135291909272,0.0054,0.0010029843015561127,0.21552276639443524,0.5505830836745927,54.75420523589512,11.62307747999827,-0.32080294222881395,-0.32080294222881395,11.943880375226339,0.0010019004247927418,0.2189003509779771,0.5346223339438438,68.71136016845703,58.85916366577148,46.362945556640625,58.85916366577148,nan,36.74560788472493,36.74560788472493,35.77565472920736,41.2178352355957,5.44218050638834,36.551617253621416
56,-0.23853934057197482,-0.28159732842501606,-0.28159732842501606,7.8287250230897145,0.0055,0.001003266626283667,0.20712829507746786,0.5161340624656318,53.43844806023364,10.015555262565613,-0.31074407435953616,-0.31074407435953616,10.326299341519674,0.0010034807899501174,0.18937777901689212,0.4748256479700406,68.36708043416341,58.99792734781901,46.147780354817705,58.99792734781901,nan,38.13211568196615,38.13211568196615,37.55924793879191,43.680626678466794,6.121378739674881,38.017542133331304
57,-0.2829671249777641,-0.3325289307548752,-0.3325289307548752,8.85032276837331,0.0056,0.0010027914013678455,0.17625581543400604,0.46271777884015497,50.22803007881596,13.34532028834025,-0.13450642732980972,-0.13450642732980972,13.47982676823934,0.0010007485281676054,0.1718898798028628,0.4582355578740438,73.56099243164063,67.15023778279622,57.62906214396159,67.15023778279622,nan,42.91015650431315,42.91015650431315,44.44666786193847,46.467813110351564,2.0211452484130916,43.21745877583821
58,-0.19653333674343126,-0.2430521051557559,-0.2430521051557559,8.161187315886876,0.0057,0.0010025844368907921,0.22612077981795906,0.5573971693245869,57.27211207263875,8.733339230219523,-0.20707287027228935,-0.20707287027228935,8.940412068367005,0.001002042565960437,0.1986239900191625,0.5189618880550066,71.72011260986328,62.78503926595052,52.86992416381836,62.78503926595052,nan,50.588462575276694,50.588462575276694,49.14635232289632,58.58742752075195,9.441075197855632,50.300040524800615
59,-0.2516523987617133,-0.3060517667458867,-0.3060517667458867,9.379201637124115,0.0058,0.0010019980463252035,0.19873619670013212,0.5164407671622511,51.648303265841506,11.011883751551311,-0.29142166157253085,-0.29142166157253085,11.303305371602375,0.001001175952842459,0.1846810909609,0.4610879297057788,71.66192677815755,61.795650227864584,47.54597778320313,61.795650227864584,nan,37.04590390523275,37.04590390523275,36.09186754226684,42.00708974202474,5.915222199757899,36.855096632639565
60,-0.25834449454439135,-0.30498318922407225,-0.30498318922407225,7.904863258577743,0.0059,0.0010027042370430142,0.17939282728815978,0.4712381233584206,51.0448746231367,10.908842317263286,-0.32654118301967777,-0.32654118301967777,11.235383518536885,0.0010027481495247534,0.2295030122001966,0.58127294977506,68.82400207519531,59.834136454264325,46.90565032958985,59.834136454264325,nan,42.55628992716471,42.55628992716471,40.49616864522299,50.53446604410807,10.038297398885085,42.14426567077636
