epoch,val_mae_m,elapsed_s
1,9.740672461191814,3.0843899250030518
2,10.003023783365885,6.350086688995361
3,10.032746410369873,9.686328649520874
4,9.90859915415446,12.800836563110352
5,9.814797242482504,15.912344217300415
6,9.653842290242514,19.493818521499634
7,9.855453395843506,23.14992618560791
8,9.930967299143473,26.519429922103882
9,9.859499327341716,30.080376148223877
10,9.887163702646891,33.08558440208435
11,9.61518414815267,36.45554542541504
12,10.083801142374675,40.22041082382202
13,9.896083068847656,43.543960094451904
14,10.066885407765707,46.74204707145691
15,9.958211994171142,50.028419733047485
16,9.992055225372315,53.3230082988739
17,9.863258171081544,56.6228187084198
18,9.97180773417155,59.80401086807251
19,9.98220796585083,62.76559019088745
20,10.037339242299398,66.13905620574951
21,10.020388348897297,69.51890444755554
22,10.02379814783732,72.55001163482666
23,9.598652617136638,75.83479499816895
24,10.139787642161052,79.60627841949463
25,9.867426204681397,82.59204745292664
26,9.7092453956604,86.02393770217896
27,9.972779178619385,89.33955788612366
28,9.7536470413208,92.57639527320862
29,9.751777299245198,95.77088403701782
30,9.698295656840006,99.17432022094727
31,9.610053730010986,102.13106751441956
32,9.718318049112955,105.36838912963867
33,9.873641300201417,108.46811747550964
34,10.116610368092855,111.55636429786682
35,9.4925599416097,114.79409742355347
36,9.85323880513509,118.49465441703796
37,9.9055965423584,121.7168242931366
38,9.695302232106526,124.95501518249512
39,9.792089907328288,128.0696578025818
40,10.017300860087078,131.28137278556824
41,9.782131671905518,134.2880358695984
42,9.561721420288086,137.57562255859375
43,9.691834513346354,140.83119988441467
44,9.674674479166667,144.0085527896881
45,9.693452517191568,147.3069052696228
46,9.814786084493,150.31550240516663
47,9.513835938771566,153.9108681678772
48,9.563927014668783,157.05102396011353
49,9.705458196004232,160.672132730484
50,9.675599161783854,164.20586848258972
51,9.368063704172771,167.35579109191895
52,9.963904571533202,170.76858139038086
53,9.451034386952719,174.12080454826355
54,9.572428194681804,177.24442672729492
55,9.601441065470377,180.39951968193054
56,9.452800750732422,183.79930233955383
57,9.380185667673747,186.99738192558289
58,9.585401630401611,189.79274201393127
59,9.569171206156414,193.38520407676697
60,9.569715086619059,196.39883494377136
61,9.438274002075195,199.73464441299438
62,9.536801783243815,203.03862595558167
63,9.680669275919596,206.41025614738464
64,9.278158950805665,209.42514657974243
65,9.287460327148438,213.54196643829346
66,9.30904343922933,216.5378668308258
67,9.15172882080078,219.77665877342224
68,9.410249582926433,223.53992366790771
69,9.390212599436442,226.69884753227234
70,9.50685749053955,230.1055886745453
71,9.307273578643798,233.20370507240295
72,9.648653888702393,236.4084188938141
73,9.637665017445881,239.4019865989685
74,9.273226070404053,242.84725046157837
75,9.307264232635498,245.94867372512817
76,9.47567434310913,249.0642273426056
77,9.297346591949463,252.44321727752686
78,9.564201323191325,255.78809022903442
79,9.255507437388102,259.13086199760437
80,9.244285043080648,262.66855931282043
81,9.335422611236572,265.6637122631073
82,9.527506891886393,269.07509899139404
83,9.621835962931316,272.33846044540405
84,9.364149030049642,275.4827547073364
85,9.719960085550944,279.29890394210815
86,9.669568824768067,282.780730009079
87,9.38899351755778,286.00280570983887
88,9.508311049143474,289.481164932251
89,9.638523737589518,292.7450170516968
90,9.310471852620443,295.7789475917816
91,9.531773408253988,298.9711034297943
92,9.328794384002686,302.13237977027893
93,9.608011436462402,305.1246335506439
94,9.650355625152589,308.3800811767578
95,9.26528984705607,311.6152229309082
96,9.373202959696451,314.55358624458313
97,9.587711906433105,317.79088616371155
98,9.566082859039307,320.91639947891235
99,9.27022835413615,324.03900027275085
100,9.098043282826742,327.22764110565186
101,9.664828872680664,330.92408084869385
102,9.195206101735433,333.8579316139221
103,9.410796515146892,337.0982313156128
104,9.66359354654948,340.3777287006378
105,9.454279073079427,343.5795941352844
106,9.357831414540609,347.00554752349854
107,9.756684398651123,350.48372745513916
108,9.45338716506958,353.4012041091919
109,9.461298243204753,356.81881976127625
110,9.709878508249918,360.008766412735
111,9.3565460840861,362.9569435119629
112,9.494085439046223,366.5243675708771
113,9.34269453684489,369.8718376159668
114,9.490443579355876,372.8194284439087
115,9.542727533976237,376.2365264892578
116,9.405832417805989,379.48942971229553
117,9.514934317270916,382.4874505996704
118,9.354913425445556,385.9382665157318
119,9.8299729347229,389.09886717796326
120,9.306583976745605,392.2206025123596
121,9.44929157892863,395.50604367256165
122,9.37289965947469,398.957551240921
123,9.268560377756755,402.6336147785187
124,9.40781052907308,405.9661591053009
125,9.428071117401123,409.10455417633057
126,9.282178592681884,412.31606817245483
127,9.30286013285319,415.4890823364258
128,9.214357535044352,418.72538352012634
129,9.266510073343913,421.86132550239563
130,9.458411248524984,425.1860251426697
131,9.582229963938396,428.3993992805481
132,9.219467926025391,431.4224910736084
133,9.610625553131104,434.69052743911743
134,9.57953701019287,438.0700874328613
135,9.610716756184896,441.1434500217438
136,9.640150419871013,444.3643202781677
137,9.320487117767334,447.69172406196594
138,9.311728064219157,450.7644011974335
139,9.254566923777263,454.0867166519165
140,9.236696847279866,457.3722460269928
141,9.572990767161052,460.45191836357117
142,9.587315622965495,463.88934993743896
143,9.823631286621094,467.2355194091797
144,9.3655956586202,470.3904709815979
145,9.264661089579265,473.9443929195404
146,9.419039122263591,477.0859889984131
147,9.556112416585286,480.3205041885376
148,9.569082228342692,483.7268612384796
149,9.458937040964763,486.79863381385803
150,9.581128056844076,489.8791515827179
151,9.349559084574382,493.2928113937378
152,9.704519780476888,496.2837347984314
153,9.449182923634847,499.4535701274872
154,9.411701933542888,502.8800837993622
155,9.585862159729004,506.3444724082947
156,9.544285742441813,509.3564028739929
157,9.361645539601644,513.0336849689484
158,9.616538333892823,516.1877098083496
159,9.501671950022379,519.6523633003235
160,9.343193944295248,523.3449296951294
161,9.402891985575359,526.4600608348846
