epoch,val_mae_m,elapsed_s
1,13.507076708475749,2.465526580810547
2,12.616588910420736,5.254005670547485
3,12.08156223297119,7.906882286071777
4,12.36085147857666,10.576059579849243
5,12.223011207580566,12.932205438613892
6,12.160892232259114,15.314905881881714
7,12.742894617716471,17.759845733642578
8,12.781672223409016,20.01103949546814
9,12.756661097208658,22.430673122406006
10,11.769562784830729,25.09368133544922
11,11.458752187093099,27.69874382019043
12,11.578172492980958,30.39646005630493
13,10.63788948059082,32.867613792419434
14,11.968102391560873,35.57623100280762
15,11.499003601074218,37.83868050575256
16,11.571992937723795,40.127671003341675
17,11.746935335795085,42.50407314300537
18,11.351902135213216,44.99874305725098
19,11.913987986246745,47.23048210144043
20,12.146275393168132,49.47135949134827
21,11.609077580769856,51.942631483078
22,11.81748243967692,54.496999979019165
23,11.029282251993815,56.82005739212036
24,11.692587025960286,59.187150955200195
25,11.31513271331787,61.892632484436035
26,11.201081720987956,64.54578566551208
27,11.188699658711752,66.80203700065613
28,12.086761983235677,69.31398057937622
29,12.12899570465088,71.94947719573975
30,11.581659507751464,74.26395034790039
31,11.340651384989421,76.59325122833252
32,12.365583928426107,78.8761031627655
33,10.844110425313314,81.32271265983582
34,11.573712984720865,83.85498070716858
35,10.86109053293864,86.37184953689575
36,11.047141393025717,88.52775359153748
37,11.464996019999186,91.3616886138916
38,11.117153231302897,93.85831809043884
39,10.590201377868652,96.07248497009277
40,10.744012514750162,98.69619560241699
41,11.28988431294759,101.43031883239746
42,11.65835526784261,103.51077914237976
43,10.887515322367351,105.94406056404114
44,11.148130162556965,108.1296968460083
45,11.716069539388021,110.53138971328735
46,11.23994000752767,112.94948029518127
47,10.64629472096761,115.25406289100647
48,10.899950218200683,117.71460771560669
49,10.893984413146972,120.1873574256897
50,10.759267107645671,122.47499012947083
51,9.93984146118164,124.92282462120056
52,10.452499771118164,127.59713006019592
53,10.644505755106609,130.39926886558533
54,10.77449270884196,132.69762992858887
55,10.209687487284343,135.1781222820282
56,10.73608538309733,137.62707376480103
57,11.313779703776042,139.61929535865784
58,10.76356118520101,142.09732723236084
59,10.439158821105957,144.31276106834412
60,10.34667714436849,146.5005121231079
61,11.349878946940104,148.76516938209534
62,10.730888175964356,151.26857161521912
63,10.673855272928874,153.5884997844696
64,10.27636973063151,155.94565510749817
65,10.785400835673014,158.56386590003967
66,10.18562355041504,161.3235342502594
67,10.203176371256511,163.68891739845276
68,11.501539611816407,166.0283486843109
69,10.162157694498697,168.52996468544006
70,10.236553700764974,170.88639092445374
71,9.985009066263835,173.21650075912476
72,10.163389905293782,175.4908459186554
73,10.836230023701985,177.78881311416626
74,10.820328330993652,180.11874151229858
75,10.903597640991212,182.89308977127075
76,10.493685213724772,185.6666715145111
77,10.869774373372396,188.53705477714539
