epoch,val_mae_m,elapsed_s
1,11.924600219726562,1.1887903213500977
2,12.58489933013916,4.679190158843994
3,12.240571022033691,6.774627685546875
4,12.803052202860515,8.762134313583374
5,12.875380770365398,10.222671270370483
6,12.955256334940593,11.215402364730835
7,12.60114008585612,12.139650583267212
8,12.610121790568034,13.132381916046143
9,12.813136037190755,14.70402193069458
10,12.879665692647299,16.444788932800293
11,13.087649472554524,18.280713081359863
12,13.149700164794922,20.156177520751953
13,12.794336382548014,21.88987159729004
14,12.563174438476562,23.785425424575806
15,12.943414624532064,25.505780458450317
16,12.8322904586792,27.224640369415283
17,12.820953559875488,28.87447452545166
18,12.549738629659016,30.505736351013184
19,12.933629035949707,32.43216896057129
20,12.65565891265869,34.06414294242859
21,12.7281618754069,35.59555721282959
22,13.175180308024089,37.342138051986694
23,13.10838368733724,39.316810846328735
24,13.291447194417318,41.168097257614136
25,13.038413429260254,43.004441022872925
26,12.684244473775228,44.712759256362915
27,13.070659001668295,46.426082611083984
28,12.764319356282552,48.333271741867065
29,13.082396316528321,50.00509715080261
30,12.556371561686198,51.6405291557312
31,12.89303372701009,53.362648725509644
32,12.696533902486165,55.327757835388184
33,12.774942652384441,57.269264936447144
34,12.916077740987141,59.13475775718689
35,13.022777430216472,60.74238920211792
36,12.896029790242514,62.665767669677734
37,12.986817995707193,64.3747570514679
38,12.680655034383138,66.25598526000977
39,12.847085889180502,68.08761405944824
40,12.938932927449544,70.05112624168396
41,12.923898696899414,72.02649688720703
42,13.06834888458252,73.58993816375732
43,12.808926073710124,75.26816201210022
44,12.72364927927653,76.99437379837036
45,12.800727717081706,78.78953170776367
46,12.923591804504394,80.59335231781006
47,12.96923116048177,82.44218301773071
48,12.881933339436848,84.06589531898499
49,12.936288261413575,85.83566045761108
50,13.003588740030924,87.46284079551697
51,12.989056905110678,89.46855115890503
52,12.726594797770183,91.59877252578735
53,12.598083559672038,93.1965081691742
54,12.715033912658692,94.97143888473511
55,13.228114446004232,96.95676732063293
56,12.767380587259929,98.6693365573883
57,12.967663701375326,100.14214038848877
58,12.707372856140136,101.74269270896912
59,12.796405220031739,103.71827626228333
60,12.785640335083007,105.68265318870544
61,12.665997314453126,107.54951763153076
62,12.877491505940755,109.59588742256165
63,12.68322722117106,111.65355134010315
64,12.606477737426758,113.4908561706543
65,12.572196515401204,115.33304405212402
66,12.845698674519857,117.21847224235535
67,12.605533917744955,118.9241840839386
68,12.836151186625163,120.38000869750977
69,12.784847323099772,122.1913332939148
70,12.568219184875488,123.96621179580688
71,13.000311215718588,125.7010726928711
72,12.784131304423015,127.39910960197449
73,12.833993721008301,129.32134628295898
74,13.120196914672851,131.18732070922852
75,12.791140874226889,132.78603672981262
76,12.745685132344564,134.6057093143463
77,12.79985434214274,136.5048909187317
78,12.819812901814778,138.33144450187683
79,12.664729690551757,140.3156304359436
80,12.65413761138916,142.00894927978516
81,12.748132578531902,143.15961861610413
82,12.813996505737304,144.5992875099182
83,12.794154485066732,146.65632605552673
84,12.844827651977539,148.56983923912048
85,12.588744926452637,150.32522535324097
86,12.510147857666016,152.12791323661804
87,12.823580551147462,154.12517309188843
88,12.804184850056966,155.9266917705536
89,12.659418233235677,157.76106357574463
90,12.784802118937174,159.7070438861847
91,12.239102300008138,161.64615941047668
92,12.75003522237142,163.40170407295227
93,12.531050300598144,165.1226348876953
94,12.948302396138509,167.07397603988647
95,12.334424845377605,168.8250117301941
96,12.76617571512858,170.31729006767273
97,13.050161488850911,172.27410697937012
98,12.701342074076335,174.00893926620483
99,12.753171475728353,175.5232334136963
100,12.594425837198893,177.33701086044312
101,12.765752156575521,179.07265043258667
102,13.148769760131836,181.09289240837097
103,12.83865598042806,183.00824189186096
104,12.72509765625,184.7687861919403
105,12.905215835571289,186.21968746185303
106,12.626115989685058,187.52101159095764
107,12.958966382344563,189.10397911071777
108,13.145200729370117,191.17318391799927
109,12.516802215576172,192.98257637023926
110,12.641716957092285,194.40714025497437
111,12.803624725341797,196.38526248931885
112,12.615095074971517,198.3199393749237
113,12.577938270568847,200.06769251823425
114,13.021871693929036,201.414856672287
115,12.735331281026204,203.14575791358948
116,12.60924129486084,205.06621599197388
117,12.902633158365886,206.96096920967102
118,12.745411427815755,208.83960700035095
119,12.411444409688313,210.90203213691711
120,12.589141337076823,212.78331017494202
121,12.799983151753743,214.73147892951965
122,12.667329915364583,216.5256884098053
123,12.583795356750489,218.42193174362183
124,12.833222579956054,220.29603910446167
125,12.857152303059896,221.83995580673218
126,12.966913922627766,223.18172097206116
127,12.839802424112955,225.004301071167
128,12.76667594909668,226.9179711341858
129,12.982877858479817,228.65112161636353
130,12.804721069335937,230.43482208251953
131,12.768951924641927,232.47864246368408
132,12.800900904337565,234.4549491405487
133,12.777291933695475,236.11434316635132
134,12.7149595896403,237.5967617034912
135,12.333127530415853,239.0212779045105
136,13.029397137959798,240.679044008255
137,12.705522219340006,242.52537083625793
138,12.786956977844238,244.4793984889984
139,12.708066050211588,246.0490562915802
140,13.011888058980306,247.7493772506714
141,12.590279706319173,249.70943593978882
142,12.568572107950846,251.76090812683105
143,12.574520746866861,253.43681693077087
144,12.64239985148112,255.55423593521118
145,12.787657737731934,257.33606338500977
146,13.138348897298178,259.12382316589355
147,12.609488487243652,260.7820611000061
148,12.58524824778239,262.89841961860657
149,12.900396728515625,264.9096703529358
150,12.807902399698893,266.8056437969208
151,12.660822614034016,268.58001828193665
