model,train_01/mae_SoC_pct,train_01/mae_Cycle,train_02/mae_SoC_pct,train_02/mae_Cycle,train_03/mae_SoC_pct,train_03/mae_Cycle,train_04/mae_SoC_pct,train_04/mae_Cycle,train_05/mae_SoC_pct,train_05/mae_Cycle,train_06/mae_SoC_pct,train_06/mae_Cycle,train_07/mae_SoC_pct,train_07/mae_Cycle,train_08/mae_SoC_pct,train_08/mae_Cycle,train_09/mae_SoC_pct,train_09/mae_Cycle,train_10/mae_SoC_pct,train_10/mae_Cycle,train_11/mae_SoC_pct,train_11/mae_Cycle,train_12/mae_SoC_pct,train_12/mae_Cycle,train_13/mae_SoC_pct,train_13/mae_Cycle,train_14/mae_SoC_pct,train_14/mae_Cycle,train_15/mae_SoC_pct,train_15/mae_Cycle,train_16/mae_SoC_pct,train_16/mae_Cycle,train_17/mae_SoC_pct,train_17/mae_Cycle,val_01/mae_SoC_pct,val_01/mae_Cycle,val_02/mae_SoC_pct,val_02/mae_Cycle,val_03/mae_SoC_pct,val_03/mae_Cycle,val_04/mae_SoC_pct,val_04/mae_Cycle,val_05/mae_SoC_pct,val_05/mae_Cycle,test_01/mae_SoC_pct,test_01/mae_Cycle,test_02/mae_SoC_pct,test_02/mae_Cycle,test_03/mae_SoC_pct,test_03/mae_Cycle
specialist_11,50.669325975567325,251.3437435005778,14.662213921397639,134.77576975169245,24.6421121930634,323.1377262762078,33.856608913831586,536.4830126715437,36.357227327700585,889.594518847174,16.533885377025406,84.37167518728374,13.697992843957342,84.9719263253055,20.871159441155385,235.0881019163381,26.281225816536494,471.9607642583839,31.01910204214523,848.3568045297451,3.659767619272972,27.921556579532222,5.167514049494778,78.19441821477305,12.5699306765162,228.8402097777455,20.188722987931143,466.3511300272114,24.603510496142587,819.253756746848,10.014485093485419,217.28877246805112,10.021406953391248,206.24816473021087,7.26422390510263,336.26106109439564,11.315083561912264,545.83048300628,17.464597967282895,888.0755740755739,27.260192753792833,476.4839575625134,30.017737059364205,470.7021323475166,27.120445379804206,591.5654925025412,17.446951228347622,760.6951136804059,17.68152625797102,1058.1956157461782
specialist_12,24.33009208918411,340.44604683457595,22.96874688786527,226.186037481212,28.49060757937519,300.9443676215192,31.28935641721005,475.70131270786493,33.15839036638593,714.2709758921708,32.80611649379207,134.92898569307016,10.580260351660145,94.68162583207996,18.925027446294678,170.1981292235336,24.40881473846396,349.92678664805624,28.56928339218098,583.8379370363862,13.386500185509599,24.548042021493067,1.659242009444646,20.47043019741937,4.642193413963984,110.2628642249885,12.81671717965541,266.8093079047406,19.17017596699384,464.57901437477517,15.584372645878762,14.28835659104922,16.067627986927587,42.86815601878103,15.384031728005215,89.89190919503751,13.687788385895825,209.96070403468957,11.571693026954637,405.1202622749425,31.31670218367884,41.799539079194695,32.47085050577634,73.20219534193943,32.90108955412905,112.79336722541136,34.88271155952946,196.53008394890517,31.00615493101313,360.2079716086005
specialist_13,25.96212143161559,374.57431162061874,22.501507353134464,210.48755028773132,29.04193170049409,217.88101058958117,31.373863162374228,302.08878396481333,33.16763630397172,428.96029367675175,31.2043223801385,105.06712910026918,9.126764106722613,73.05468057279097,18.78612271382724,91.51402368633079,26.566147874231415,182.25226654494213,30.492061100733302,305.5190312594633,39.474123470668175,24.186544507955066,11.637976244088046,18.506356867198384,1.870620936285822,23.63502575035689,13.142043198034035,102.14804938082776,24.882575028508114,207.96569515495733,46.4237099977269,24.96383110868066,23.544494108139876,40.94159933970748,14.426725515332755,50.27683517314705,9.11640200184605,83.09124269116134,12.690508744421697,175.13966463600028,50.09948410035456,30.995956987277346,36.286521981552205,84.02617746815257,27.271142431361483,106.45409417598299,19.673553546657807,121.38061316756354,14.000025768292907,198.6539481258581
specialist_14,26.469754040841075,652.3224949279195,23.628260209107637,262.2949892062802,26.351728055263948,194.5567053714209,30.595611936067076,220.54866601471753,33.157796716833005,277.68104621010855,15.484985943224828,229.26869474061732,7.355045874970865,71.91821344723377,10.498656198409536,64.16111867955331,19.61149447468033,78.94813945647759,28.13591291849677,159.16879307712856,27.828684895704118,70.30548934470728,17.311119799641215,27.35288177072024,9.595809142994352,23.47925743805676,2.1884661095226776,25.122354567141805,13.056792576611976,100.14785331427721,46.95564246263564,137.79630633960872,34.47654951230752,90.98160980623487,25.713732551835847,81.79161023138316,17.523483396741796,87.35799363059066,12.619790010854016,132.78005688636114,56.80757889777694,217.93515033519918,52.37064753110986,200.35172401971602,47.11580903172936,209.2450726958326,38.3319268888986,232.18006150425677,30.961322972112992,273.4709866987439
specialist_15,30.918900596693387,863.6541434175239,27.050178882788362,329.0993739994468,26.54590402412985,294.5102105626672,31.175420153989062,334.4606791321326,33.63187295028205,353.537454124414,22.07467721552513,398.8320314995189,11.844072721090615,99.87997014609705,10.412506494544257,122.62348129734278,15.298860699497224,107.71842651323072,24.725499989002117,108.04511819159244,18.258916494295878,92.10458045440903,25.43558075048065,60.74639943953745,22.158075575257858,78.86288307309653,12.62072682094862,46.417335743249915,2.9419254578938703,19.818172345585165,47.86136728652979,93.67742280027507,46.098215406288624,106.08580479160155,43.93571626250003,111.854459206941,34.128451075363024,83.32352894638124,21.431124031606757,63.037521939163696,64.3255816720693,280.3528082019693,61.112485690525304,304.07257451436095,59.40881443349353,309.7296547854782,52.4374919472651,294.02251370018564,46.80703625727741,245.0782946178733
specialist_16,69.08109940330661,211.22311716923127,7.991667441304554,115.82916399351429,28.104183566126384,142.45938166451194,34.65909949599883,175.51575559831477,37.41508974187059,256.46277444968155,49.00003688088938,93.28839859113039,11.449735536061315,88.98216836650116,23.572703985946863,114.01904216453387,27.327352251111975,157.50773040231886,31.504759637806536,266.4222428872696,17.20207987725554,45.62497041395169,11.685963900426941,67.94221119938555,18.216980764686788,95.8698638111254,22.432948216431576,165.62759060728933,27.537419798743173,279.8090148118613,4.221166833641725,26.326536344564794,6.401623059097481,61.85990140395034,9.926300014756196,96.57828793700641,16.262708140745925,179.81113636277746,23.168661399139133,315.7736320094812,10.142374951549064,63.11257375380705,9.499441614566235,100.03496788189167,7.863495402183424,135.60764513723268,10.355937315898803,217.87104715948186,14.957123479488489,364.6076829967747
specialist_17,66.72970102401845,508.5198553260995,26.88538171708825,280.9241277139542,8.047744351627454,304.81644445189505,25.584272537126616,428.17511058405853,33.825076650173216,582.7008303359629,45.12941313494424,217.58466678928804,16.246463862727488,144.95288198007395,6.794793385637518,203.38938743687447,22.138294314648082,339.44336787775813,29.264965804240436,497.3535008547615,31.26337201125533,71.13383566082376,6.1363061948137085,48.72232420225571,10.176730927485538,118.44686529972462,21.620955013042508,253.63523771974678,26.857896492282123,402.83018597162175,28.933647813198114,35.10577893988004,2.5787746144953636,13.339180750129788,4.781513913946671,76.89907933851245,14.060261105421757,187.78847441451543,21.386157394338177,342.1742100791133,36.686266074806355,73.08708510010334,13.342893481388245,52.753637465125536,13.285728885361673,103.34275637382918,9.938321875158215,187.262826262308,8.736629214409247,321.38498957200324
dr_mlp,6.029300565414463,28.428278915310564,2.653958229621718,41.39718465956544,3.3787061820348816,39.63913032150848,3.245374674466673,34.72835757463748,3.607288489129645,27.13141822073349,4.52143330244271,25.507448918343023,1.972934318158416,38.14239287134889,2.5734260215321916,34.69901980526932,2.43270260493358,34.77611541760873,3.1829174609951827,29.559074205356048,3.612784878475037,23.621554325842165,2.3279918358816927,37.526089194026575,2.202501325496881,35.64852768275314,2.313136674726937,39.35346292534743,3.091340442274671,34.31866467265212,3.588879800590253,20.789920610470794,2.9780203899016993,38.887264273387686,2.66910350692856,39.42610742708822,2.846996922002766,43.704680815065934,3.199505984389097,43.96735095946209,4.456790383678057,16.267411976370134,4.583404548153948,40.49533609652046,4.552436573044025,43.932073728750986,5.334651767135383,52.19078354682945,5.358875598300654,52.94868741270665
anp,15.149820349989817,6.634526399723539,1.0456860702047643,7.491681582822256,0.5651780506831544,6.70457823558502,0.5574655126469319,7.742085689906562,0.8397768647896944,9.497681939972907,9.461445924058106,6.47245755878779,0.5497926007011587,7.142785738533948,0.49029689928540243,7.478728733556915,0.6007778907332181,11.860840309634984,0.6410692528476577,9.167628185810328,4.428122323586826,10.656475015170653,0.42132780254507257,6.8098775447048725,0.3213995046205303,8.06132375746398,0.5283310747300536,12.950978906167972,0.6308229986804188,12.917678480635638,1.218693010295527,14.790516417024511,0.3778240506080738,11.65303326939911,0.7680433954952074,23.466174046135702,0.5625825949428769,24.84293015451659,1.1536614090636101,32.744821015275996,1.541502174050961,20.214803408765942,1.2414218745345593,25.287137647303233,1.4686487433752011,54.59262540019872,2.077745487173968,90.27383887174058,2.2166540585481966,70.76915572541219
anp_soc,1.6509849501404659,,0.9488191245800094,,0.8173545514790513,,0.7952592887843227,,0.6105352562612985,,0.8414424988173036,,0.6723585105732848,,0.670544118714785,,0.6904693088550539,,0.4727781284473278,,0.6531174279487186,,0.4728799911361652,,0.45622409649143114,,0.3131414464850313,,0.46823235173987615,,0.6639930354327239,,0.47686056144383604,,0.5341017626957669,,0.7384425408351049,,0.7814311633570593,,0.9649286793771709,,1.3687855333393757,,2.4381493780048804,,2.3014775684843376,,3.81403861265559,
anp_cycle,,8.837245359354041,,5.662148714989567,,4.7976269176498105,,4.2843635265758895,,7.586686132878539,,3.6936812072912724,,6.534677428160735,,5.677704748514031,,4.622377953947331,,6.4354961059758296,,5.496528333545936,,5.660465582975337,,6.210950594204949,,4.745356747109409,,5.124887946348942,,4.902261178300228,,4.8900194288835985,,6.33613214646862,,6.338497194608648,,10.912185281511185,,4.133130089426381,,11.582564905696819,,30.562873637365133,,36.544672510909066,,42.247733841154286
anp_soc_red,1.1056985216291038,,0.6196556980848137,,0.4702072938745942,,0.4125970983117653,,0.5171752864021353,,0.8281962991988748,,0.4334364235764764,,0.3466392180926403,,0.45598995667921954,,0.6802755053456968,,0.7041759354111857,,0.4351492786194954,,0.4749003469009902,,0.3964209345747687,,0.5168272972381452,,0.739796908582054,,0.4028413498382449,,0.48956853718555565,,0.3627023405382398,,0.6678509048370388,,1.0694978192886198,,0.7629697101714256,,0.8828786294904013,,0.8232724784061947,,1.200482393012806,
anp_cycle_red,,14.682450334152866,,14.818318732431084,,12.475123004583304,,9.277904639265683,,7.453762842700852,,19.852201121109108,,12.357359224135239,,9.467532094309782,,8.441198888599253,,8.510308660115529,,13.03111308719367,,9.489959766245347,,9.390857695271297,,9.134844537840646,,8.855283214158844,,8.987986345084774,,6.7971474364754325,,8.472133252402223,,8.944643352988267,,11.130365739167344,,3.042179359225444,,5.047196936338829,,9.509933022061086,,13.722951487538973,,28.851467567954522
