ctx_frac,anp_basic_mae,ranp_basic_mae,anp_masked_mae,ranp_masked_mae,anp_basic_nll,ranp_basic_nll,anp_masked_nll,ranp_masked_nll,anp_basic_std,ranp_basic_std,anp_masked_std,ranp_masked_std
0.1,13.378071904182434,9.13964593410492,16.014583945274353,10.693140804767609,9.401749446988106,0.30419681780040264,-0.9958108682185411,0.03944447636604309,0.03911125659942627,0.033980343490839005,0.0813040491193533,0.04511322733014822
0.2,13.064513683319092,9.107479095458984,13.702922940254211,10.813011646270752,8.840175997465849,0.2816342655569315,-1.0630126930773258,0.07125844806432724,0.03909973846748471,0.03398564364761114,0.07332081533968449,0.045171988662332296
0.3,12.870076835155487,9.210290253162384,11.002430737018585,10.892609715461731,8.750816905871034,0.3171403296291828,-1.2892650812864304,0.07201120257377625,0.03912603948265314,0.033993753138929605,0.06875904928892851,0.04516616323962808
0.4,12.343211710453033,9.273338794708252,9.518701672554016,10.570496201515198,8.966150091495365,0.35925118252635,-1.39435563236475,-0.04050932824611664,0.039018199779093266,0.03400920843705535,0.0657583144493401,0.045237510465085506
0.5,11.88561886548996,9.23727822303772,8.886205017566681,10.743873834609985,8.54869749583304,0.3643105588853359,-1.4558253735303879,-0.048118844628334045,0.038944093976169825,0.033998195081949234,0.06365065556019545,0.04523453023284674
0.6,11.805698335170746,9.180621683597565,8.72765338420868,10.116796612739563,8.191894718445837,0.3355440106242895,-1.456631749868393,-0.399006852414459,0.03891069581732154,0.03398576332256198,0.06193636450916529,0.04505853494629264
0.7,11.574454605579376,9.212689995765686,8.31384789943695,10.241990327835083,8.491515947505832,0.3635814394801855,-1.5213937163352966,-0.404547369107604,0.03887673933058977,0.03398094838485122,0.060283709317445755,0.044978744350373745
0.8,11.537880539894104,9.138724744319916,7.9587395787239075,10.014052748680115,8.511485181748867,0.36615386232733727,-1.5542022436857224,-0.6269987230771221,0.038816869258880615,0.033957033418118954,0.05897172074764967,0.04502861760556698
