epoch,val_mae_m,elapsed_s
1,13.983377075195312,0.39429545402526855
2,13.176873970031739,0.8387289047241211
3,13.848598925272624,1.734856128692627
4,12.785894393920898,2.125991106033325
5,12.422221438090007,2.8926198482513428
6,12.233554585774739,3.6861565113067627
7,12.94706522623698,4.445356845855713
8,11.899041175842285,4.8409483432769775
9,11.997937329610188,5.586224794387817
10,12.10550340016683,5.981395483016968
11,12.135638173421224,6.376666784286499
12,11.989316749572755,6.773491144180298
13,11.484862899780273,7.169811248779297
14,11.35986270904541,8.145065546035767
15,11.98395455678304,8.969348430633545
16,11.330617141723632,9.366036653518677
17,11.521531295776366,10.120012521743774
18,11.269483184814453,10.51953387260437
19,11.603068415323893,11.267661094665527
20,12.11303056081136,11.668609380722046
21,11.089985911051432,12.067784309387207
22,10.94318930308024,12.833005428314209
23,11.83429012298584,13.658111572265625
24,11.177570152282716,14.05819034576416
25,11.713852564493815,14.456802606582642
26,10.862536303202312,14.857036113739014
27,11.283050473531087,15.77355146408081
28,11.149047915140788,16.174166440963745
29,11.425092633565267,16.58059859275818
30,11.075167910257976,16.980435132980347
31,10.277686818440754,17.38028645515442
32,10.89412390391032,18.342566967010498
33,11.397884051005045,18.740405082702637
34,10.892719268798828,19.137939929962158
35,10.835514895121257,19.53624701499939
36,10.368733660380046,19.93421483039856
37,10.53825403849284,20.331284046173096
38,10.448029708862304,20.727800607681274
39,10.425468254089356,21.126953840255737
40,11.155344645182291,21.52569007873535
41,10.33561274210612,21.921591758728027
42,10.85469347635905,22.31973123550415
43,11.263520812988281,22.71640658378601
44,10.34722048441569,23.11482548713684
45,9.830092334747315,23.512198448181152
46,10.586727396647136,24.284151792526245
47,10.557249291737874,24.678869485855103
48,9.945867570241292,25.07242774963379
49,10.75981330871582,25.466270923614502
50,9.863993263244629,25.860865116119385
51,9.881103579203288,26.2563054561615
52,10.930967330932617,26.652361631393433
53,10.439049116770427,27.04710102081299
54,10.629721323649088,27.44387197494507
55,10.560860061645508,27.842089653015137
