ctx_frac,anp_basic_mae,ranp_basic_mae,anp_masked_mae,ranp_masked_mae,anp_basic_mae_std,ranp_basic_mae_std,anp_masked_mae_std,ranp_masked_mae_std,anp_basic_nll,ranp_basic_nll,anp_masked_nll,ranp_masked_nll,anp_basic_pred_std,ranp_basic_pred_std,anp_masked_pred_std,ranp_masked_pred_std
0.1,12.429393100738526,9.304457128047943,9.046938121318817,6.6718607425689695,0.16478600525001824,0.06795489616482432,0.14254291572887812,0.06662884851800502,0.6749518078984693,-1.0706962120602839,-1.4629902809858322,-0.9478209141641856,0.046337079536169765,0.04575942866504192,0.058531415089964865,0.0351340196095407
0.2,9.641940486431121,8.807246017456055,8.566120100021362,6.594715332984924,0.17883161821884003,0.12423583711502137,0.10283616283941648,0.04726589551495839,-0.456320676766336,-1.1717109021614305,-1.5222204387187959,-0.9678433433175087,0.04696909300982952,0.04614047454670071,0.058642401546239856,0.03523572254925966
0.3,8.030918955802917,8.538768768310547,8.406157732009888,6.590181875228882,0.14879082454694953,0.07355359048866965,0.12513992228606446,0.045919720583803114,-0.9325479198247194,-1.2256859831511975,-1.557895052433014,-0.9483953028917312,0.04775222484022379,0.04582738820463419,0.05860052322968841,0.03539764024317264
0.4,7.0817746877670285,8.783620488643646,8.139163088798522,6.498344528675079,0.07803360127390738,0.11639075221574621,0.04760369553508713,0.0468375199793945,-1.1491112748160959,-1.1973216488957406,-1.5918384462594986,-0.9982393439859152,0.04840518562123179,0.04573975708335638,0.0587078869342804,0.035529811028391124
0.5,7.116210758686066,8.840786099433899,8.053505063056946,6.479403162002564,0.07106808873926605,0.11251074898724003,0.11489157971661904,0.019731937082765393,-1.354366222396493,-1.1872215956449508,-1.6130732387304305,-1.023386381752789,0.049094815738499165,0.04535784386098385,0.05897320592775941,0.035644269175827505
0.6,7.6761910796165465,9.24827024936676,8.300031208992005,6.476998865604401,0.1070550940627113,0.06735028835797922,0.10932455303230626,0.06287730910976043,-1.492889453470707,-1.1253843568265438,-1.5963113576173782,-1.0496618325822056,0.04965625395998359,0.0450160569511354,0.05961324032396078,0.03569876588881016
0.7,8.180946779251098,9.452948188781738,9.002543210983276,6.563492953777313,0.09787427021843147,0.0878377532527802,0.1366083167149994,0.018208716070477412,-1.545789484679699,-1.1175512313842773,-1.5433299541473389,-1.0298284289077855,0.050663743540644644,0.04498058222234249,0.06085319081321359,0.03575206557288766
0.8,7.369484567642212,8.84059282541275,10.25693657398224,6.510876297950745,0.06884961254175531,0.06587650021370929,0.1171634988483719,0.06205348666997786,-1.663382451236248,-1.2576328605413436,-1.4786449372768402,-1.043592271208763,0.050526691041886805,0.04488430693745613,0.06311138728633522,0.03576201433315873
