model,n_traj,n_runs,ft_mae_mean,ft_mae_std,baseline_mae,baseline_mae_std,gap_closed_pct
anp_masked,20,5,12.495734238624573,0.6065766983039577,13.065458679199219,0.128548611522925,4.360539148018371
ranp_masked,20,5,9.377121269702911,0.739953289723824,8.50683376789093,0.060327569754953216,-10.230451488271516
anp_masked,50,5,11.186880123615264,0.9587825198153552,13.065458679199219,0.128548611522925,14.378205937574423
ranp_masked,50,5,9.346695697307586,0.3049254291648681,8.50683376789093,0.060327569754953216,-9.872791126902207
anp_masked,100,5,11.181612491607666,0.7679483715700206,13.065458679199219,0.128548611522925,14.418523175085452
ranp_masked,100,5,9.277009510993958,0.33672515609894266,8.50683376789093,0.060327569754953216,-9.053612238316667
anp_masked,250,5,9.577085852622986,0.5437808988782177,13.065458679199219,0.128548611522925,26.69919910373966
ranp_masked,250,5,9.81070979833603,0.24039418049073807,8.50683376789093,0.060327569754953216,-15.327395198041645
