epoch,train/loss,train/nll,train/kl,lr,val/ctx10/loss,val/ctx10/nll,val/ctx10/kl,val/ctx10/mae_SoC_pct,val/ctx10/mae_Cycle,val/ctx30/loss,val/ctx30/nll,val/ctx30/kl,val/ctx30/mae_SoC_pct,val/ctx30/mae_Cycle,val/ctx50/loss,val/ctx50/nll,val/ctx50/kl,val/ctx50/mae_SoC_pct,val/ctx50/mae_Cycle
20,0.4090517882304266,0.39811969254165885,0.01093209529935848,0.0002929031948627973,0.977923321723938,-0.2146130170673132,1.1925363659858703,8.5804594039917,28.036743927001954,0.8618814408779144,-0.07227595746517182,0.9341574043035508,9.262331104278564,28.697018814086913,0.46386149525642395,0.07696692645549774,0.3868945762515068,9.62932710647583,34.291725158691406
21,-0.2159290486201644,-0.22581379687413572,0.009884748609620147,0.0002921823770299941,,,,,,,,,,,,,,,
22,-0.3123288391903043,-0.3233504192903638,0.011021580050000921,0.0002914277114983627,,,,,,,,,,,,,,,
23,-0.2585797291249037,-0.2737199513241649,0.015140221283654682,0.00029063938447033077,,,,,,,,,,,,,,,
24,-0.303297680336982,-0.3168907040543854,0.013593025649315678,0.0002898175904537964,,,,,,,,,,,,,,,
25,-0.4416315718227997,-0.4536605277843773,0.01202895498194266,0.00028896253221413656,,,,,,,,,,,,,,,
26,-0.10862556130625307,-0.11921808632090687,0.010592523083323613,0.0002880744207241772,,,,,,,,,,,,,,,
27,-0.5109524213150144,-0.5217299670167267,0.010777546589961275,0.0002871534751121395,,,,,,,,,,,,,,,
28,-0.5011680641677231,-0.5144212914444506,0.013253226662054658,0.0002861999226075728,,,,,,,,,,,,,,,
29,-0.3076783065497875,-0.32082985088229177,0.013151547134621069,0.0002852139984852892,,,,,,,,,,,,,,,
30,-0.3836625391058624,-0.3967749862652272,0.01311244726064615,0.0002841959460073133,0.7600671410560608,-0.3982315719127655,1.1582987308502197,7.002903413772583,21.372461318969727,0.4163365542888641,-0.28720243871212003,0.7035390108823776,6.578671503067016,24.013829040527344,0.411549037694931,0.2788077473640442,0.13274126946926118,6.777052211761474,33.314570617675784
31,-0.6557237942703068,-0.6644285432063043,0.008704749999451452,0.0002831460163628605,,,,,,,,,,,,,,,
32,-0.5292844689032062,-0.5459101200057194,0.01662565286271274,0.00028206446860636015,,,,,,,,,,,,,,,
33,-0.5658806193806231,-0.5797356029762887,0.013854981396580115,0.0002809515695935377,,,,,,,,,,,,,,,
34,-0.4288972256332636,-0.44176639390643685,0.012869164185831323,0.0002798075939155718,,,,,,,,,,,,,,,
35,-0.5429139113798738,-0.5613124238327145,0.018398513856809587,0.0002786328238313434,,,,,,,,,,,,,,,
36,-0.6946246400102973,-0.7166299152374268,0.02200527393259108,0.0002774275491977922,,,,,,,,,,,,,,,
37,-0.21288480091840029,-0.2291102180443704,0.016225420765113085,0.00027619206739839917,,,,,,,,,,,,,,,
38,-0.48772525273263456,-0.4964335748925805,0.008708320702426135,0.00027492668326981143,,,,,,,,,,,,,,,
39,-0.6895288619026542,-0.7058254876360297,0.016296627083793282,0.00027363170902662835,,,,,,,,,,,,,,,
40,-0.5156716112792492,-0.6005429764930159,0.0848713656514883,0.00027230746418436733,7.448158615827561,-0.6070036172866822,8.055161887407303,6.3067985534667965,17.86903133392334,1.5021295249462128,-0.797355979681015,2.299485428631306,5.552199792861939,14.41185131072998,4.090882724523544,-0.5989305317401886,4.689813422784209,6.146927452087402,17.404488563537598
41,-0.6843662351369858,-0.6979721021279692,0.01360586898867041,0.0002709542754806281,,,,,,,,,,,,,,,
42,-0.7737103301659226,-0.7823561596870422,0.008645830359309912,0.00026957247679447504,,,,,,,,,,,,,,,
43,-0.5976983405463397,-0.607132807765156,0.009434466287493705,0.00026816240906405776,,,,,,,,,,,,,,,
44,-0.7659626564010977,-0.7738665446452796,0.007903886863496155,0.00026672442020248937,,,,,,,,,,,,,,,
45,-0.6780397390201688,-0.6890223163738847,0.010982580150011927,0.00026525886501200445,,,,,,,,,,,,,,,
46,-0.6411577642336488,-0.6601009357534349,0.018943175608292222,0.0002637661050964166,,,,,,,,,,,,,,,
47,-0.8879841453023255,-0.9016757714189589,0.013691626633517444,0.00026224650877189836,,,,,,,,,,,,,,,
48,-0.6867870597541332,-0.6976252522692085,0.010838192724622785,0.00026070045097610465,,,,,,,,,,,,,,,
49,-0.692431145105511,-0.7083123766817152,0.015881230605300514,0.0002591283131756624,,,,,,,,,,,,,,,
50,-0.9321185357682407,-0.9520146668143571,0.01989613817888312,0.0002575304832720494,1.2299086213111878,-1.059650182723999,2.289558761939406,3.174228382110596,11.391222476959229,0.33675131797790525,-0.8389456510543823,1.1756969425827264,5.8133899688720705,13.113667106628418,0.4809979319572449,-0.7978734493255615,1.2788714207708836,6.266798448562622,12.791135501861572
51,-0.5815498600434512,-0.594528017891571,0.012978157047182321,0.00025590735550588557,,,,,,,,,,,,,,,
52,-1.106167715974152,-1.121019972693175,0.014852256560698152,0.0002542593303596599,,,,,,,,,,,,,,,
53,-0.933824227526784,-0.9454973908513784,0.011673160418868065,0.00025258681445891715,,,,,,,,,,,,,,,
54,-0.6950820654630661,-0.702630168646574,0.00754810355603695,0.00025089022047192954,,,,,,,,,,,,,,,
55,-0.9204710027202964,-0.929786322824657,0.0093153215944767,0.00024916996700787665,,,,,,,,,,,,,,,
56,-0.6733857776969672,-0.682104174727574,0.008718396723270416,0.00024742647851356,,,,,,,,,,,,,,,
57,-0.926599772721529,-0.9339600579440593,0.007360278517007828,0.0002456601851686773,,,,,,,,,,,,,,,
58,-0.8249473943933845,-0.832194396480918,0.007247002869844437,0.00024387152277968163,,,,,,,,,,,,,,,
59,-1.1119372637569904,-1.1223238031566143,0.01038654088973999,0.00024206093267225323,,,,,,,,,,,,,,,
60,-0.9406422312930226,-0.9492840929701925,0.00864186555147171,0.00024022886158240865,6.397842216491699,-0.0896753191947937,6.487517637014389,6.851773881912232,7.360409355163574,2.6679651737213135,-0.8421413660049438,3.5101066291332246,5.931914830207825,6.851741790771484,3.5052997708320617,-0.9496836185455322,4.454983580112457,5.018090534210205,6.894065570831299
61,-1.1800650135055184,-1.1875789308920504,0.0075139164924621586,0.00023837576154627543,,,,,,,,,,,,,,,
62,-0.976546124201268,-0.9841973697952926,0.007651245892047882,0.000236502089788559,,,,,,,,,,,,,,,
63,-0.9739183344505727,-0.9801490443013609,0.006230708658695221,0.00023460830860972914,,,,,,,,,,,,,,,
64,-0.6761530979163944,-0.6821552522666753,0.0060021537542343135,0.00023269488527195452,,,,,,,,,,,,,,,
65,-0.6492050805687904,-0.6566143941879272,0.007409312725067139,0.00023076229188381258,,,,,,,,,,,,,,,
66,-0.73920618805103,-0.7448337051551789,0.005627516508102417,0.00022881100528380385,,,,,,,,,,,,,,,
67,-1.0714489391446114,-1.0786476817727089,0.00719874382019043,0.0002268415069226991,,,,,,,,,,,,,,,
68,-0.9200824981741608,-0.9272094539087266,0.007126956284046173,0.0002248542827447487,,,,,,,,,,,,,,,
69,-0.9493326710537076,-0.957014151988551,0.007681475281715393,0.00022284982306778315,,,,,,,,,,,,,,,
70,-0.8559191592782736,-0.8622024457901716,0.006283287703990936,0.0002208286224622343,5.42679083943367,-0.7376301050186157,6.164420932531357,5.961643123626709,14.344315338134766,1.7273879170417785,-0.78945951461792,2.5168474912643433,6.238537931442261,13.192839431762696,0.40216259360313417,-0.8692700326442718,1.2714326083660126,6.08214762210846,12.668952369689942
71,-1.1109840907156467,-1.1168302376568318,0.005846148729324341,0.00021879117962910768,,,,,,,,,,,,,,,
72,-1.2063499853014945,-1.212480303645134,0.006130318641662597,0.00021673799727693556,,,,,,,,,,,,,,,
73,-1.2169574343506246,-1.2227715056482702,0.005814070403575897,0.0002146695819977408,,,,,,,,,,,,,,,
74,-1.1958525639772415,-1.2023257333040238,0.006473172008991241,0.0002125864441420432,,,,,,,,,,,,,,,
75,-1.084619248956442,-1.0899760086834431,0.005356756746768951,0.00021048909769293806,,,,,,,,,,,,,,,
76,-0.9779144016094505,-0.9839588007517159,0.006044393181800842,0.00020837806013927835,,,,,,,,,,,,,,,
77,-1.21622449696064,-1.2213428918272258,0.005118393301963806,0.0002062538523479923,,,,,,,,,,,,,,,
78,-1.194120125770569,-1.2000087371468544,0.0058886086940765385,0.0002041169984355673,,,,,,,,,,,,,,,
79,-1.0221452148258685,-1.0282108162343502,0.006065599024295807,0.0002019680256387317,,,,,,,,,,,,,,,
80,-1.3575630822591485,-1.3624561452679336,0.004893060028553009,0.0001998074641843674,4.4882807970047,-1.0349425196647644,5.523223316669464,4.765706849098206,5.453413105010986,2.5624334812164307,-1.2673183917999267,3.8297519087791443,4.401760983467102,5.617164421081543,-0.6879122853279114,-1.3127366185188294,0.6248243391513825,4.046721076965332,6.274353981018066
81,-1.129159835614264,-1.135191510953009,0.00603168249130249,0.00019763584715868412,,,,,,,,,,,,,,,
82,-1.0648554949462414,-1.0701468668878078,0.005291368067264557,0.0001954537103756883,,,,,,,,,,,,,,,
83,-0.9164629555493593,-0.9213759133964777,0.004912972450256348,0.00019326159224497907,,,,,,,,,,,,,,,
84,-1.6494939616695046,-1.6668436715356074,0.0173497074842453,0.00019106003363890395,,,,,,,,,,,,,,,
85,-1.4699593472480774,-1.4763181629776954,0.006358816027641296,0.00018884957775910634,,,,,,,,,,,,,,,
86,-1.4964684186130761,-1.5036212957650423,0.0071528759598731995,0.00018663077000249874,,,,,,,,,,,,,,,
87,-1.278769713966176,-1.2842869851272554,0.005517268180847168,0.00018440415782669439,,,,,,,,,,,,,,,
88,-1.27077776953578,-1.275249050706625,0.004471280574798584,0.00018217029061493015,,,,,,,,,,,,,,,
89,-1.6461829940974713,-1.651450869292021,0.005267871618270874,0.00017992971954051442,,,,,,,,,,,,,,,
90,-1.2933957958221436,-1.2987664386630058,0.005370644330978394,0.00017768299743083354,4.343332350254059,-1.153059434890747,5.496391689777374,3.74407479763031,11.399990463256836,1.085849529504776,-1.062397974729538,2.14824755191803,4.096060943603516,11.912721061706543,1.0240321636199952,-1.090762448310852,2.1147946238517763,4.107178282737732,10.62480707168579
91,-1.5185809369385241,-1.521796227544546,0.0032152900099754332,0.00017543067863094955,,,,,,,,,,,,,,,
92,-1.2108365789055824,-1.2144289472699166,0.0035923677682876587,0.00017317331886682418,,,,,,,,,,,,,,,
93,-1.588418107330799,-1.5913933390378951,0.0029752305150032043,0.0001709114751082016,,,,,,,,,,,,,,,
94,-1.7443298530578613,-1.7475280129909516,0.003198164999485016,0.0001686457054311846,,,,,,,,,,,,,,,
95,-1.7829911199212074,-1.7861105760931968,0.003119456171989441,0.00016637656888053757,,,,,,,,,,,,,,,
96,-1.6903607052564622,-1.6933588236570358,0.002998117208480835,0.0001641046253317505,,,,,,,,,,,,,,,
97,-1.6283527681231498,-1.6313247200846672,0.002971944510936737,0.00016183043535289822,,,,,,,,,,,,,,,
98,-1.689476563036442,-1.6921394261717797,0.0026628631353378296,0.00015955456006632864,,,,,,,,,,,,,,,
99,-1.682904807291925,-1.6857475491985678,0.002842746078968048,0.00015727756101021402,,,,,,,,,,,,,,,
100,0.4971525681018829,0.49441304832696914,0.0027395379543304443,0.00015500000000000003,6.640710598230362,-0.02030729651451111,6.661017966270447,2.093253755569458,17.859238719940187,4.731205213069916,-0.045271217823028564,4.7764763832092285,2.0148466348648073,19.076315307617186,2.543139636516571,-0.08426638841629028,2.6274060010910034,2.063826560974121,18.25833930969238
101,-1.6882817858457566,-1.6908331426978112,0.0025513532757759096,0.00015272243898978606,,,,,,,,,,,,,,,
102,-1.6733879226446151,-1.6761184442043304,0.0027305126190185548,0.00015044543993367142,,,,,,,,,,,,,,,
103,-1.8178796911984683,-1.820374291613698,0.002494606077671051,0.00014816956464710183,,,,,,,,,,,,,,,
104,-1.6277197873592377,-1.6305426561832428,0.0028228721022605895,0.00014589537466824958,,,,,,,,,,,,,,,
105,-1.7859120753407478,-1.7880624145269395,0.002150333523750305,0.0001436234311194625,,,,,,,,,,,,,,,
106,-1.7980245365202427,-1.8008990021049975,0.0028744718432426454,0.00014135429456881544,,,,,,,,,,,,,,,
107,-1.8514494061470033,-1.854006005525589,0.0025565996766090393,0.00013908852489179845,,,,,,,,,,,,,,,
108,-1.982225557565689,-1.9848665261268617,0.0026409652829170226,0.0001368266811331759,,,,,,,,,,,,,,,
109,-1.9209531545639038,-1.9232733941078186,0.002320244312286377,0.00013456932136905056,,,,,,,,,,,,,,,
110,-1.909968100786209,-1.9124615013599395,0.0024933981895446777,0.00013231700256916655,3.775412917137146,-1.149357557296753,4.9247706770896915,2.207729458808899,7.183801794052124,3.9179787814617155,-1.3251142263412476,5.243092960119247,2.07380850315094,6.791427850723267,1.4502746224403382,-1.2541715979576111,2.7044461727142335,2.1308699369430544,6.809580850601196
111,-1.5469440110772847,-1.5490914215892553,0.0021474146842956543,0.00013007028045948564,,,,,,,,,,,,,,,
112,-1.8320714635401965,-1.8348971716314555,0.002825700342655182,0.00012782970938506999,,,,,,,,,,,,,,,
113,-1.9206887643039225,-1.9234428738057614,0.0027541184425354005,0.00012559584217330575,,,,,,,,,,,,,,,
114,-1.9612647712230682,-1.9638467013835907,0.0025819364190101625,0.00012336922999750142,,,,,,,,,,,,,,,
115,-1.96587916970253,-1.9679621410369874,0.002082972526550293,0.00012115042224089374,,,,,,,,,,,,,,,
116,-2.0729790234565737,-2.0749715983867647,0.0019925767183303833,0.00011893996636109609,,,,,,,,,,,,,,,
117,-2.079117896556854,-2.081245541572571,0.0021276402473449705,0.00011673840775502097,,,,,,,,,,,,,,,
118,-1.9263238465785981,-1.928414056301117,0.002090215981006622,0.00011454628962431181,,,,,,,,,,,,,,,
119,-2.0327170956134797,-2.0348821306228637,0.00216503232717514,0.00011236415284131599,,,,,,,,,,,,,,,
120,-2.0291423428058626,-2.031499216556549,0.002356878221035004,0.00011019253581563271,2.531356918811798,-1.1143658876419067,3.6457227647304533,2.351712703704834,4.742879152297974,3.1793119072914124,-1.1719706296920775,4.351282703876495,2.086594796180725,5.525641822814942,2.4098638892173767,-1.1594691395759582,3.569333094358444,2.106084680557251,5.580992317199707
121,-2.064961726665497,-2.0672138953208923,0.002252170145511627,0.00010803197436126837,,,,,,,,,,,,,,,
122,-2.1238843357563018,-2.1261761379241944,0.0022917893528938294,0.00010588300156443279,,,,,,,,,,,,,,,
123,-1.9374787735939025,-1.9396580290794372,0.0021792536973953246,0.00010374614765200777,,,,,,,,,,,,,,,
124,-2.0594508624076844,-2.061499066352844,0.0020481964945793154,0.00010162193986072177,,,,,,,,,,,,,,,
125,-0.7873967337608337,-0.7892044585943222,0.0018077406287193298,9.951090230706206e-05,,,,,,,,,,,,,,,
126,-2.0591115391254426,-2.0611600780487063,0.002048546075820923,9.741355585795684e-05,,,,,,,,,,,,,,,
127,-2.1274812805652616,-2.1294917130470274,0.002010428011417389,9.533041800225928e-05,,,,,,,,,,,,,,,
128,-2.0377375161647797,-2.039888620376587,0.0021511030197143553,9.326200272306452e-05,,,,,,,,,,,,,,,
129,-2.105531064271927,-2.107281662225723,0.0017506009340286254,9.120882037089235e-05,,,,,,,,,,,,,,,
130,-2.1509149944782258,-2.152700914144516,0.001785937547683716,8.917137753776577e-05,4.206815963983535,-1.179619711637497,5.386435568332672,1.8870087385177612,3.672949934005737,2.8252970695495607,-1.2453372120857238,4.070634227991104,1.8440385580062866,4.1357193946838375,2.6115781515836716,-1.300966265797615,3.912544310092926,1.7963924884796143,4.196032285690308
131,-2.1475380086898803,-2.1493175089359284,0.0017794933915138244,8.715017693221693e-05,,,,,,,,,,,,,,,
132,-2.119404420852661,-2.1211948442459105,0.001790429651737213,8.51457172552513e-05,,,,,,,,,,,,,,,
133,-2.0943100118637084,-2.09612267434597,0.0018126562237739563,8.315849307730093e-05,,,,,,,,,,,,,,,
134,-2.152126417160034,-2.1540439987182616,0.0019175803661346435,8.11889947161962e-05,,,,,,,,,,,,,,,
135,-2.13157272875309,-2.1334221309423445,0.0018494004011154175,7.923770811618746e-05,,,,,,,,,,,,,,,
136,-2.2082039558887483,-2.2099421870708467,0.0017382261157035828,7.730511472804548e-05,,,,,,,,,,,,,,,
137,-2.185526238679886,-2.187350389957428,0.0018241453170776368,7.53916913902709e-05,,,,,,,,,,,,,,,
138,-2.1868659710884093,-2.1884068274497985,0.00154085636138916,7.349791021144108e-05,,,,,,,,,,,,,,,
139,-2.1204927122592925,-2.122031579017639,0.0015388745069503783,7.162423845372464e-05,,,,,,,,,,,,,,,
140,-2.248402214050293,-2.250327445268631,0.0019252276420593261,6.977113841759144e-05,1.5866295218467712,-0.8805044651031494,2.4671339452266694,1.9780659198760986,5.576477956771851,0.4050191879272461,-1.2748027682304381,1.6798220098018646,1.8726771116256713,4.935199499130249,-0.6755181670188903,-1.4578275680541992,0.7823093831539154,1.6278918266296387,5.481828784942627
141,-2.256406140327454,-2.257971167564392,0.0015650230646133423,6.793906732774687e-05,,,,,,,,,,,,,,,
142,-2.228020384311676,-2.2297961783409117,0.001775796115398407,6.612847722031843e-05,,,,,,,,,,,,,,,
143,-1.266815766096115,-1.2685073101520539,0.0016915208101272582,6.433981483132279e-05,,,,,,,,,,,,,,,
144,-2.177135301232338,-2.179037193655968,0.0019018939137458802,6.257352148644002e-05,,,,,,,,,,,,,,,
145,-2.0235147249698637,-2.025472263097763,0.0019575446844100953,6.0830032992123416e-05,,,,,,,,,,,,,,,
146,-2.246318203210831,-2.248053243160248,0.0017350441217422485,5.910977952807053e-05,,,,,,,,,,,,,,,
147,-2.2270800614356996,-2.2290414237976073,0.0019613564014434814,5.741318554108288e-05,,,,,,,,,,,,,,,
148,-2.2447862219810486,-2.246170654296875,0.001384446620941162,5.574066964034016e-05,,,,,,,,,,,,,,,
149,-2.2778446435928346,-2.2794144535064698,0.0015698060393333434,5.409264449411445e-05,,,,,,,,,,,,,,,
150,-2.2344815719127653,-2.236039997339249,0.0015584233403205872,5.2469516727950645e-05,0.8885397672653198,-1.617447280883789,2.5059871315956115,1.449735450744629,2.9423686981201174,0.3773026466369629,-1.6959663152694702,2.073268896341324,1.3800083637237548,2.883052444458008,-0.6906286239624023,-1.7297228813171386,1.0390942752361298,1.3217233896255494,3.0285276889801027
151,-2.2748750019073487,-2.276425142288208,0.0015501537919044494,5.087168682433766e-05,,,,,,,,,,,,,,,
152,-2.2930786705017088,-2.2944742679595946,0.0013955983519554139,4.9299549023895374e-05,,,,,,,,,,,,,,,
153,-2.2937846326828004,-2.295268085002899,0.0014834553003311157,4.77534912281016e-05,,,,,,,,,,,,,,,
154,-2.265716879367828,-2.2671455931663513,0.0014287152886390687,4.6233894903583376e-05,,,,,,,,,,,,,,,
155,-2.2967687320709227,-2.2985919749736787,0.0018232417106628417,4.474113498799553e-05,,,,,,,,,,,,,,,
156,-2.2604859375953676,-2.262159365415573,0.001673431694507599,4.327557979751059e-05,,,,,,,,,,,,,,,
157,-2.3311498260498045,-2.332569797039032,0.0014199689030647278,4.183759093594223e-05,,,,,,,,,,,,,,,
158,-2.279254838228226,-2.2807288718223573,0.0014740365743637085,4.042752320552491e-05,,,,,,,,,,,,,,,
159,-2.324112174510956,-2.3257591366767882,0.0016469651460647584,3.904572451937189e-05,,,,,,,,,,,,,,,
160,-2.2813016712665557,-2.2834248447418215,0.002123173475265503,3.769253581563266e-05,0.7264527559280396,-1.3614937603473662,2.0879465520381926,1.5020378828048706,4.781697463989258,0.816525912284851,-1.6081179141998292,2.4246437549591064,1.347506856918335,3.90462589263916,0.16373331546783448,-1.614074993133545,1.777808314561844,1.3137575149536134,4.536879968643189
161,-2.3130989551544188,-2.3142531633377077,0.0011542126536369323,3.6368290973371646e-05,,,,,,,,,,,,,,,
162,-2.3264716625213624,-2.3280797040462495,0.0016080477833747863,3.507331673018857e-05,,,,,,,,,,,,,,,
163,-2.335313742160797,-2.3367152190208436,0.001401471197605133,3.380793260160087e-05,,,,,,,,,,,,,,,
164,-2.3376760911941528,-2.3390280270576476,0.0013519275188446046,3.257245080220787e-05,,,,,,,,,,,,,,,
165,-2.336806609630585,-2.33845698595047,0.0016503852605819702,3.1367176168656695e-05,,,,,,,,,,,,,,,
166,-2.3432649183273315,-2.344660687446594,0.0013957509398460387,3.019240608442818e-05,,,,,,,,,,,,,,,
167,-2.3180510640144347,-2.319397978782654,0.0013468995690345763,2.9048430406462285e-05,,,,,,,,,,,,,,,
168,-2.3337514758110047,-2.335083963871002,0.001332482099533081,2.7935531393639807e-05,,,,,,,,,,,,,,,
169,-2.2866076946258547,-2.3529959869384767,0.06638829052448272,2.6853983637139475e-05,,,,,,,,,,,,,,,
170,-2.340296757221222,-2.3415984463691712,0.0013016843795776367,2.5804053992686697e-05,2.7399922132492067,-0.7980043649673462,3.537996530532837,1.6309213161468505,2.904863786697388,-1.0466594696044922,-1.7459027767181396,0.6992432951927186,1.2930787563323975,3.584058475494385,-1.3036628484725952,-1.7004160165786744,0.396753191947937,1.3227826356887817,3.298256349563599
171,-2.354975690841675,-2.356674380302429,0.0016986957192420959,2.4786001514710774e-05,,,,,,,,,,,,,,,
172,-2.358651146888733,-2.3601657152175903,0.0015145769715309142,2.380007739242722e-05,,,,,,,,,,,,,,,
173,-2.360150382518768,-2.361443693637848,0.0012933191657066344,2.284652488786049e-05,,,,,,,,,,,,,,,
174,-2.362097806930542,-2.3634408044815065,0.001342991590499878,2.192557927582279e-05,,,,,,,,,,,,,,,
175,-2.353571571111679,-2.3550740003585817,0.0015024301409721375,2.1037467785863473e-05,,,,,,,,,,,,,,,
176,-2.359286572933197,-2.3606860733032224,0.0013995063304901123,2.018240954620357e-05,,,,,,,,,,,,,,,
177,-2.369559075832367,-2.370879774093628,0.0013206923007965088,1.9360615529669245e-05,,,,,,,,,,,,,,,
178,-2.370359946489334,-2.3717133808135986,0.0013534286618232727,1.8572288501637322e-05,,,,,,,,,,,,,,,
179,-2.3751103138923644,-2.376413130760193,0.0013028264045715332,1.7817622970005943e-05,,,,,,,,,,,,,,,
180,-2.3762496852874757,-2.377683482170105,0.0014337879419326783,1.7096805137202748e-05,-0.2614132225513458,-1.2234533369541167,0.962040114402771,1.5846977472305297,3.7980303287506105,-0.07699463367462159,-1.6315612554550172,1.5545665860176086,1.349591612815857,3.706907939910889,-0.8809192895889282,-1.6221693396568297,0.7412500560283661,1.3492317080497742,3.9405312061309816
181,-2.3632012009620667,-2.3647167181968687,0.0015155044198036194,1.6410012854242143e-05,,,,,,,,,,,,,,,
182,-2.3845697236061096,-2.3860855507850647,0.0015158236026763916,1.575741557684328e-05,,,,,,,,,,,,,,,
183,-2.380748221874237,-2.3821328186988833,0.0013846051692962646,1.5139174323619303e-05,,,,,,,,,,,,,,,
184,-2.382494628429413,-2.3836878681182863,0.0011932396888732911,1.4555441636348516e-05,,,,,,,,,,,,,,,
185,-2.3847726917266847,-2.3863025951385497,0.0015298989415168762,1.4006361542336906e-05,,,,,,,,,,,,,,,
186,-2.3872635173797607,-2.3885557723045348,0.0012922543287277222,1.3492069518881644e-05,,,,,,,,,,,,,,,
187,-2.383521041870117,-2.385031657218933,0.0015106162428855897,1.3012692459843956e-05,,,,,,,,,,,,,,,
188,-2.380556764602661,-2.381980423927307,0.0014236560463905335,1.256834864434014e-05,,,,,,,,,,,,,,,
189,-2.390329840183258,-2.3917508339881897,0.0014209908246994019,1.2159147707557794e-05,,,,,,,,,,,,,,,
190,-2.3865133357048034,-2.387895302772522,0.0013819655776023865,1.1785190613705043e-05,0.8871740341186524,-1.2901163339614867,2.1772903978824614,1.50995831489563,3.0287923336029055,-0.2803396344184875,-1.634372341632843,1.3540327310562135,1.2980953812599183,3.1498667716979982,-1.1257303714752198,-1.6108439207077025,0.485113525390625,1.2938882946968078,3.154914379119873
191,-2.3914331722259523,-2.392643241882324,0.0012100693583488465,1.144656963109916e-05,,,,,,,,,,,,,,,
192,-2.3956613326072693,-2.3970565938949586,0.0013952577114105225,1.1143368309400727e-05,,,,,,,,,,,,,,,
193,-2.3891985034942627,-2.3904710578918458,0.0012725555896759032,1.0875661458998962e-05,,,,,,,,,,,,,,,
194,-2.3931701445579527,-2.394593439102173,0.0014232903718948363,1.0643515132553402e-05,,,,,,,,,,,,,,,
195,-2.3954704809188843,-2.396722049713135,0.00125156432390213,1.0446986608696446e-05,,,,,,,,,,,,,,,
196,-2.385706924200058,-2.386897591352463,0.001190667450428009,1.0286124377900624e-05,,,,,,,,,,,,,,,
197,-2.3988499236106873,-2.400170452594757,0.0013205227255821228,1.0160968130514364e-05,,,,,,,,,,,,,,,
198,-2.388272376060486,-2.389562609195709,0.0012902337312698364,1.0071548746968918e-05,,,,,,,,,,,,,,,
199,-2.399132626056671,-2.400390524864197,0.0012579011917114259,1.0017888290159215e-05,,,,,,,,,,,,,,,
200,-2.400567195415497,-2.4017422795295715,0.0011750847101211549,1e-05,0.3456100344657898,-0.9098984956741333,1.2555085599422455,1.6026038646697998,2.693776559829712,-0.9287105560302734,-1.5806753635406494,0.6519648194313049,1.305140221118927,2.8821595668792725,-1.034865415096283,-1.6007755279541016,0.5659101128578186,1.2840763926506042,3.0039774417877196
