ctx_frac,anp_basic_mae,ranp_basic_mae,anp_masked_mae,ranp_masked_mae,anp_basic_mae_std,ranp_basic_mae_std,anp_masked_mae_std,ranp_masked_mae_std,anp_basic_nll,ranp_basic_nll,anp_masked_nll,ranp_masked_nll,anp_basic_pred_std,ranp_basic_pred_std,anp_masked_pred_std,ranp_masked_pred_std
0.1,14.507408285140992,8.946741414070129,7.416840720176697,7.699748277664185,0.14148338932741572,0.11809894145175007,0.09801686757422808,0.03918385863286351,12.602375616878271,0.17506207902915777,-1.6324937492609024,-1.509494239091873,0.03872922798618674,0.03397028995677829,0.05584460962563753,0.04453667243942618
0.2,13.471361422538758,9.071333920955658,7.233754098415375,7.686172759532928,0.07495891533774429,0.05552232534819289,0.12229557943139109,0.08926402809371997,12.126011779904365,0.19711901787668468,-1.653330886363983,-1.5043081164360046,0.03869374254718423,0.033986871410161254,0.05576013792306185,0.04455863041803241
0.3,12.88286759853363,9.158057737350465,7.168844902515412,7.6162820816040036,0.1566420970195718,0.06428015705203262,0.06572198207373735,0.05257091870812146,11.523691561818122,0.23025359292514622,-1.658330610394478,-1.5049959361553191,0.038663058821111915,0.03397740535438061,0.05578171135857701,0.04438464837148785
0.4,12.21022047996521,9.138033556938172,7.091531693935394,7.544087398052215,0.05316575049237659,0.10130297915224047,0.1234469145787867,0.052608258274795545,10.74458970874548,0.22547753567341716,-1.6697126895189285,-1.5044162899255753,0.03864240432158113,0.03400267520919442,0.05605798680335283,0.044470307510346176
0.5,11.689833009243012,9.175826740264892,6.872246778011322,7.541616928577423,0.13125697247556598,0.073582977962054,0.07077946560939682,0.08187032185891188,10.078311765938997,0.21730557299451903,-1.692853155732155,-1.4985837668180466,0.038622975908219816,0.034014418814331294,0.05592129332944751,0.04466605819761753
0.6,11.410037124156952,9.1326784491539,6.857735300064087,7.591871345043183,0.0855318650778249,0.10223441462441094,0.12815118163450429,0.07011179260437458,9.577948351204395,0.17142348897177725,-1.6910852909088134,-1.4802410095930099,0.03863049261271954,0.034041468799114225,0.056068367511034015,0.04476062143221497
0.7,11.47400779724121,9.132623195648193,7.097697472572326,7.739873909950257,0.10497133282339484,0.09947860955355299,0.11408638087488861,0.036860873932305416,9.967982368916273,0.2279142196610337,-1.6623004496097564,-1.427968230843544,0.038632833305746316,0.03398182094097137,0.05621649706736207,0.04486264735460281
