epoch,train_loss,train_nll,train_mae,val_loss,val_nll,val_mae,lr,sec
49,-0.644484,-0.646208,81.917221,-0.385639,-0.385823,99.948604,9.94e-05,5.9
73,-0.863944,-0.863944,61.326511,-0.253534,-0.253534,87.626097,9.87e-05,4.1
47,-1.316043,-1.316516,32.595364,-1.646189,-1.646275,17.034590,9.95e-05,5.9
50,-0.649793,-0.651812,81.352548,-0.396966,-0.397184,100.700459,9.94e-05,6.1
74,-0.867616,-0.867616,60.942575,-0.225547,-0.225547,86.725168,9.87e-05,4.2
48,-1.306551,-1.306988,32.881328,-1.655326,-1.655393,14.420494,9.94e-05,5.9
75,-0.872322,-0.872322,60.572185,-0.230556,-0.230556,88.377290,9.86e-05,4.1
51,-0.654656,-0.656724,80.905247,-0.335581,-0.336033,99.727377,9.94e-05,5.8
76,-0.875862,-0.875862,60.309125,-0.175750,-0.175750,86.784021,9.86e-05,4.2
49,-1.318342,-1.318757,32.631522,-1.647576,-1.647665,16.556967,9.94e-05,5.8
52,-0.661468,-0.663572,80.364739,-0.341869,-0.342132,98.911995,9.93e-05,6.1
77,-0.880168,-0.880168,59.912194,-0.193379,-0.193379,85.947773,9.85e-05,4.2
50,-1.335798,-1.336206,31.489041,-1.660364,-1.660449,14.779933,9.94e-05,6.5
78,-0.882009,-0.882009,59.871045,-0.180707,-0.180707,86.881476,9.85e-05,4.6
53,-0.669038,-0.671012,79.525176,-0.319633,-0.319815,100.163091,9.93e-05,5.8
79,-0.883536,-0.883536,59.627259,-0.223872,-0.223872,85.402188,9.85e-05,4.0
51,-1.322221,-1.322657,32.495345,-1.645129,-1.645200,15.478612,9.94e-05,5.8
54,-0.676178,-0.678050,78.675976,-0.377750,-0.377981,99.519691,9.93e-05,6.0
80,-0.886832,-0.886832,59.299058,-0.211893,-0.211893,85.159291,9.84e-05,4.1
52,-1.338459,-1.338926,31.618355,-1.700088,-1.700155,13.204869,9.93e-05,5.8
55,-0.682817,-0.684651,78.117383,-0.331114,-0.331429,97.397102,9.93e-05,5.4
81,-0.891435,-0.891435,59.023324,-0.282622,-0.282622,84.824351,9.84e-05,4.0
53,-1.333496,-1.333930,31.837817,-1.688983,-1.689029,14.510167,9.93e-05,5.9
82,-0.896009,-0.896009,58.797503,-0.207047,-0.207047,85.322810,9.84e-05,4.2
56,-0.689995,-0.691763,77.356167,-0.392332,-0.392512,97.585526,9.92e-05,5.6
83,-0.897967,-0.897967,58.499159,-0.257882,-0.257882,86.191561,9.83e-05,4.1
54,-1.357803,-1.358196,30.659965,-1.664657,-1.664736,16.139690,9.93e-05,6.5
57,-0.696466,-0.698042,76.941631,-0.384323,-0.384596,95.579996,9.92e-05,6.1
84,-0.901231,-0.901231,58.384793,-0.224837,-0.224837,84.564349,9.83e-05,4.4
55,-1.343822,-1.344246,31.452336,-1.726489,-1.726531,11.850336,9.93e-05,5.5
85,-0.904683,-0.904683,58.029029,-0.040923,-0.040923,86.281482,9.82e-05,4.3
58,-0.701058,-0.702542,76.324597,-0.324297,-0.324442,96.567407,9.92e-05,6.1
86,-0.909198,-0.909198,57.668198,-0.223337,-0.223337,84.561174,9.82e-05,4.5
56,-1.356734,-1.357142,30.859132,-1.641527,-1.641600,18.760460,9.92e-05,5.7
59,-0.709205,-0.710767,75.639563,-0.400925,-0.401016,96.382080,9.91e-05,6.1
87,-0.911187,-0.911187,57.499387,-0.254446,-0.254446,84.025451,9.81e-05,4.4
57,-1.361092,-1.361512,30.595520,-1.675646,-1.675697,17.614842,9.92e-05,6.2
60,-0.719697,-0.721258,74.609109,-0.403590,-0.403709,96.161777,9.91e-05,6.0
88,-0.915042,-0.915042,57.122147,-0.122615,-0.122615,84.919327,9.81e-05,4.2
58,-1.367093,-1.367405,30.294418,-1.724459,-1.724500,13.320258,9.92e-05,6.1
89,-0.918059,-0.918059,56.994590,-0.142231,-0.142231,85.660192,9.81e-05,4.2
61,-0.722249,-0.723649,74.365500,-0.313036,-0.313286,94.723285,9.91e-05,5.8
90,-0.920272,-0.920272,56.927122,-0.251355,-0.251355,83.706957,9.80e-05,4.4
59,-1.369476,-1.369838,30.224971,-1.729041,-1.729092,12.902431,9.91e-05,6.0
62,-0.727373,-0.728747,73.811428,-0.363237,-0.363381,94.907846,9.91e-05,6.1
91,-0.925897,-0.925897,56.471127,-0.171426,-0.171426,84.886534,9.80e-05,4.3
60,-1.367673,-1.368003,30.486360,-1.701766,-1.701833,14.145884,9.91e-05,6.0
63,-0.736680,-0.737914,72.968184,-0.407364,-0.407464,94.176125,9.90e-05,6.0
92,-0.926290,-0.926290,56.373932,-0.103471,-0.103471,83.710967,9.79e-05,4.5
93,-0.931714,-0.931714,55.983261,-0.194004,-0.194004,83.073163,9.79e-05,4.1
61,-1.381001,-1.381327,29.718715,-1.734427,-1.734451,13.438518,9.91e-05,5.7
64,-0.740002,-0.741241,72.838311,-0.411724,-0.411847,92.576536,9.90e-05,6.3
94,-0.933552,-0.933552,55.944074,-0.123705,-0.123705,85.530793,9.78e-05,4.4
62,-1.380899,-1.381189,29.644471,-1.742763,-1.742798,12.303609,9.91e-05,5.8
65,-0.744969,-0.746175,72.244766,-0.357174,-0.357228,92.800433,9.90e-05,5.6
95,-0.935560,-0.935560,55.674301,-0.055235,-0.055235,85.697484,9.78e-05,4.2
63,-1.397859,-1.398118,28.867939,-1.771048,-1.771086,10.571738,9.90e-05,5.7
96,-0.936699,-0.936699,55.567662,-0.128430,-0.128430,83.201518,9.77e-05,4.3
66,-0.753020,-0.754189,71.519826,-0.301797,-0.301851,93.118508,9.89e-05,6.4
97,-0.943134,-0.943134,54.993836,-0.092898,-0.092898,83.388410,9.77e-05,4.3
64,-1.386186,-1.386449,29.525157,-1.727461,-1.727485,13.750946,9.90e-05,6.0
67,-0.752172,-0.753385,71.669280,-0.416443,-0.416514,92.990712,9.89e-05,6.2
98,-0.943433,-0.943433,55.039069,-0.221524,-0.221524,83.993845,9.76e-05,4.3
65,-1.403833,-1.404073,28.832033,-1.786715,-1.786738,10.479892,9.90e-05,5.8
99,-0.945045,-0.945045,55.089120,-0.138162,-0.138162,83.148397,9.76e-05,4.2
68,-0.759973,-0.761106,70.903198,-0.435737,-0.435798,92.503832,9.89e-05,6.0
66,-1.399915,-1.400149,28.946545,-1.760915,-1.760949,12.958121,9.89e-05,5.7
100,-0.947560,-0.947560,54.770049,-0.098126,-0.098126,82.699575,9.76e-05,3.8
69,-0.764193,-0.765335,70.693000,-0.381963,-0.382104,90.480659,9.88e-05,5.6
101,-0.951803,-0.951803,54.506646,-0.105123,-0.105123,82.872127,9.75e-05,4.9
67,-1.405108,-1.405395,28.568868,-1.768618,-1.768643,11.404675,9.89e-05,5.5
70,-0.766883,-0.767956,70.362531,-0.434765,-0.434810,92.185055,9.88e-05,5.5
102,-0.954764,-0.954764,54.305952,-0.190250,-0.190250,82.437251,9.75e-05,4.5
68,-1.415238,-1.415468,28.168016,-1.667040,-1.667068,18.885089,9.89e-05,6.0
103,-0.957488,-0.957488,54.007114,-0.155232,-0.155232,82.410830,9.74e-05,4.2
71,-0.775825,-0.776886,69.624325,-0.355926,-0.355994,90.703456,9.88e-05,6.5
69,-1.419390,-1.419584,28.008225,-1.776809,-1.776829,12.081199,9.88e-05,6.0
104,-0.959880,-0.959880,53.979929,-0.041812,-0.041812,83.146683,9.74e-05,4.1
72,-0.777151,-0.778239,69.437962,-0.374368,-0.374445,90.421122,9.87e-05,6.2
105,-0.960158,-0.960158,53.814829,-0.131951,-0.131951,82.534892,9.73e-05,4.2
70,-1.412121,-1.412348,28.218496,-1.718347,-1.718367,16.185447,9.88e-05,5.7
106,-0.961837,-0.961837,53.825825,-0.119996,-0.119996,81.571972,9.73e-05,3.9
73,-0.780873,-0.781871,69.014125,-0.351614,-0.351658,90.136285,9.87e-05,6.1
