epoch,train_loss,train_nll,train_mae,val_loss,val_nll,val_mae,lr,sec
74,3.927891,3.927891,121.589441,4.013852,4.013852,126.908087,9.47e-05,6.7
75,3.907089,3.907089,120.212365,4.031781,4.031781,125.340220,9.46e-05,6.4
76,3.879076,3.879076,117.737145,3.936524,3.936524,123.111597,9.44e-05,6.1
77,3.837366,3.837366,113.944558,3.996724,3.996724,119.779019,9.43e-05,6.3
78,3.801534,3.801534,111.731961,3.876187,3.876187,118.095886,9.41e-05,6.6
79,3.780636,3.780636,110.237624,3.854662,3.854662,117.592983,9.40e-05,6.1
80,3.751064,3.751064,108.753716,3.837001,3.837001,116.753579,9.38e-05,6.0
81,3.740741,3.740741,107.643143,3.894232,3.894232,116.601665,9.37e-05,5.8
82,4.418951,4.418951,108.332755,12.071237,12.071237,120.789677,9.35e-05,6.1
83,4.510670,4.510670,108.335487,3.788072,3.788072,113.197407,9.34e-05,5.7
84,3.645672,3.645672,103.142712,3.788063,3.788063,112.042028,9.32e-05,6.2
85,3.625577,3.625577,101.569589,3.743296,3.743296,110.407872,9.30e-05,6.3
86,3.614497,3.614497,100.214848,3.669145,3.669145,108.917260,9.29e-05,6.4
87,3.594486,3.594486,98.973769,3.623470,3.623470,108.943800,9.27e-05,6.8
88,3.565712,3.565712,97.202401,3.658277,3.658277,107.696762,9.25e-05,7.2
89,3.541290,3.541290,95.048172,3.640626,3.640626,104.802489,9.24e-05,7.2
90,3.526814,3.526814,93.638237,3.623994,3.623994,103.160150,9.22e-05,6.8
91,3.495702,3.495702,92.151855,3.573626,3.573626,102.431547,9.20e-05,6.3
92,3.471685,3.471685,90.922978,3.493059,3.493059,100.425487,9.19e-05,6.7
93,3.546094,3.546094,90.339070,10.623206,10.623206,115.666795,9.17e-05,6.6
94,4.127763,4.127763,93.816472,3.780320,3.780320,100.516078,9.15e-05,6.7
95,3.729293,3.729293,87.372098,3.978068,3.978068,98.244306,9.14e-05,5.3
96,3.720299,3.720299,86.109372,3.724080,3.724080,95.946903,9.12e-05,5.6
97,3.687520,3.687520,85.228564,3.824332,3.824332,95.542612,9.10e-05,6.3
98,3.659410,3.659410,83.819517,3.690527,3.690527,94.805697,9.08e-05,6.4
99,3.636592,3.636592,82.456254,3.896988,3.896988,94.595279,9.06e-05,6.4
100,3.624366,3.624366,81.896818,3.682305,3.682305,92.052541,9.05e-05,6.1
101,3.612945,3.612945,81.573536,4.642067,4.642067,92.929419,9.03e-05,6.4
102,3.673101,3.673101,82.323502,4.464642,4.464642,105.655432,9.01e-05,6.2
103,3.450256,3.450256,80.781016,3.904322,3.904322,91.474276,8.99e-05,6.0
104,3.489679,3.489679,80.137708,3.871871,3.871871,93.684145,8.97e-05,6.5
105,3.462713,3.462713,81.090657,3.509967,3.509967,90.401139,8.95e-05,6.8
106,3.391299,3.391299,79.506985,3.466524,3.466524,90.447522,8.93e-05,6.2
107,3.354104,3.354104,78.719749,3.565652,3.565652,89.706995,8.91e-05,6.5
108,3.436540,3.436540,80.406192,3.347561,3.347561,89.702414,8.89e-05,6.6
109,3.460029,3.460029,79.219490,3.290644,3.290644,90.785240,8.87e-05,5.5
110,3.373967,3.373967,78.316195,3.303591,3.303591,88.843997,8.85e-05,6.1
111,3.561567,3.561567,78.609853,3.614640,3.614640,89.376855,8.83e-05,6.2
112,3.320928,3.320928,76.861361,3.445751,3.445751,89.207661,8.81e-05,5.8
113,3.471802,3.471802,77.394304,3.699944,3.699944,91.436225,8.79e-05,6.5
114,3.585911,3.585911,79.305056,3.527320,3.527320,90.065747,8.77e-05,6.2
115,3.459922,3.459922,76.706430,3.515589,3.515589,86.535281,8.75e-05,7.2
116,3.243904,3.243904,74.388830,3.289659,3.289659,86.911158,8.73e-05,6.1
117,3.264641,3.264641,74.290251,3.265821,3.265821,85.700095,8.71e-05,5.9
118,3.229832,3.229832,73.723659,3.594834,3.594834,86.127418,8.69e-05,6.5
119,3.392517,3.392517,75.727510,3.361011,3.361011,87.006416,8.67e-05,5.9
120,3.448502,3.448502,75.983598,3.543951,3.543951,85.300018,8.64e-05,6.0
121,3.290350,3.290350,73.935393,3.284894,3.284894,84.210553,8.62e-05,6.3
122,3.249365,3.249365,72.129246,3.299316,3.299316,84.554771,8.60e-05,6.5
123,3.326938,3.326938,72.332426,3.628154,3.628154,83.249776,8.58e-05,6.1
124,3.325636,3.325636,71.280239,4.154900,4.154900,84.895912,8.56e-05,7.3
125,3.318931,3.318931,71.160273,3.599550,3.599550,82.449263,8.54e-05,6.0
126,3.323122,3.323122,71.710209,3.187056,3.187056,82.156531,8.51e-05,6.3
127,3.229055,3.229055,70.805299,3.257460,3.257460,81.884390,8.49e-05,6.1
128,3.161784,3.161784,70.030050,3.235558,3.235558,81.133320,8.47e-05,7.5
129,3.194874,3.194874,69.942103,3.392386,3.392386,83.320461,8.45e-05,6.2
130,3.093794,3.093794,68.309831,3.451805,3.451805,82.382128,8.42e-05,6.7
131,3.135031,3.135031,69.471136,3.263458,3.263458,80.848606,8.40e-05,6.3
132,3.214441,3.214441,69.128004,6.049948,6.049948,82.592543,8.38e-05,6.2
133,3.221906,3.221906,70.416937,3.097164,3.097164,82.104573,8.35e-05,6.9
134,3.090568,3.090568,68.049319,3.356650,3.356650,80.772521,8.33e-05,6.4
135,3.075530,3.075530,67.333146,3.147990,3.147990,80.800362,8.31e-05,6.3
136,3.258686,3.258686,68.371171,3.869413,3.869413,81.032652,8.28e-05,6.7
137,3.217116,3.217116,67.304209,3.027311,3.027311,81.917124,8.26e-05,6.1
138,3.164331,3.164331,67.120619,3.007362,3.007362,80.653517,8.24e-05,6.2
139,3.031616,3.031616,65.776102,3.117262,3.117262,82.292627,8.21e-05,6.1
140,3.101636,3.101636,65.866994,3.342980,3.342980,80.150106,8.19e-05,6.6
141,3.157956,3.157956,66.134607,3.256194,3.256194,79.456007,8.16e-05,6.0
142,3.088956,3.088956,65.406806,3.677543,3.677543,80.212517,8.14e-05,6.9
143,3.188980,3.188980,67.613176,5.473642,5.473642,88.796681,8.11e-05,6.3
144,3.366774,3.366774,68.570981,3.014311,3.014311,78.870226,8.09e-05,7.0
145,3.229230,3.229230,66.618842,3.183848,3.183848,77.508977,8.06e-05,6.0
146,3.080943,3.080943,64.779625,3.104229,3.104229,76.923825,8.04e-05,6.0
147,3.133812,3.133812,65.447780,3.410170,3.410170,77.207766,8.01e-05,6.2
148,2.958961,2.958961,63.475953,3.421119,3.421119,78.619944,7.99e-05,6.1
149,3.052271,3.052271,63.865876,3.072369,3.072369,76.683872,7.96e-05,6.5
150,3.008579,3.008579,62.895942,3.556895,3.556895,76.598246,7.94e-05,6.5
151,3.078272,3.078272,63.268255,3.129572,3.129572,78.534008,7.91e-05,6.4
152,3.072285,3.072285,63.926114,3.025976,3.025976,76.099793,7.89e-05,6.0
153,3.023772,3.023772,62.744816,3.129062,3.129062,75.542686,7.86e-05,6.6
154,2.956990,2.956990,61.978481,3.063363,3.063363,75.527152,7.84e-05,6.2
155,3.000462,3.000462,61.510982,3.681809,3.681809,73.988619,7.81e-05,6.6
156,3.050310,3.050310,62.840847,4.558667,4.558667,84.488774,7.78e-05,6.1
157,2.986390,2.986390,62.997994,2.921370,2.921370,74.358636,7.76e-05,6.4
158,2.967899,2.967899,60.940749,3.003741,3.003741,73.740936,7.73e-05,6.2
159,2.950238,2.950238,61.254103,3.531287,3.531287,76.371088,7.71e-05,6.2
160,2.985413,2.985413,61.208387,3.187957,3.187957,81.389083,7.68e-05,6.1
161,3.003666,3.003666,60.841865,3.022847,3.022847,76.457829,7.65e-05,6.1
162,2.915929,2.915929,60.658021,3.041240,3.041240,73.366411,7.63e-05,6.3
163,2.930628,2.930628,59.795541,2.975603,2.975603,74.241768,7.60e-05,6.1
164,2.870373,2.870373,59.496631,3.113163,3.113163,77.226684,7.57e-05,5.6
165,2.885027,2.885027,58.912453,3.167277,3.167277,74.037241,7.55e-05,6.9
166,2.944941,2.944941,59.960802,3.044720,3.044720,74.097886,7.52e-05,6.1
167,2.932984,2.932984,59.297705,3.008243,3.008243,81.347566,7.49e-05,6.3
168,2.856444,2.856444,59.239600,2.949247,2.949247,76.331200,7.46e-05,6.2
169,3.018731,3.018731,59.526937,2.967077,2.967077,72.889407,7.44e-05,6.1
170,2.941459,2.941459,58.805098,2.987811,2.987811,71.788075,7.41e-05,6.4
171,2.879845,2.879845,58.218237,3.003855,3.003855,70.666687,7.38e-05,6.2
172,2.827626,2.827626,58.206450,3.142744,3.142744,75.048853,7.35e-05,6.5
173,2.860171,2.860171,57.508705,3.048781,3.048781,74.971682,7.33e-05,6.3
174,2.851295,2.851295,57.470198,2.962717,2.962717,72.002302,7.30e-05,6.1
175,2.832810,2.832810,56.963460,3.070844,3.070844,73.006417,7.27e-05,6.7
176,2.890230,2.890230,57.717940,3.190664,3.190664,72.269558,7.24e-05,6.0
177,2.855792,2.855792,57.412404,3.434474,3.434474,70.476485,7.21e-05,6.0
178,2.831159,2.831159,56.970066,3.050462,3.050462,70.529051,7.19e-05,6.3
179,2.861834,2.861834,57.958381,3.293093,3.293093,71.984057,7.16e-05,5.6
180,2.811373,2.811373,56.391394,2.947287,2.947287,76.564188,7.13e-05,6.0
181,2.864405,2.864405,56.537448,3.168222,3.168222,71.585589,7.10e-05,6.2
182,2.867813,2.867813,55.968191,2.961324,2.961324,71.092627,7.07e-05,6.2
183,2.823711,2.823711,56.152802,2.945292,2.945292,72.821063,7.04e-05,6.0
184,2.857547,2.857547,57.344463,3.042602,3.042602,74.292579,7.01e-05,6.2
185,2.813809,2.813809,55.902950,2.930102,2.930102,73.788686,6.99e-05,5.6
186,2.817935,2.817935,56.759319,3.069549,3.069549,73.863778,6.96e-05,6.3
187,2.846658,2.846658,55.495514,2.917716,2.917716,71.533285,6.93e-05,6.5
188,2.792486,2.792486,54.933449,3.074447,3.074447,76.214883,6.90e-05,6.3
189,2.749747,2.749747,55.072317,2.906822,2.906822,71.440958,6.87e-05,6.4
190,2.763022,2.763022,54.742632,2.905002,2.905002,71.627329,6.84e-05,6.1
191,2.772332,2.772332,55.817881,3.219172,3.219172,70.583064,6.81e-05,6.1
192,2.807033,2.807033,55.359035,2.878371,2.878371,68.304781,6.78e-05,6.3
193,2.758188,2.758188,54.388113,3.102301,3.102301,70.072608,6.75e-05,6.1
194,2.798073,2.798073,54.119364,3.089569,3.089569,74.822371,6.72e-05,6.1
195,2.745548,2.745548,54.070509,3.556850,3.556850,68.073284,6.69e-05,6.1
196,2.787091,2.787091,54.227601,2.950771,2.950771,70.661067,6.66e-05,6.3
197,2.782654,2.782654,53.502979,3.110525,3.110525,72.636476,6.63e-05,6.2
198,2.776842,2.776842,53.547366,2.897332,2.897332,70.867151,6.60e-05,6.1
199,2.787999,2.787999,54.840931,2.992455,2.992455,70.640812,6.57e-05,6.5
200,2.712968,2.712968,53.113988,2.967521,2.967521,73.012304,6.55e-05,6.3
201,2.740155,2.740155,53.647445,2.959734,2.959734,71.119479,6.52e-05,6.2
202,2.775792,2.775792,53.086131,2.978804,2.978804,70.649838,6.49e-05,7.0
203,2.722133,2.722133,53.064944,2.951913,2.951913,71.323064,6.46e-05,6.1
204,2.737492,2.737492,52.735865,2.931320,2.931320,72.741059,6.43e-05,6.9
205,2.754893,2.754893,53.050026,3.187811,3.187811,70.988106,6.39e-05,6.2
206,2.734596,2.734596,52.558574,3.169152,3.169152,76.155198,6.36e-05,6.0
207,2.734281,2.734281,52.442534,3.064414,3.064414,71.051144,6.33e-05,6.1
208,2.713937,2.713937,52.667487,2.937120,2.937120,70.064367,6.30e-05,6.2
209,2.742545,2.742545,52.171613,3.460614,3.460614,68.580063,6.27e-05,6.1
210,2.735570,2.735570,51.685793,2.945552,2.945552,69.373688,6.24e-05,6.4
211,2.667555,2.667555,51.750385,2.883395,2.883395,68.994328,6.21e-05,6.0
212,2.683273,2.683273,51.415815,2.931891,2.931891,70.824262,6.18e-05,6.5
213,2.715275,2.715275,52.798987,3.211285,3.211285,76.165033,6.15e-05,6.0
214,2.676247,2.676247,51.651728,2.912771,2.912771,70.167880,6.12e-05,6.2
215,2.698093,2.698093,51.112522,2.927615,2.927615,68.508276,6.09e-05,6.1
216,2.666767,2.666767,50.845897,2.969619,2.969619,68.638575,6.06e-05,6.2
217,2.714090,2.714090,54.559067,3.163994,3.163994,72.997260,6.03e-05,6.1
218,2.748002,2.748002,51.695817,2.993155,2.993155,69.594840,6.00e-05,7.0
219,2.683208,2.683208,50.847962,3.000165,3.000165,70.856782,5.97e-05,6.2
220,2.650349,2.650349,51.678586,2.896634,2.896634,70.380739,5.94e-05,6.0
221,2.672182,2.672182,50.942523,2.953906,2.953906,70.632722,5.91e-05,6.2
222,2.657084,2.657084,50.573942,2.871523,2.871523,70.358865,5.88e-05,6.4
223,2.663774,2.663774,50.751534,2.934375,2.934375,69.147545,5.84e-05,6.4
224,2.675549,2.675549,50.443927,2.996381,2.996381,67.183922,5.81e-05,5.7
225,2.678662,2.678662,51.200523,2.916242,2.916242,67.560774,5.78e-05,6.2
226,2.648941,2.648941,49.850608,2.899941,2.899941,70.059642,5.75e-05,6.4
227,2.654235,2.654235,50.275700,3.002690,3.002690,67.593624,5.72e-05,6.2
228,2.628421,2.628421,49.749945,2.949163,2.949163,69.890169,5.69e-05,6.3
229,2.640273,2.640273,49.995955,2.863815,2.863815,70.063703,5.66e-05,6.3
230,2.652636,2.652636,50.208826,2.875165,2.875165,68.319327,5.63e-05,6.6
231,2.653225,2.653225,49.680548,2.873589,2.873589,67.849767,5.60e-05,6.2
232,2.637819,2.637819,50.170409,2.885326,2.885326,66.021806,5.56e-05,6.4
233,2.687614,2.687614,50.699888,2.993054,2.993054,66.505131,5.53e-05,6.2
234,2.637735,2.637735,49.508517,2.900509,2.900509,67.012809,5.50e-05,6.5
235,2.621181,2.621181,49.606244,2.843198,2.843198,67.284632,5.47e-05,6.0
236,2.623184,2.623184,50.216046,2.879522,2.879522,69.034184,5.44e-05,6.2
237,2.622050,2.622050,49.047791,2.905710,2.905710,67.226864,5.41e-05,6.2
238,2.629622,2.629622,48.896549,2.917410,2.917410,67.600181,5.38e-05,6.0
239,2.636660,2.636660,49.331783,2.848386,2.848386,66.344231,5.35e-05,6.1
240,2.628311,2.628311,48.712130,2.862942,2.862942,66.699501,5.31e-05,6.2
241,2.607712,2.607712,49.012281,2.883959,2.883959,67.879582,5.28e-05,6.0
242,2.636028,2.636028,49.860844,2.872580,2.872580,69.819657,5.25e-05,6.2
243,2.610594,2.610594,48.841069,2.882134,2.882134,66.405570,5.22e-05,5.8
244,2.626631,2.626631,48.731122,2.927950,2.927950,71.641898,5.19e-05,6.1
245,2.641537,2.641537,48.842168,2.980245,2.980245,65.567170,5.16e-05,6.1
246,2.620690,2.620690,48.888026,2.871526,2.871526,69.306814,5.13e-05,5.8
247,2.602295,2.602295,48.661172,2.876614,2.876614,66.124558,5.09e-05,5.6
248,2.618345,2.618345,48.378642,3.084356,3.084356,66.213392,5.06e-05,5.8
249,2.590385,2.590385,48.333193,2.934434,2.934434,68.202938,5.03e-05,6.1
250,2.583215,2.583215,47.842644,2.888336,2.888336,67.048419,5.00e-05,7.5
251,2.598894,2.598894,47.877466,2.857442,2.857442,66.325229,4.97e-05,6.3
252,2.590002,2.590002,47.934822,2.885965,2.885965,66.878349,4.94e-05,6.7
253,2.609347,2.609347,48.482369,2.843444,2.843444,65.279174,4.91e-05,6.2
254,2.594885,2.594885,48.074261,2.874042,2.874042,71.000727,4.87e-05,6.0
255,2.605437,2.605437,49.385677,3.166575,3.166575,66.156705,4.84e-05,6.3
256,2.599615,2.599615,47.970660,2.837826,2.837826,65.180693,4.81e-05,6.2
257,2.593200,2.593200,47.312266,2.878498,2.878498,65.670601,4.78e-05,6.1
258,2.579975,2.579975,48.022577,2.836945,2.836945,66.637436,4.75e-05,5.9
259,2.571734,2.571734,47.635354,2.926326,2.926326,69.566837,4.72e-05,6.0
260,2.601003,2.601003,47.025344,2.863447,2.863447,64.283729,4.69e-05,6.2
261,2.586196,2.586196,48.208801,2.945577,2.945577,65.782095,4.65e-05,5.9
262,2.575194,2.575194,47.315064,2.899665,2.899665,66.659879,4.62e-05,6.0
263,2.587642,2.587642,47.964189,2.907384,2.907384,65.232728,4.59e-05,6.4
264,2.568271,2.568271,46.909800,2.842557,2.842557,64.892721,4.56e-05,6.1
265,2.549345,2.549345,46.541971,2.841622,2.841622,65.969378,4.53e-05,6.3
266,2.569000,2.569000,46.886914,3.006177,3.006177,65.446670,4.50e-05,6.2
267,2.569024,2.569024,47.279756,2.839357,2.839357,67.304998,4.47e-05,6.2
268,2.567179,2.567179,47.033199,2.856537,2.856537,65.304811,4.44e-05,6.1
269,2.557807,2.557807,46.684441,2.912178,2.912178,65.137514,4.40e-05,6.1
270,2.592697,2.592697,47.029866,2.855177,2.855177,66.543470,4.37e-05,6.3
271,2.562734,2.562734,46.488793,2.821911,2.821911,64.447663,4.34e-05,6.1
272,2.564168,2.564168,47.023103,2.897498,2.897498,65.453977,4.31e-05,6.9
273,2.576071,2.576071,46.963780,2.950582,2.950582,64.672363,4.28e-05,6.1
274,2.565225,2.565225,46.483263,2.898883,2.898883,66.662275,4.25e-05,6.3
275,2.551233,2.551233,46.302137,2.842836,2.842836,64.683728,4.22e-05,6.3
276,2.541800,2.541800,46.308771,2.901335,2.901335,66.679347,4.19e-05,6.1
277,2.556542,2.556542,46.450999,2.834221,2.834221,65.138381,4.16e-05,6.3
278,2.545791,2.545791,46.112154,2.816196,2.816196,63.775413,4.12e-05,6.1
279,2.571042,2.571042,48.366011,2.921682,2.921682,66.808064,4.09e-05,6.2
280,2.558593,2.558593,46.510342,2.857495,2.857495,64.859625,4.06e-05,6.1
281,2.546308,2.546308,45.793275,2.850567,2.850567,64.640011,4.03e-05,6.0
282,2.546206,2.546206,45.960389,2.869468,2.869468,65.945026,4.00e-05,6.3
283,2.548654,2.548654,46.033150,2.843375,2.843375,64.838450,3.97e-05,6.3
284,2.534361,2.534361,45.841057,2.917497,2.917497,64.804514,3.94e-05,5.9
285,2.543481,2.543481,45.818812,2.845508,2.845508,66.858432,3.91e-05,6.0
286,2.530917,2.530917,45.641618,2.925173,2.925173,65.180803,3.88e-05,6.1
287,2.540456,2.540456,45.836532,2.824939,2.824939,64.192048,3.85e-05,6.5
288,2.544604,2.544604,45.445023,2.830890,2.830890,63.719195,3.82e-05,6.1
289,2.545615,2.545615,45.766348,2.988432,2.988432,64.426084,3.79e-05,6.3
290,2.541666,2.541666,46.895186,2.832284,2.832284,64.773945,3.76e-05,6.1
291,2.530123,2.530123,45.525731,2.837685,2.837685,66.588670,3.73e-05,6.1
292,2.532257,2.532257,45.490288,2.840389,2.840389,63.445172,3.70e-05,6.3
293,2.526291,2.526291,45.355270,2.815893,2.815893,64.293602,3.67e-05,6.5
294,2.521604,2.521604,45.381029,2.991778,2.991778,63.541262,3.64e-05,6.3
295,2.522160,2.522160,45.275870,2.836074,2.836074,65.390478,3.61e-05,6.0
296,2.532621,2.532621,45.237996,2.817235,2.817235,63.415779,3.57e-05,6.1
297,2.525653,2.525653,45.054088,2.922646,2.922646,65.568848,3.54e-05,6.2
298,2.519483,2.519483,45.030372,2.857203,2.857203,63.563669,3.51e-05,6.2
299,2.517326,2.517326,45.190247,2.815558,2.815558,64.013305,3.48e-05,6.1
300,2.510717,2.510717,44.982330,2.845073,2.845073,63.266388,3.45e-05,6.2
301,2.516554,2.516554,45.052221,2.839231,2.839231,65.225098,3.43e-05,6.3
302,2.514108,2.514108,44.855654,2.828056,2.828056,63.366800,3.40e-05,6.0
303,2.519324,2.519324,45.656716,2.832224,2.832224,64.418720,3.37e-05,6.4
304,2.507844,2.507844,44.825685,2.832160,2.832160,63.430837,3.34e-05,6.5
305,2.514009,2.514009,44.694039,2.870014,2.870014,63.886853,3.31e-05,6.8
306,2.510263,2.510263,44.811460,2.813806,2.813806,63.058769,3.28e-05,6.1
307,2.515448,2.515448,44.712406,2.834299,2.834299,63.742266,3.25e-05,7.0
308,2.506812,2.506812,45.266940,2.818296,2.818296,63.959624,3.22e-05,6.0
309,2.504629,2.504629,44.743357,2.819615,2.819615,63.546551,3.19e-05,6.2
310,2.505829,2.505829,44.369488,2.816320,2.816320,63.854838,3.16e-05,6.1
311,2.509288,2.509288,45.010532,2.836642,2.836642,64.938227,3.13e-05,6.6
312,2.509272,2.509272,44.500913,2.808150,2.808150,63.034126,3.10e-05,6.5
313,2.507621,2.507621,44.402960,2.822140,2.822140,63.658275,3.07e-05,6.2
314,2.497666,2.497666,44.413633,2.799485,2.799485,63.346275,3.04e-05,6.2
315,2.501109,2.501109,44.764632,2.900753,2.900753,63.877723,3.01e-05,6.2
316,2.506056,2.506056,44.226817,2.840455,2.840455,64.722857,2.99e-05,6.3
317,2.498369,2.498369,44.460665,2.819484,2.819484,62.620188,2.96e-05,7.4
318,2.494949,2.494949,44.242900,2.828672,2.828672,63.115156,2.93e-05,6.2
319,2.491778,2.491778,44.288503,2.826927,2.826927,63.209882,2.90e-05,6.4
320,2.500510,2.500510,43.992433,2.860279,2.860279,63.692665,2.87e-05,6.1
321,2.504154,2.504154,44.502635,2.937876,2.937876,65.301651,2.84e-05,6.4
322,2.495199,2.495199,44.137888,2.809622,2.809622,63.074628,2.81e-05,6.3
