traj_id,object_x,object_y,sensor_2,sensor_4,sensor_5,sensor_6
0.0,-90.0,-15.191576057437532,-25.52936347704963,-21.16580536662675,-23.116244425965117,-25.11751723991288
0.0,-88.18181818181819,-14.069156158365898,-25.458896592310797,-20.974789206370808,-23.06107677560481,-25.061057089773115
0.0,-86.36363636363636,-12.810839115077618,-25.385246663745534,-20.77080957989882,-23.01261713730912,-25.00841952829208
0.0,-84.54545454545455,-11.43131185610412,-25.308529935089386,-20.551887625657606,-22.971370786014475,-24.96031235635772
0.0,-82.72727272727273,-9.946676061358076,-25.228909477932405,-20.31871577814254,-22.93963484080289,-24.91391809853604
0.0,-80.9090909090909,-8.374260225219288,-25.14659423492313,-20.074115829710745,-22.91663246707472,-24.87267834199627
0.0,-79.0909090909091,-6.732417400386384,-25.06183738775146,-19.818551784972573,-22.902738295910417,-24.835035237975895
0.0,-77.27272727272728,-5.0403109832043205,-24.97493405954549,-19.553596540113283,-22.898187302031083,-24.800382876590778
0.0,-75.45454545454545,-3.3176910407561686,-24.88740800256389,-19.283950849328985,-22.90321688838845,-24.76855088158287
0.0,-73.63636363636364,-1.5846637904030358,-24.79791398955737,-19.01433533734398,-22.9174740783762,-24.739457519927885
0.0,-71.81818181818181,0.1385430776201799,-24.707336511072032,-18.749839743352837,-22.939296315218293,-24.712609760878863
0.0,-70.0,1.8318164954260492,-24.61545307679173,-18.50052513959171,-22.968681304799325,-24.687621466993377
0.0,-68.18181818181819,3.475392774837519,-24.52261704363039,-18.27448689334811,-23.004425062135088,-24.663540295573377
0.0,-66.36363636363636,5.050088286831664,-24.429349747045464,-18.084658800175387,-23.045314231769552,-24.640788959356843
0.0,-64.54545454545455,6.537523370601386,-24.335686505026533,-17.939876158777917,-23.08953304550418,-24.617746964332618
0.0,-62.72727272727273,7.92033685879465,-24.242198093532103,-17.857626894934153,-23.136791609744872,-24.594670200185696
0.0,-60.90909090909091,9.182388715017836,-24.149514481528215,-17.844325234923524,-23.18625646359484,-24.56948557073943
0.0,-59.09090909090909,10.30894841844222,-24.056813166134432,-17.903795903175222,-23.234950427549855,-24.54291113603258
0.0,-57.27272727272727,11.286866896710537,-23.965490761946388,-18.05241818424159,-23.28508941747741,-24.5156038446012
0.0,-55.45454545454545,12.104730000363004,-23.87511789391044,-18.30377828897119,-23.332881214709552,-24.48311685141095
0.0,-53.63636363636364,12.752991727447329,-23.786657395058207,-18.705582559087794,-23.375707976982884,-24.44823668512582
0.0,-51.81818181818182,13.224085643330742,-23.69955419232779,-19.42170999467511,-23.416817411648964,-24.40995052303652
0.0,-50.0,13.51251319523509,-23.61520031247337,-32.03140385639816,-23.450813980287705,-24.36566202880797
0.0,-48.18181818181818,13.614907890698152,-23.533559303423136,19.515042323010636,-23.480734616604508,-24.316842646432733
0.0,-46.36363636363637,13.53007459087771,-23.45463714483891,18.8844930647687,-23.50861605638833,-24.26361416200946
0.0,-44.54545454545455,13.259003460071536,-23.379890113526884,18.554636676800683,-23.526687369212382,-24.20330801115084
0.0,-42.72727272727273,12.804858408636186,-23.30932501286321,18.357378730424607,-23.53911441574266,-24.136308269421164
0.0,-40.909090909090914,12.17294016419742,-23.24421275370645,18.241244023847223,-23.55016229560038,-24.06272059046232
0.0,-39.09090909090909,11.37062440218082,-23.184432727921177,18.187958626277556,-23.56176127534337,-23.981263997092302
0.0,-37.27272727272727,10.407275657795724,-23.13223645342853,18.18573463457691,-23.57601721222641,-23.89231079573912
0.0,-35.45454545454545,9.294138024281647,-23.087369142287123,18.23221849424802,-23.600111962571475,-23.79499904288807
0.0,-33.63636363636364,8.044203913174522,-23.05088747259149,18.3202866011586,-23.645213167611228,-23.689831100015248
0.0,-31.81818181818182,6.672062408407305,-23.023814534496168,18.449804099002836,-23.72760785223754,-23.576284263118257
0.0,-30.0,5.193728984238253,-23.00592909760664,18.61467770173601,-23.88078585393764,-23.45442352113577
0.0,-28.181818181818187,3.62645857451907,-22.99824742921951,18.806215227117843,-24.184872207649583,-23.32491184617715
0.0,-26.363636363636367,1.988544175136376,-23.00060554434782,19.01989058549769,-26.357179094987963,-23.187403734743068
0.0,-24.545454545454547,0.2991033303153174,-23.01376448145548,19.24782547845857,-17.80090692729288,-23.04298952949987
0.0,-22.727272727272734,-1.4221450051080895,-23.03640794581319,19.485411851498736,23.991732686666243,-22.89202201171781
0.0,-20.909090909090907,-3.1551106230086576,-23.06866234583005,19.72767076084669,23.18782922885533,-22.73426322575146
0.0,-19.090909090909093,-4.87956655251817,-23.108747972756294,19.969263712649106,22.636079414041124,-22.570700019982347
0.0,-17.27272727272728,-6.575385146850482,-23.156096423132848,20.206990228216373,22.2001620797478,-22.4022390025955
0.0,-15.454545454545451,-8.222773010827474,-23.20997940267804,20.43764886834754,21.838820744282284,-22.229376332756164
0.0,-13.63636363636364,-9.802502027059436,-23.269574385447303,20.66080411763136,21.536244033319043,-22.05290593350424
0.0,-11.818181818181827,-11.296133784269855,-23.335219479707867,20.87271989110954,21.28691046848949,-21.87517557788589
0.0,-10.0,-12.68623478826314,-23.40315874972748,21.07385344266124,21.08690247833498,-21.69635560236402
0.0,-8.181818181818187,-13.95657994361834,-23.47368430739926,21.26320496549541,20.93566613657035,-21.51811751908061
0.0,-6.36363636363636,-15.092341931094708,-23.547428894219276,21.44142183796693,20.83140712919407,-21.342535186864676
0.0,-4.545454545454547,-16.080264270357848,-23.61884648429756,21.60795970424076,20.770319715148418,-21.17202616475176
0.0,-2.7272727272727337,-16.90881604805906,-23.689091493017948,21.76276602906682,20.750539750790384,-21.00889649430259
0.0,-0.9090909090909064,-17.56832650529971,-23.757321847455856,21.90708870848196,20.766071705212056,-20.856609641490305
0.0,0.9090909090909064,-18.05109791359167,-23.821021211874964,22.04129777353378,20.813089727911443,-20.71960679582743
0.0,2.7272727272727195,-18.35149542183885,-23.88463540215406,22.166162109275906,20.887157204073237,-20.602178211306025
0.0,4.545454545454547,-18.466012825656456,-23.943094772031884,22.28253765834127,20.983247929326826,-20.51008258403839
0.0,6.36363636363636,-18.39331349137617,-23.99250785242833,22.39135308869737,21.09727197299993,-20.4504074655936
0.0,8.181818181818173,-18.13424595707713,-24.038717699618253,22.493583631232035,21.22531266100293,-20.430188341614272
0.0,10.0,-17.691834028549266,-24.085303697610456,22.5901395359374,21.364171378707542,-20.456520444422537
0.0,11.818181818181811,-17.071241485787766,-24.13230522180437,22.681502772190125,21.51077649259792,-20.538095012913068
0.0,13.636363636363626,-16.27971181196032,-24.1831141319319,22.769527099712,21.66342226541839,-20.679969208133254
0.0,15.454545454545451,-15.326483648323514,-24.247075477347398,22.854226636371006,21.820078715383907,-20.8933503664456
0.0,17.272727272727266,-14.222682961888736,-24.33500605816455,22.937380637748348,21.979365810271595,-21.185379544962007
0.0,19.090909090909093,-12.981193184443756,-24.470224970163,23.01947897861209,22.139995177852068,-21.57637973860882
0.0,20.909090909090907,-11.616504838652231,-24.701977314893742,23.1005267284844,22.30031324141136,-22.1056000698807
0.0,22.72727272727272,-10.144546406377462,-25.16938651641032,23.18182622488443,22.460544127242457,-22.907072994084967
0.0,24.545454545454547,-8.582498413315541,17.595133557777114,23.263476179867595,22.61887893949326,-29.91884722138664
