traj_id,object_x,object_y,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6
0.0,-90.0,-15.191576057437533,-25.987988925647358,-25.52936347704963,-24.146807200052884,-21.16580536662675,-23.116244425965114,-25.11751723991288
0.0,-88.18181818181819,-14.069156158365898,-25.918844052933963,-25.458896592310793,-24.057159940171253,-20.974789206370808,-23.06107677560481,-25.061057089773115
0.0,-86.36363636363636,-12.810839115077618,-25.843183773776843,-25.385246663745534,-23.959545102709207,-20.77080957989882,-23.012617137309118,-25.00841952829208
0.0,-84.54545454545455,-11.43131185610412,-25.765979417114295,-25.308529935089382,-23.854724075832245,-20.551887625657606,-22.971370786014475,-24.96031235635772
0.0,-82.72727272727273,-9.946676061358076,-25.694119042618127,-25.228909477932405,-23.74218275786237,-20.31871577814254,-22.93963484080289,-24.913918098536037
0.0,-80.9090909090909,-8.374260225219288,-25.61820080641249,-25.14659423492313,-23.621979979804458,-20.074115829710745,-22.91663246707472,-24.87267834199627
0.0,-79.0909090909091,-6.732417400386384,-25.545087684002013,-25.06183738775146,-23.494859428285025,-19.818551784972573,-22.902738295910417,-24.835035237975898
0.0,-77.27272727272728,-5.0403109832043205,-25.474138711756737,-24.97493405954549,-23.360880230929403,-19.553596540113283,-22.898187302031083,-24.800382876590778
0.0,-75.45454545454545,-3.3176910407561686,-25.397662070006845,-24.887408002563895,-23.220917690755382,-19.283950849328985,-22.90321688838845,-24.76855088158287
0.0,-73.63636363636364,-1.5846637904030358,-25.3245971085276,-24.79791398955737,-23.075278385666497,-19.01433533734398,-22.9174740783762,-24.739457519927885
0.0,-71.81818181818181,0.13854307762017992,-25.253060642539083,-24.707336511072032,-22.924950991084756,-18.749839743352833,-22.939296315218293,-24.712609760878866
0.0,-70.0,1.8318164954260494,-25.180182763007508,-24.61545307679173,-22.770726829431265,-18.50052513959171,-22.968681304799325,-24.687621466993377
0.0,-68.18181818181819,3.475392774837519,-25.110042781943804,-24.52261704363039,-22.612780436233407,-18.27448689334811,-23.004425062135088,-24.663540295573377
0.0,-66.36363636363636,5.050088286831664,-25.041625280411893,-24.429349747045464,-22.453219401998023,-18.084658800175387,-23.045314231769552,-24.640788959356843
0.0,-64.54545454545455,6.537523370601386,-24.97090909765683,-24.335686505026533,-22.292316061177566,-17.939876158777917,-23.08953304550418,-24.617746964332618
0.0,-62.72727272727273,7.92033685879465,-24.902307278450635,-24.242198093532103,-22.131951213753126,-17.857626894934153,-23.136791609744872,-24.594670200185696
0.0,-60.90909090909091,9.182388715017836,-24.83544215546239,-24.149514481528218,-21.973365860522804,-17.844325234923524,-23.186256463594837,-24.56948557073943
0.0,-59.09090909090909,10.30894841844222,-24.768653602225513,-24.056813166134432,-21.817947317909336,-17.903795903175222,-23.234950427549858,-24.54291113603258
0.0,-57.27272727272727,11.286866896710537,-24.701585669953552,-23.965490761946388,-21.66886488417506,-18.05241818424159,-23.285089417477412,-24.515603844601202
