epoch,val_mae_m,elapsed_s
1,10.504765129089355,0.21184778213500977
2,10.180796591440837,0.34715843200683594
3,10.199393145243327,0.4845755100250244
4,10.008575185139973,0.5955920219421387
5,9.94065227508545,0.7330100536346436
6,9.84190403620402,0.8700506687164307
7,9.779738712310792,1.0071849822998047
8,9.739967568715413,1.1432735919952393
9,9.772661717732747,1.2792134284973145
10,9.541890303293863,1.3894565105438232
11,9.67662073771159,1.5234575271606445
12,9.707579485575359,1.6353273391723633
13,9.530672899882,1.7458744049072266
14,9.610591729482016,1.8822908401489258
15,9.475830078125,1.9929828643798828
16,9.528795305887858,2.1270945072174072
17,9.433440176645915,2.239020586013794
18,9.504447333017985,2.3766329288482666
19,9.479880714416504,2.487391948699951
20,9.391622543334961,2.599555492401123
21,9.336055374145507,2.7359731197357178
22,9.422999477386474,2.8730225563049316
23,9.457883103688557,2.984095335006714
24,9.362653096516928,3.09519100189209
25,9.480560557047527,3.205885410308838
26,9.545503012339275,3.31878399848938
27,9.661469999949137,3.429504871368408
28,9.530341402689617,3.5409717559814453
29,9.457891527811686,3.6528255939483643
30,9.563311894734701,3.763880491256714
31,9.633231353759765,3.875819444656372
32,9.55325854619344,3.987705945968628
33,9.49623146057129,4.100006103515625
34,9.481783390045166,4.211246967315674
35,9.399339199066162,4.323295831680298
36,9.417725753784179,4.433505296707153
37,9.400717703501384,4.54509425163269
38,9.3641357421875,4.655431032180786
39,9.40363032023112,4.767276287078857
40,9.377088038126628,4.878778696060181
41,9.370169925689698,4.989664077758789
42,9.464336427052816,5.101410627365112
43,9.24850517908732,5.213137149810791
44,9.415042813618978,5.3492326736450195
45,9.452273114522297,5.4593164920806885
46,9.352841027577718,5.569828271865845
47,9.468129539489746,5.681103706359863
48,9.477658049265544,5.792508840560913
49,9.34221887588501,5.903724670410156
50,9.306848208109537,6.01908016204834
51,9.413444232940673,6.130634307861328
52,9.35448792775472,6.24130916595459
53,9.34554189046224,6.3513617515563965
54,9.21472069422404,6.463376522064209
55,9.290534655253092,6.600143909454346
56,9.354673639933269,6.71131706237793
57,9.425796858469646,6.822864770889282
58,9.336461639404297,6.9347310066223145
59,9.19947493871053,7.045242547988892
60,9.310334173838298,7.181766748428345
61,9.234042421976726,7.293681383132935
62,9.321540864308675,7.4054481983184814
63,9.289116827646891,7.517082214355469
64,9.289584318796793,7.629270553588867
65,9.285336176554361,7.7412028312683105
66,9.377316824595134,7.8512115478515625
67,9.356543159484863,7.961524963378906
68,9.296121597290039,8.072257280349731
69,9.310298983256022,8.18379807472229
70,9.449527804056803,8.295250654220581
71,9.273311328887939,8.406449556350708
72,9.25831470489502,8.517555713653564
73,9.240390268961589,8.629079103469849
74,9.313618119557699,8.740108013153076
75,9.227732276916504,8.851145029067993
76,9.250527000427246,8.961533546447754
77,9.292294565836588,9.072096109390259
78,9.375599161783855,9.184448480606079
79,9.218997510274251,9.29634404182434
80,9.324136320749918,9.407449960708618
81,9.341020901997885,9.519282817840576
82,9.227103551228842,9.631223201751709
83,9.135111014048258,9.742135047912598
84,9.24707301457723,9.878883123397827
85,9.178261915842691,9.990127563476562
86,9.256363932291666,10.101907014846802
87,9.203019046783448,10.213910818099976
88,9.223253726959229,10.325730085372925
89,9.137253665924073,10.43684697151184
90,9.193372980753582,10.547614574432373
91,9.138614718119303,10.658393621444702
92,9.143180402119954,10.76945972442627
93,9.071250693003337,10.880946636199951
94,9.283768717447916,11.015761375427246
95,9.224811840057374,11.127558708190918
96,9.27222146987915,11.23923635482788
97,9.163412761688232,11.349570989608765
98,9.192997455596924,11.459956645965576
99,9.303052552541097,11.571552515029907
100,9.226750151316326,11.683436155319214
101,9.357964579264323,11.7952721118927
102,9.25823844273885,11.90625286102295
103,9.217680740356446,12.017489671707153
104,9.239319769541423,12.127967119216919
105,9.134859212239583,12.23796272277832
106,9.174581813812257,12.349125862121582
107,9.248982111612955,12.459197998046875
108,9.239599482218425,12.570630550384521
109,9.347731240590413,12.681910753250122
110,9.238851642608642,12.793652057647705
111,9.283811124165853,12.905616521835327
112,9.376071135203043,13.017576456069946
113,9.282990233103435,13.129227638244629
114,9.193240706125895,13.239945650100708
115,9.260116418202719,13.352099895477295
116,9.308548927307129,13.462145566940308
117,9.24332987467448,13.574049234390259
118,9.340415700276692,13.689189672470093
119,9.346449089050292,13.800450086593628
120,9.244799041748047,13.911851167678833
121,9.318377049763997,14.023346185684204
122,9.265111955006917,14.135066270828247
123,9.136282126108805,14.245993852615356
124,9.320545132954916,14.35721731185913
125,9.09568910598755,14.467140674591064
126,9.249948851267497,14.5791175365448
127,9.20721368789673,14.691118240356445
128,9.318293571472168,14.803099155426025
129,9.287161827087402,14.914135217666626
130,9.32236623764038,15.025312423706055
131,9.30019515355428,15.137296676635742
132,9.17354679107666,15.247966766357422
133,9.22681016921997,15.359421253204346
134,9.209131399790445,15.469325065612793
135,9.172067133585612,15.579450607299805
136,9.239114348093668,15.690960168838501
137,9.173829619089762,15.802854776382446
138,9.157281239827475,15.913688898086548
139,9.110320885976156,16.025879859924316
140,9.277918752034505,16.137958526611328
141,9.11963415145874,16.249109506607056
142,9.176330947875977,16.359251260757446
143,9.107806650797526,16.469353199005127
