epoch,train_loss,train_nll,train_nll_nonctx,train_kl,beta,train_var_min,train_var_mean,train_var_max,train_mae,val_loss,val_nll,val_nll_nonctx,val_kl,val_var_min,val_var_mean,val_var_max,val_mae
1,1.4537574277733856,1.4537574277733856,1.5797193252815391,25.9373904039275,0.0,0.591229453472034,2.209288282214471,4.74680098947489,146.02843720058226,31.708147006564673,0.7129617399639554,0.7743898219532437,30.995185089111327,0.043568260388241874,0.497544401884079,1.0703354411655002,89.16533999972874
2,0.7238018985064525,0.6945866132682225,0.8962150120510245,14.607643482820043,0.002,0.022172517397985706,0.46254884634377824,1.0496679735633563,102.85039390707915,11.220431062910295,0.6718134178055657,0.7497426523102655,10.54861758550008,0.03211913510329194,0.5636354989475674,1.1100909418529934,94.30392456054686
3,0.7258835800413815,0.6958601834639063,0.8343861282996412,7.505846991853894,0.004,0.02207954539829549,0.4192616191675078,0.891705573729749,91.72079568539026,4.157479042477079,0.6801502678129409,0.7617959631813898,3.4773287746641373,0.016558994290729365,0.43923745221561855,0.8644610590404934,83.86974605984159
4,0.6749257793966329,0.6511939302930292,0.7638420147715874,3.955308477833586,0.006,0.02387366457930151,0.4445644605834529,0.9354959062810214,87.44804742201319,1.799204394552443,0.5483853664663103,0.6747683193948534,1.2508190234502157,0.013304392848577764,0.34579521351390413,0.6460844238599142,93.0277094523112
5,0.46940389219320044,0.4533890331128858,0.6372019443309532,2.001857767127595,0.008,0.011058627025944725,0.3601777384865959,0.7418058165964091,89.95130639706018,1.233618027634091,0.21982700468765365,0.33765802532434464,1.0137910273340014,0.0014847838759629263,0.37620235880215963,0.7399158729447259,85.36654849582247
6,0.5313659234429305,0.5145599940475428,0.7070100987857243,1.6805928681256637,0.01,0.01222170138169291,0.37535520263437955,0.7625073756811753,92.48176315595519,0.9974375122123295,0.3185687376393212,0.4078684018717872,0.6788687725861867,0.0018155124504119157,0.3128776040342119,0.6384262773725722,72.55690426296658
7,0.3783669971843373,0.359158581122756,0.5209964650138369,1.600701259554557,0.012,0.00607889630822992,0.3509249366679282,0.7349416849748144,86.85193626835661,0.7411341561211481,0.4616581804222531,0.5274721841017406,0.2794759760300318,0.01007712483406067,0.39280498690075344,0.8497176117367214,75.88512827555337
8,0.22657728695556661,0.21428595022034813,0.37636536760431416,0.8779525734343618,0.014,0.0024516075357513606,0.3518641309918098,0.7758168499424772,86.49132113186818,0.8179881188604566,0.55717717077997,0.6036415285534329,0.2608109477493498,0.0011383388087981277,0.31251531375779046,0.5933524092038472,74.21456400553386
9,0.07889988536085442,0.060312756056071455,0.20366649900811268,1.1616955090243861,0.016,0.0012245337535925912,0.3301846536825288,0.6771742993930601,81.58557172091503,0.1999117003546821,-0.02561143297288153,0.0706944002588797,0.22552313208580016,0.0012277608840829796,0.3211494399441613,0.6801392290327284,71.48928680419922
10,-0.02865163351953873,-0.04343468516643317,0.14017760905191162,0.8212806987312605,0.018,0.0011041479993541285,0.29145623771649487,0.6306727044987228,81.19076336554761,0.0715561623374621,-0.08780507443265782,-0.02629457498421996,0.15936123679081599,0.0010628073062333796,0.3370438668462965,0.7217542476124233,70.67015092637803
11,-0.09385437332093716,-0.10768950264900923,0.08579461160994503,0.6917565197877165,0.02,0.001028870078647193,0.3174122510091314,0.734563725174598,84.46750576091263,0.1254585339791245,0.0010128587329139313,0.11828420354868285,0.12444567597574657,0.0010114664237739312,0.26643799543380736,0.621304182211558,72.6583760579427
12,-0.11254380576593696,-0.12837199597478896,0.037965744582250854,0.719463216527453,0.022,0.0010228944186753822,0.2863044738769531,0.659998690182308,78.03796976917195,-0.028679184615612027,-0.12552308572210474,-0.03516235223764347,0.09684390069709883,0.001008939468819234,0.3053632080554962,0.7434550947613187,68.90040868123373
13,-0.1452142262374455,-0.15986224197132406,-0.004688207253392013,0.610333984190563,0.024,0.0010113759067366427,0.2857964733299219,0.695110873231348,75.33253651744914,-0.06042288839817047,-0.13773950120020245,-0.04980079647567537,0.07731661324699719,0.0010048695451890428,0.2502568887339698,0.6017469180954828,66.76285790337458
14,-0.12262623106955357,-0.1393698468048758,0.024773468313418014,0.6439851713630388,0.026,0.0010170360174873527,0.27584096789360046,0.6733714443332744,75.41220337489865,-0.034364284492201275,-0.09531665129211939,0.05677185629804929,0.060952366971307334,0.0010077206754229135,0.22401394016212886,0.6059097674157884,70.58040101793078
15,-0.16443151945494255,-0.18011643841230082,-0.00643845465262684,0.5601756581158008,0.028,0.0010098342493809057,0.25936061284452117,0.7206182299919848,74.32301071454894,-0.09153586187296446,-0.1475956256604857,-0.035108438849015836,0.05605976374612914,0.0010037070786994365,0.26893089214960736,0.7668107867240905,66.20047480265299
16,-0.1995950424867981,-0.2169657139248162,-0.0007502909767318446,0.579022357486329,0.03,0.0010063825416782835,0.23474977348210677,0.7623673013921054,73.1369149549952,-0.18544304743409157,-0.23379471838060353,-0.09951550794972314,0.048351672374539904,0.0010010622829819719,0.2160644895500607,0.7974566393428378,62.207541063096784
17,-0.28522065928522145,-0.29755078087437825,-0.05049810981167094,0.3853163131565418,0.032,0.0010009498339814116,0.22758688454358084,0.9717880993519189,72.12546193824625,-0.24454911483658687,-0.29171306358443366,-0.10888914878790577,0.04716394883063105,0.0010000798696031172,0.21019175052642822,1.021509313583374,62.98179745144314
18,-0.2971713362999682,-0.31461871766819144,-0.09220731669580037,0.5131582184782568,0.034,0.001000527828439789,0.22612008255607677,0.9897947794986222,68.7221135553324,-0.3094871330592367,-0.3493662468261189,-0.18186941796706782,0.0398791159192721,0.0010001556921957267,0.2297119057840771,0.9615902423858642,60.34403576321073
19,-0.33969497947760346,-0.35847551024185037,-0.13254611127359686,0.5216814791256527,0.036,0.0010001880011327987,0.20826064134543798,0.9076638559125504,66.57763679072542,-0.31215066876676345,-0.3445027059978909,-0.22409427321722938,0.0323520351615217,0.0010001117544662622,0.2534284277094735,1.0093802981906468,58.74251166449653
20,-0.34819042289032126,-0.36572658397116753,-0.1587486663868405,0.46147797973650806,0.038,0.001000193336468963,0.21389898348529385,0.902621107281379,64.54663712123654,-0.2890034831232494,-0.31520599209600025,-0.15500685084197258,0.02620251038008266,0.001000065814393262,0.1900983088546329,0.9922661754820082,60.41349826388888
21,-0.3491897523965476,-0.36481809665290815,-0.05273037727588331,0.39070858890717886,0.04,0.0010001722191688867,0.20398359984721778,0.8574438769862337,72.55658146120467,-0.38761674331294166,-0.4103352424171236,-0.22166969051791563,0.02271850167049302,0.001000100806251996,0.17362365391519335,0.8395458751254612,58.15557980007596
22,-0.37861298875145194,-0.3924909457564354,-0.1113503572601333,0.3304275064817015,0.042,0.0010001943183113944,0.1999843657579062,0.8610626672798732,68.38160619195902,-0.3912596223254999,-0.41465773234764736,-0.2260184825087587,0.023398107207483716,0.0010001051912291183,0.15069757335715825,0.7549182812372843,54.7655382792155
23,-0.35759719362798725,-0.371202198120783,-0.09784394624766032,0.3092046468606535,0.044,0.0010003423217227155,0.19246963594319685,0.8049904153032122,67.0235116346827,-0.3757111767927805,-0.39508285290665096,-0.24680414473017057,0.01937167454097006,0.0010001695844241315,0.1667054444551468,0.8137764626079136,54.76022660997179
24,-0.4060186097082102,-0.418589674920406,-0.10755616496756391,0.27328398570699514,0.046,0.0010001867776736617,0.180683895945549,0.8242817847233899,69.80980279310694,-0.41450269619623825,-0.4292070508003235,-0.30748103774256175,0.014704355514711803,0.001000061685529848,0.1774916453493966,0.9469761901431614,54.58737080891927
25,-0.39488468530043114,-0.4077807181286362,-0.11918004522240667,0.26866732059784654,0.048,0.0010002139771251746,0.18127178836543606,0.8105990256903306,65.9294745247319,-0.44922124677234226,-0.4615853137440152,-0.3045458646284209,0.012364066143830618,0.0010000938523767723,0.1656779643562105,0.9090776960055034,52.678589714898
26,-0.4249090366065502,-0.43728654423974594,-0.15547137384659573,0.2475501259542861,0.05,0.001000070116342098,0.17307331258395933,0.8244568536866386,64.4974508465461,-0.44311339325375027,-0.45688366095225014,-0.2974683774014314,0.013770267864068349,0.0010000629221192665,0.18984204199579027,0.9486363728841146,54.11824417114258
27,-0.4606405642797362,-0.4747397371058194,-0.19179599753247117,0.27113788546818607,0.052,0.0010000931182524786,0.16258918789197813,0.8067381247034613,63.421639064572894,-0.462613277302848,-0.47305734819836087,-0.33832088477081723,0.010444071392218273,0.0010000425804820325,0.1467524958981408,0.720081689622667,52.65112991333009
28,-0.4891075548136009,-0.498979352555185,-0.20831225493061795,0.1828110397986646,0.054,0.0010000415286927852,0.15844787629145496,0.7522008553990778,61.933101654052734,-0.3654741750823127,-0.37546832693947685,-0.22778576565906405,0.009994152436653773,0.0010001065649299157,0.16516167653931513,0.9147704773479037,60.12196943495009
29,-0.5085579258091045,-0.518937386431784,-0.2041638191121648,0.18534744840185596,0.056,0.0010000514986766677,0.15249329327412373,0.73330028664391,63.27188175129441,-0.5124488837189145,-0.5231560733583238,-0.34578918584932883,0.010707192619641622,0.0010000352152726717,0.14125255909230974,0.7122718281216092,51.528164757622605
30,-0.5223884515042575,-0.5311267893269377,-0.24753115329680578,0.15066096573224608,0.058,0.0010000311150127705,0.14624456021020998,0.7464070961160479,59.26382028831626,-0.578262488047282,-0.5866585910320282,-0.40513418854938615,0.008396099673377143,0.00100005181092355,0.13723324421379302,0.7258058375782437,48.92823935614692
31,-0.536057193324251,-0.5450274466343645,-0.29673742057474434,0.1495042084804121,0.06,0.0010000413002551726,0.14379860671623698,0.7046120582886461,56.8455631328079,-0.6303032120068868,-0.6372443715731303,-0.47613085905710856,0.006941157744990455,0.001000024564564228,0.12571757071548037,0.6910709155930413,45.8369159274631
32,-0.5473247496586926,-0.5556321785135089,-0.26858544586894084,0.13399080165995741,0.062,0.0010000463654199299,0.1305602583682762,0.675144484582937,57.25665520722011,-0.4343997382455402,-0.4422127727005217,-0.24294197426901923,0.007813035034471089,0.001000052750007146,0.11293381270435121,0.6524008380042182,46.690114000108515
