epoch,train_loss,train_nll,train_mae,val_loss,val_nll,val_mae,lr,sec
27,32.969653,31.003582,203.320199,25.994037,25.353770,192.808247,9.93e-05,9.8
28,22.925153,20.827935,174.906121,4.546196,4.470240,67.220430,9.92e-05,9.9
29,138.225080,138.076505,151.836067,57.862526,57.787609,208.385959,9.92e-05,9.9
30,55.255556,55.129243,73.938149,80.352545,80.299058,56.603391,9.91e-05,60.0
31,66.481644,66.370424,88.701264,38.627122,38.573565,126.070482,9.91e-05,60.2
32,49.008890,48.893531,151.853618,58.168249,58.111346,163.484533,9.90e-05,69.1
33,118.946733,118.830124,163.536887,99.086605,99.039101,222.485609,9.89e-05,9.1
34,74.904672,74.788413,219.779990,43.688983,43.636686,224.885370,9.89e-05,9.7
35,31.034817,30.923084,93.403032,4.637362,4.598266,44.586500,9.88e-05,9.8
36,5.408215,5.333344,41.739495,3.720077,3.696854,36.146253,9.87e-05,9.8
37,4.255965,4.197896,37.299869,3.422474,3.404007,29.404914,9.87e-05,9.9
38,4.031601,3.980822,31.012069,3.593914,3.580872,34.981171,9.86e-05,9.8
39,3.570988,3.529324,28.331540,3.308320,3.298538,23.948454,9.85e-05,9.9
40,4.478962,4.443369,28.494239,3.117652,3.110982,24.620324,9.84e-05,9.3
41,3.510112,3.479048,26.015638,3.578037,3.572315,23.393723,9.84e-05,9.0
42,3.363218,3.335008,25.626771,6.652446,6.647630,22.908639,9.83e-05,9.6
43,3.636356,3.610504,28.386845,5.116992,5.113048,23.034486,9.82e-05,9.8
44,3.353938,3.328565,23.984055,3.098294,3.094677,22.232337,9.81e-05,60.3
45,3.118338,3.094608,24.685321,2.966190,2.963180,23.177680,9.80e-05,61.0
46,3.211720,3.189544,23.936408,2.976463,2.973497,23.019499,9.79e-05,60.3
47,3.261654,3.239223,23.521316,3.242340,3.239464,21.143395,9.78e-05,60.8
48,3.970692,3.948190,22.999529,2.888502,2.885181,26.835894,9.77e-05,39.5
49,3.299460,3.280030,25.500076,3.033209,3.030917,20.788881,9.76e-05,9.8
50,2.918111,2.897066,21.087546,2.873926,2.871417,20.774746,9.76e-05,9.9
51,2.913049,2.891070,21.282443,2.923777,2.921153,20.723375,9.75e-05,9.8
52,3.012174,2.990543,21.038457,2.715026,2.712346,18.821139,9.74e-05,9.8
53,2.855050,2.831855,19.945083,4.214409,4.210627,19.101612,9.73e-05,9.2
54,3.445531,3.421508,22.172414,2.585704,2.581666,21.329306,9.71e-05,9.1
55,2.829811,2.802125,19.202857,2.569443,2.565913,16.689910,9.70e-05,9.3
56,2.729613,2.700320,18.322207,2.556024,2.552327,16.751077,9.69e-05,9.9
57,3.548816,3.514974,20.897692,2.989617,2.982595,16.396914,9.68e-05,60.5
58,2.710928,2.685013,17.829295,2.745280,2.741662,15.658563,9.67e-05,14.8
59,2.737750,2.708048,17.645520,2.581158,2.576803,13.901838,9.66e-05,9.8
60,2.702126,2.672254,17.632775,2.723504,2.719804,15.514794,9.65e-05,9.6
61,2.751132,2.721649,17.807637,2.573496,2.568931,18.395237,9.64e-05,9.1
62,2.672531,2.647339,17.395926,2.408164,2.404806,12.933385,9.63e-05,9.9
63,2.821755,2.797668,18.806142,2.583891,2.580767,13.178681,9.61e-05,9.8
64,2.798529,2.777903,18.187657,2.526568,2.523356,13.713582,9.60e-05,10.0
65,2.562086,2.546112,16.012197,2.343882,2.341515,14.445100,9.59e-05,9.7
66,2.500497,2.487324,15.871251,2.648666,2.646864,11.547261,9.58e-05,9.9
67,2.410259,2.399038,15.224540,2.326536,2.324990,11.662591,9.56e-05,9.7
68,2.513845,2.504607,15.560333,2.505700,2.504346,12.397966,9.55e-05,9.9
69,2.593053,2.586096,15.879865,2.375483,2.373787,11.644188,9.54e-05,9.8
70,2.444733,2.438705,14.386756,2.617373,2.616593,9.703983,9.52e-05,9.9
71,2.482447,2.477968,14.813360,3.161185,3.160616,9.658559,9.51e-05,9.9
72,2.495204,2.488205,15.828083,2.090514,2.088886,10.275133,9.50e-05,9.4
73,2.377822,2.373013,14.017291,2.213038,2.212296,11.366707,9.48e-05,9.9
74,2.777593,2.771702,15.048183,2.974329,2.973691,14.255120,9.47e-05,9.2
75,2.458735,2.454734,14.421004,1.884360,1.882211,10.144527,9.46e-05,9.4
76,2.175875,2.173065,13.201952,2.010607,2.009907,12.837493,9.44e-05,9.7
77,2.105657,2.102979,12.935668,2.099886,2.099361,11.037809,9.43e-05,9.1
78,2.691232,2.686064,15.108560,3.057969,3.056594,9.894220,9.41e-05,9.1
79,2.412146,2.407066,13.168569,1.856875,1.853920,9.314554,9.40e-05,9.0
80,2.290747,2.287231,12.970998,2.070444,2.069658,9.281121,9.38e-05,9.1
81,2.331462,2.321830,13.788485,2.126768,2.125861,9.374111,9.37e-05,9.2
82,2.187094,2.183140,12.753353,2.209673,2.209235,8.697843,9.35e-05,9.8
83,3.154022,3.150452,14.033266,2.055635,2.054165,7.943374,9.34e-05,9.9
84,2.333061,2.329401,14.182304,2.425473,2.422622,9.316078,9.32e-05,9.8
85,2.264284,2.258666,13.049389,1.939412,1.938379,8.212928,9.30e-05,9.9
86,2.221987,2.217550,12.544153,1.859339,1.856110,8.424035,9.29e-05,9.8
87,2.232557,2.228333,13.025284,1.770669,1.770452,8.678239,9.27e-05,9.8
88,1.999394,1.996560,11.838699,1.681531,1.681260,9.141034,9.25e-05,9.9
89,2.280243,2.276624,12.300831,1.831850,1.831018,8.005938,9.24e-05,9.8
90,2.076663,2.073539,12.213281,1.690455,1.690057,8.022209,9.22e-05,9.9
91,2.279553,2.276193,12.702817,2.908783,2.908313,8.926794,9.20e-05,9.9
92,2.175798,2.165959,12.032514,1.992883,1.990099,8.396590,9.19e-05,9.8
93,2.134017,2.128930,11.930858,2.288509,2.288149,10.574212,9.17e-05,9.9
94,2.170641,2.166733,13.066655,2.234038,2.233706,9.536378,9.15e-05,9.7
95,2.116781,2.113211,11.379187,1.820698,1.819017,6.847861,9.14e-05,9.2
96,2.231623,2.227656,11.743509,2.224669,2.220468,8.335675,9.12e-05,9.0
97,2.250201,2.242467,11.631865,1.878822,1.877646,9.977693,9.10e-05,9.4
98,2.107675,2.099741,11.861553,1.854446,1.852043,7.998683,9.08e-05,9.9
99,2.121099,2.116352,11.533071,1.802878,1.797240,7.177975,9.06e-05,9.1
100,2.057056,2.052488,11.417149,1.719778,1.717033,6.523254,9.05e-05,9.8
101,2.190900,2.187653,11.724771,1.878552,1.877774,7.681964,9.03e-05,9.8
102,2.020519,2.016473,11.136856,1.969813,1.966905,7.710997,9.01e-05,9.8
103,2.134001,2.130730,11.934021,1.756623,1.755341,9.752866,8.99e-05,9.4
104,1.938983,1.935641,10.666117,1.832310,1.831242,7.511746,8.97e-05,9.3
105,2.068652,2.064365,11.496846,1.962989,1.962000,9.406796,8.95e-05,9.8
106,2.508462,2.503121,11.478648,2.298371,2.297865,6.300730,8.93e-05,9.8
107,2.649871,2.646150,10.280587,2.339655,2.338851,6.588299,8.91e-05,9.8
108,2.535724,2.532470,10.695709,1.885982,1.885433,6.525763,8.89e-05,9.1
109,2.620279,2.617489,10.462913,1.890024,1.889190,8.593297,8.87e-05,9.1
110,2.152512,2.148881,12.006264,1.748545,1.747807,5.619416,8.85e-05,9.0
111,1.981750,1.975443,10.762642,1.639186,1.635268,6.258013,8.83e-05,9.7
112,1.967418,1.964267,11.086980,1.955899,1.955499,6.220925,8.81e-05,9.8
113,2.137123,2.134841,10.852396,2.722705,2.722420,6.434860,8.79e-05,9.9
114,2.096452,2.093398,11.148448,1.740465,1.740053,5.775821,8.77e-05,9.8
115,1.786912,1.782675,9.953128,1.793447,1.793063,7.847994,8.75e-05,9.9
116,1.927121,1.921802,10.367935,1.562458,1.556167,9.403504,8.73e-05,9.8
117,2.200011,2.197023,10.789273,2.507067,2.505825,6.869250,8.71e-05,9.1
118,2.033254,2.021957,10.896553,1.414615,1.411927,6.621906,8.69e-05,9.8
119,1.946248,1.943357,10.195569,1.667126,1.664896,5.893506,8.67e-05,9.9
120,1.933482,1.931088,10.712433,1.738261,1.736574,9.370478,8.64e-05,9.9
121,1.834151,1.828744,10.333520,1.595035,1.593053,6.224195,8.62e-05,9.9
122,1.953664,1.950645,10.879936,1.559555,1.558972,6.237864,8.60e-05,10.5
123,1.948897,1.945642,10.257860,1.650166,1.649570,6.273932,8.58e-05,9.7
124,1.916150,1.914029,10.117048,1.547172,1.546513,6.366633,8.56e-05,9.9
125,1.928020,1.925366,10.903443,1.808268,1.804735,7.794649,8.54e-05,9.3
126,2.134716,2.132057,10.193504,1.534360,1.533909,6.396352,8.51e-05,9.3
127,1.943407,1.941012,9.821154,1.665061,1.664367,7.082124,8.49e-05,9.8
128,1.883183,1.877866,10.226588,1.443425,1.442920,6.900611,8.47e-05,9.1
129,1.867493,1.863432,10.663079,1.690848,1.688407,10.806502,8.45e-05,9.8
130,1.911325,1.904767,10.016329,2.053270,2.047693,16.733806,8.42e-05,9.9
131,1.924069,1.920672,9.745653,1.397397,1.396843,5.822372,8.40e-05,10.0
132,1.849213,1.844493,9.300183,1.541124,1.539571,5.005157,8.38e-05,9.8
133,1.859998,1.857721,10.247481,1.644064,1.643150,7.062450,8.35e-05,9.9
134,1.822284,1.818112,9.835932,1.704497,1.699947,5.096645,8.33e-05,9.2
135,1.805815,1.799683,9.593828,1.332209,1.331120,5.901597,8.31e-05,10.0
136,1.818087,1.814440,10.168462,1.544320,1.539004,7.283585,8.28e-05,9.9
137,1.731292,1.725401,9.314122,1.705527,1.695782,6.202085,8.26e-05,9.9
138,1.742970,1.738939,9.272799,1.494831,1.486686,6.851938,8.24e-05,9.8
139,2.009284,1.999039,11.361970,2.616833,2.614962,15.473782,8.21e-05,9.3
140,1.761773,1.758204,9.477078,1.393954,1.392552,7.907525,8.19e-05,9.7
141,1.782775,1.779700,9.572729,1.662324,1.660467,8.544291,8.16e-05,9.9
142,1.782570,1.779530,9.476234,1.571653,1.570920,6.825657,8.14e-05,9.9
143,1.704473,1.701456,9.108820,1.378658,1.377355,6.254958,8.11e-05,9.9
144,1.851005,1.847167,9.853630,1.437712,1.435335,5.861990,8.09e-05,9.8
145,1.730067,1.727233,9.388421,2.147613,2.144377,6.354860,8.06e-05,9.7
146,1.737604,1.734742,9.220961,1.506100,1.502447,6.590715,8.04e-05,9.8
147,1.769354,1.763912,9.828380,1.615286,1.615051,7.932700,8.01e-05,9.8
148,1.667507,1.665020,8.865946,1.433055,1.410854,5.860289,7.99e-05,9.8
149,1.744170,1.741507,9.103666,1.428042,1.427657,6.713383,7.96e-05,9.9
150,1.709982,1.708744,8.844514,1.782567,1.782207,5.614105,7.94e-05,9.9
151,1.673758,1.671542,8.857703,1.696303,1.696033,5.075807,7.91e-05,9.8
152,1.641197,1.639186,8.739586,1.767746,1.767394,6.454596,7.89e-05,9.9
153,1.882630,1.879338,10.806975,1.695225,1.694835,7.631897,7.86e-05,9.8
154,1.706793,1.703264,9.022426,1.765527,1.752930,9.439898,7.84e-05,9.8
155,1.633775,1.628923,8.319315,1.456381,1.455847,5.678779,7.81e-05,9.8
156,1.631591,1.628975,8.752824,1.369969,1.368858,5.519776,7.78e-05,9.9
157,1.715249,1.713079,9.189668,1.627566,1.625739,5.970316,7.76e-05,9.4
158,1.642461,1.639011,8.530106,1.369968,1.369512,5.375802,7.73e-05,9.2
159,1.725645,1.722017,9.450128,1.376928,1.376108,6.100397,7.71e-05,9.8
160,1.628853,1.625944,8.684707,1.447484,1.442530,6.977264,7.68e-05,9.8
161,1.545458,1.542394,8.021952,1.694934,1.694710,7.112707,7.65e-05,9.5
162,1.615545,1.612192,8.490270,1.279334,1.277624,5.832885,7.63e-05,9.9
163,1.556021,1.553744,8.033841,1.642262,1.641991,5.544013,7.60e-05,10.0
164,1.583606,1.582146,8.138308,1.283310,1.280661,5.867592,7.57e-05,9.1
165,1.572531,1.570455,8.341396,1.306991,1.306791,6.035545,7.55e-05,9.9
166,1.662958,1.660209,8.765717,1.586788,1.586230,8.269586,7.52e-05,10.0
167,1.596402,1.594363,8.505368,1.867386,1.867016,7.581487,7.49e-05,9.8
168,1.561619,1.559709,8.179851,1.827694,1.827514,7.667573,7.46e-05,9.9
169,1.591334,1.583881,8.488170,1.279207,1.277620,5.668878,7.44e-05,9.8
170,1.617021,1.615270,7.986564,1.558608,1.558453,6.280286,7.41e-05,9.9
171,1.590092,1.588037,8.321661,1.296900,1.296356,5.258473,7.38e-05,9.5
172,1.489421,1.488208,7.627342,1.196337,1.195346,5.295622,7.35e-05,9.8
173,1.497003,1.496004,8.066888,1.905482,1.904509,10.787053,7.33e-05,9.7
174,1.629436,1.628021,8.634758,1.454393,1.454199,5.310052,7.30e-05,9.9
175,1.534185,1.532744,7.877073,1.502529,1.502334,6.465196,7.27e-05,10.0
176,1.477400,1.475965,7.711426,1.699637,1.698719,6.620074,7.24e-05,9.9
177,1.678101,1.677101,8.446506,1.736950,1.736070,6.687736,7.21e-05,9.7
178,1.555627,1.553766,7.782444,1.168674,1.168555,5.245552,7.19e-05,9.9
179,1.512382,1.506705,7.711779,1.260407,1.259254,6.283254,7.16e-05,10.3
180,1.449128,1.447211,7.292100,1.140330,1.139972,4.993464,7.13e-05,9.9
181,1.588230,1.586468,8.189678,1.193168,1.191645,5.010619,7.10e-05,9.9
182,1.453913,1.450475,7.287649,1.346762,1.335981,6.690351,7.07e-05,9.8
183,1.515482,1.514240,8.025027,1.149036,1.148968,5.357202,7.04e-05,9.3
184,1.486135,1.485148,7.374742,1.267062,1.266874,5.358448,7.01e-05,9.6
185,1.496460,1.494789,7.583248,1.260890,1.260720,5.939670,6.99e-05,9.9
186,1.448410,1.446895,7.439806,1.151015,1.150713,5.047427,6.96e-05,9.8
187,1.473828,1.472711,7.251093,1.433398,1.431400,4.638437,6.93e-05,9.8
188,1.432949,1.430137,7.462907,1.771507,1.770888,11.805011,6.90e-05,10.0
189,1.533627,1.532214,7.984945,1.292406,1.292285,5.464604,6.87e-05,9.2
190,1.453075,1.449773,7.258910,1.628803,1.628066,8.478343,6.84e-05,9.1
191,1.485100,1.484279,7.086679,1.377688,1.377433,5.068006,6.81e-05,9.1
192,1.473188,1.471846,7.417186,1.436990,1.436427,7.717671,6.78e-05,9.6
193,1.472975,1.471561,7.521526,1.185448,1.185336,5.762266,6.75e-05,9.2
194,1.602979,1.601391,7.976746,1.649566,1.647557,3.844509,6.72e-05,9.9
195,1.380183,1.378507,7.083159,1.199756,1.199509,5.713923,6.69e-05,9.1
196,1.376440,1.375182,7.100947,1.261859,1.261676,5.892847,6.66e-05,9.9
197,1.421026,1.419971,7.138537,1.324056,1.323700,6.434816,6.63e-05,9.1
198,1.540989,1.537321,8.101260,1.300119,1.292722,7.162834,6.60e-05,9.7
199,1.451795,1.450375,7.139336,1.325370,1.325281,7.042536,6.57e-05,9.8
200,1.459430,1.458517,7.384717,2.257888,2.257771,13.645329,6.55e-05,9.1
201,1.438871,1.438017,7.247422,1.197614,1.197398,5.940585,6.52e-05,9.9
202,1.479314,1.478547,7.338948,1.139741,1.139696,5.400072,6.49e-05,9.9
203,1.479837,1.478709,7.101870,1.179443,1.178381,5.642281,6.46e-05,9.8
204,1.407631,1.406245,6.998342,1.255532,1.255458,5.810263,6.43e-05,9.2
205,1.399355,1.398509,7.155818,1.445248,1.444932,5.756572,6.39e-05,9.7
206,1.351109,1.349804,6.938959,1.144525,1.144376,5.481948,6.36e-05,9.0
207,1.436708,1.435108,7.272208,2.520375,2.518720,15.052058,6.33e-05,9.1
208,1.350069,1.349030,6.951557,1.030890,1.030724,4.342937,6.30e-05,9.9
209,1.409895,1.408997,7.149154,1.060020,1.055808,4.590044,6.27e-05,9.8
210,1.346820,1.346144,6.836777,1.132422,1.132333,4.079581,6.24e-05,9.1
211,1.340869,1.339100,6.900407,1.314719,1.314141,5.537636,6.21e-05,9.7
212,1.310172,1.309283,6.793560,1.488726,1.488541,6.007125,6.18e-05,9.8
213,1.373751,1.372566,7.055726,1.554948,1.554900,4.782433,6.15e-05,9.9
214,1.387921,1.386294,6.789151,1.104339,1.100768,5.093680,6.12e-05,9.9
215,1.348970,1.348277,6.742125,1.150962,1.150790,4.271999,6.09e-05,9.9
216,1.328684,1.326744,6.993095,1.035031,1.034847,4.273315,6.06e-05,9.8
217,1.305339,1.304967,6.698020,1.008289,1.008219,4.161848,6.03e-05,9.1
218,1.416156,1.415733,7.076747,1.204955,1.203720,4.963328,6.00e-05,9.9
219,1.410484,1.409096,7.043127,1.191530,1.173611,6.417568,5.97e-05,9.2
220,1.340498,1.338637,6.932107,1.186977,1.186839,5.610149,5.94e-05,9.5
221,1.375939,1.375412,6.731804,1.546434,1.543489,5.290610,5.91e-05,9.8
222,1.327308,1.326354,6.753533,1.542137,1.542046,8.360089,5.88e-05,9.1
223,1.347858,1.347411,6.646344,1.068411,1.068239,4.838597,5.84e-05,9.2
224,1.398674,1.396077,6.875526,1.110445,1.109884,5.184100,5.81e-05,9.2
225,1.330932,1.330300,6.607184,1.223907,1.223826,4.277983,5.78e-05,9.6
226,1.343331,1.342892,6.548827,1.308425,1.308339,6.128061,5.75e-05,9.9
227,1.281127,1.280246,6.685494,1.280110,1.278000,5.226678,5.72e-05,9.7
228,1.278420,1.277553,6.549185,1.063083,1.062843,4.919937,5.69e-05,9.1
229,1.356361,1.354647,6.956845,1.125899,1.125785,4.877230,5.66e-05,9.8
230,1.382981,1.382471,6.911871,1.069436,1.069349,4.285482,5.63e-05,9.8
231,1.349045,1.347936,6.747210,1.110867,1.110668,4.707725,5.60e-05,9.9
232,1.247807,1.247347,6.320553,1.097476,1.097417,4.718928,5.56e-05,9.0
233,1.289112,1.288705,6.577519,0.960024,0.959230,4.028366,5.53e-05,9.1
234,1.244039,1.243362,6.498511,1.297577,1.296785,7.071034,5.50e-05,9.3
235,1.274272,1.273569,6.249151,1.498784,1.498709,4.273626,5.47e-05,10.1
236,1.332836,1.331616,6.565011,1.184283,1.183991,5.235782,5.44e-05,10.0
237,1.281509,1.280985,6.257053,1.059778,1.059362,4.367458,5.41e-05,9.3
238,1.252154,1.251588,6.471196,1.103950,1.103491,4.747224,5.38e-05,9.3
239,1.257251,1.256873,6.446643,1.124938,1.124647,4.422076,5.35e-05,10.2
240,1.263150,1.262683,6.482123,1.398780,1.398442,4.871736,5.31e-05,10.2
241,1.289218,1.287683,6.420517,1.152842,1.150004,5.275549,5.28e-05,10.2
242,1.260065,1.258902,6.349197,1.581939,1.581593,4.856684,5.25e-05,10.1
243,1.290904,1.289812,6.300249,1.471553,1.471384,7.872007,5.22e-05,9.5
244,1.241413,1.240753,6.275333,1.042126,1.042027,4.302663,5.19e-05,10.1
245,1.248825,1.248178,6.156911,1.036990,1.036800,4.483098,5.16e-05,10.4
246,1.293180,1.292376,6.582948,1.068809,1.058959,5.105419,5.13e-05,10.1
247,1.232122,1.231279,6.405324,0.941726,0.941136,3.154689,5.09e-05,9.4
248,1.352583,1.351835,6.801231,1.075276,1.072485,4.142415,5.06e-05,9.9
249,1.231138,1.230231,6.258646,1.001567,1.001546,3.897753,5.03e-05,10.0
250,1.211619,1.211287,6.412090,1.136234,1.135601,4.723993,5.00e-05,10.1
251,1.206024,1.205390,6.279572,1.017143,1.017096,4.340480,4.97e-05,9.4
252,1.182132,1.181576,6.100363,1.121577,1.121488,5.262340,4.94e-05,10.3
253,1.205628,1.205292,6.238647,1.366531,1.366430,5.992375,4.91e-05,10.1
254,1.193769,1.193571,6.043139,0.994283,0.994076,4.353342,4.87e-05,10.1
255,1.170805,1.170165,6.000556,0.928638,0.928091,3.675334,4.84e-05,9.4
256,1.181642,1.181230,6.008829,1.181702,1.181543,4.806844,4.81e-05,9.5
257,1.208040,1.207605,6.276764,1.081290,1.072395,4.827949,4.78e-05,9.9
258,1.201219,1.199422,5.992067,1.018980,1.018934,4.161167,4.75e-05,9.9
259,1.184360,1.184129,6.152932,1.343110,1.342869,7.249431,4.72e-05,9.5
260,1.238528,1.238178,6.184302,1.031381,1.031291,3.951529,4.69e-05,10.0
261,1.177166,1.176868,5.837318,1.071997,1.071954,4.396767,4.65e-05,9.9
262,1.206773,1.206236,6.138166,0.935184,0.935131,3.799985,4.62e-05,9.9
263,1.182820,1.182404,6.026706,0.908386,0.908317,3.313274,4.59e-05,9.1
264,1.198766,1.198475,6.098860,1.094721,1.094694,4.344173,4.56e-05,9.3
265,1.195780,1.195483,6.178481,1.065915,1.065855,3.604047,4.53e-05,10.0
266,1.135304,1.134587,5.835991,0.961014,0.960881,3.603744,4.50e-05,9.0
267,1.245964,1.245568,6.282577,1.041109,1.040978,4.926532,4.47e-05,9.8
268,1.169936,1.169512,6.067036,1.035604,1.035567,3.930360,4.44e-05,9.5
269,1.181958,1.181690,6.109160,1.081478,1.081412,5.090588,4.40e-05,9.1
270,1.138145,1.137830,5.927722,0.899564,0.899310,3.658533,4.37e-05,9.2
271,1.128455,1.128264,5.731656,1.197405,1.197353,5.429229,4.34e-05,9.8
272,1.167707,1.167261,6.003074,1.077608,1.077530,4.790743,4.31e-05,9.5
273,1.160642,1.159754,6.043744,0.987566,0.987525,3.848705,4.28e-05,9.7
274,1.155651,1.155484,5.888674,0.820976,0.820957,2.992573,4.25e-05,9.8
275,1.160448,1.159939,6.005082,1.215892,1.215802,6.014968,4.22e-05,9.8
276,1.151706,1.151434,5.930574,1.238817,1.238637,3.823733,4.19e-05,9.9
277,1.149157,1.149014,5.603460,0.977405,0.977302,4.050224,4.16e-05,9.8
278,1.097791,1.097582,5.716034,0.910353,0.910264,3.860850,4.12e-05,9.8
279,1.118986,1.117639,5.782520,0.959814,0.958771,3.573087,4.09e-05,9.2
280,1.110830,1.110549,5.756106,0.988081,0.988042,4.140859,4.06e-05,9.9
281,1.110684,1.110532,5.633176,0.941976,0.941960,3.870274,4.03e-05,9.9
282,1.121228,1.121123,5.783976,1.030348,1.030313,4.509163,4.00e-05,9.9
283,1.101183,1.101068,5.592664,0.971746,0.971611,3.928523,3.97e-05,10.0
284,1.117092,1.116593,5.779183,1.106405,1.101276,5.228183,3.94e-05,9.9
285,1.149293,1.149097,5.634014,1.036460,1.036417,3.743213,3.91e-05,9.8
286,1.085392,1.085223,5.641471,0.896279,0.896211,3.590568,3.88e-05,9.8
287,1.115819,1.115537,5.783440,0.944797,0.944521,4.058000,3.85e-05,10.0
288,1.127466,1.127234,5.693137,1.003099,1.003061,3.924661,3.82e-05,9.9
289,1.131887,1.131705,5.632552,0.909306,0.909286,3.542391,3.79e-05,9.6
290,1.116667,1.116502,5.735647,0.963068,0.963024,4.186465,3.76e-05,9.5
291,1.071406,1.070896,5.608880,1.116307,1.116207,4.576714,3.73e-05,9.9
292,1.106418,1.106057,5.719308,0.957490,0.955958,4.295151,3.70e-05,9.9
293,1.077728,1.077483,5.542493,0.928652,0.928495,3.942384,3.67e-05,9.8
294,1.082757,1.082627,5.577409,1.003841,1.003816,4.321529,3.64e-05,9.1
295,1.095042,1.094898,5.614779,1.041834,1.041795,4.593542,3.61e-05,9.1
296,1.074538,1.074390,5.528652,0.982075,0.982044,4.151883,3.57e-05,9.9
297,1.076178,1.076040,5.555738,1.005684,1.005641,4.009049,3.54e-05,9.9
298,1.097569,1.097436,5.471818,0.907900,0.907882,3.776011,3.51e-05,9.7
299,1.073730,1.072953,5.560194,0.840236,0.839939,3.308269,3.48e-05,9.8
300,1.061225,1.061025,5.461688,0.917746,0.917683,3.900226,3.45e-05,9.1
301,1.060019,1.059871,5.413198,1.145473,1.145424,4.850961,3.43e-05,9.8
302,1.066156,1.065883,5.513060,0.948461,0.948444,3.938042,3.40e-05,9.1
303,1.058680,1.058550,5.533026,1.036083,1.036017,4.655720,3.37e-05,9.9
304,1.072635,1.072449,5.429110,1.096705,1.096615,4.463672,3.34e-05,9.9
305,1.077685,1.077483,5.519450,0.957782,0.957640,3.948258,3.31e-05,9.1
306,1.050564,1.050263,5.461945,0.910987,0.910811,3.591579,3.28e-05,9.0
307,1.061853,1.061733,5.428928,0.967283,0.967241,3.944499,3.25e-05,9.8
308,1.060040,1.059777,5.455171,0.843657,0.843618,3.281236,3.22e-05,9.1
309,1.068890,1.068749,5.544089,0.932598,0.932563,4.000450,3.19e-05,9.8
310,1.036475,1.036272,5.340535,0.905228,0.905213,3.609080,3.16e-05,9.1
311,1.035546,1.035311,5.352028,0.949812,0.949732,3.750628,3.13e-05,9.9
312,1.035339,1.035196,5.397711,1.082875,1.082849,4.529862,3.10e-05,9.1
313,1.047204,1.047083,5.418394,0.829459,0.829424,3.465658,3.07e-05,10.0
314,1.048217,1.048083,5.374199,0.820083,0.820040,3.125193,3.04e-05,9.9
315,1.031917,1.031787,5.277152,0.859936,0.859858,3.203776,3.01e-05,9.8
316,1.043092,1.042830,5.323907,0.924124,0.923991,4.500285,2.99e-05,10.0
317,1.047235,1.047034,5.292319,0.915740,0.915576,3.602478,2.96e-05,9.1
318,1.050864,1.050508,5.511253,1.014894,1.014722,3.787473,2.93e-05,9.8
319,1.043740,1.043599,5.346782,0.872534,0.872307,3.026595,2.90e-05,10.0
320,1.037816,1.037671,5.290664,0.888261,0.888203,3.683085,2.87e-05,9.0
321,1.027146,1.026937,5.292191,0.788040,0.787214,2.963036,2.84e-05,9.8
322,1.023081,1.022647,5.276279,0.927260,0.927230,3.975592,2.81e-05,9.8
323,1.017243,1.017112,5.276853,0.941112,0.940767,3.719244,2.79e-05,9.9
