traj_id,object_x,object_y,sensor_2,sensor_4,sensor_5,sensor_6
0.0,-90.0,-7.131809678764867,-24.96142235037001,-20.485247198462304,-22.92400761039562,-24.76696809241095
0.0,-88.18181818181819,-8.3592330987069,-24.928534797212137,-20.348546009236895,-22.80591494780912,-24.691038322399866
0.0,-86.36363636363636,-9.591533361992028,-24.896526780887317,-20.217496205006377,-22.684102872392383,-24.61478293476071
0.0,-84.54545454545455,-10.824791130242938,-24.86533254631354,-20.091370339001053,-22.558695940221128,-24.536484645718247
0.0,-82.72727272727273,-12.05508401973205,-24.83488121571571,-19.97231014093124,-22.429673139559448,-24.456938412956468
0.0,-80.9090909090909,-13.278499076546463,-24.80509701611527,-19.86328164811,-22.296470416810685,-24.37654124159708
0.0,-79.0909090909091,-14.491145221761318,-24.775899530445717,-19.76673932816335,-22.159617714811088,-24.29709178514629
0.0,-77.27272727272728,-15.68916562703971,-24.74720397145836,-19.68323291412835,-22.01843544738566,-24.21710787437249
0.0,-75.45454545454545,-16.8687499812983,-24.718921477493357,-19.61768012576137,-21.873073420997645,-24.13665630108655
0.0,-73.63636363636364,-18.026146609424558,-24.690959429090437,-19.571421852712508,-21.723909430347884,-24.056280936275005
0.0,-71.81818181818181,-19.157674404502,-24.666191438944715,-19.54614306580081,-21.56946720429443,-23.974518195934984
0.0,-70.0,-20.25973453559277,-24.643478132727168,-19.546200775344666,-21.41094132480926,-23.891881195318906
0.0,-68.18181818181819,-21.32882189384103,-24.62211863152759,-19.572266134863213,-21.24775457247344,-23.80788789646286
0.0,-66.36363636363636,-22.36153624049273,-24.599413487193598,-19.627917417999488,-21.079375384409,-23.722962701012964
0.0,-64.54545454545455,-23.354593021375287,-24.576197063672645,-19.714713201110555,-20.90663178976388,-23.63685627128143
0.0,-62.72727272727273,-24.304833813441896,-24.55363355370509,-19.836718186254217,-20.728241117507505,-23.54952959848057
0.0,-60.90909090909091,-25.20923637015493,-24.53610426765337,-19.996460527526608,-20.545547547929985,-23.461459040424614
0.0,-59.09090909090909,-26.064924233759186,-24.51324704186054,-20.20263663556619,-20.355832928497776,-23.37129946583666
0.0,-57.27272727272727,-26.869175883873048,-24.493953940530123,-20.462605016698923,-20.16269696128913,-23.280721406867123
0.0,-55.45454545454545,-27.619433393300344,-24.47340530527328,-20.80108022117084,-19.961863453203453,-23.18803172034067
0.0,-53.63636363636364,-28.31331056353314,-24.45380707690584,-21.26989035501921,-19.757597910174397,-23.09462364453577
0.0,-51.81818181818182,-28.948600514070456,-24.433977051152574,-22.03500878282634,-19.546925346819517,-22.999233880038144
0.0,-50.0,-29.52328270141485,-24.41640039932065,32.19657518147,-19.33140212066525,-22.902594550417422
0.0,-48.18181818181818,-30.035529345423196,-24.39512150067208,22.20089854779932,-19.113896647870128,-22.80492622518605
0.0,-46.36363636363637,-30.483711242572333,-24.37695336211408,21.594733847093984,-18.89300855428865,-22.704913836528416
0.0,-44.54545454545455,-30.866402947650727,-24.35867043277875,21.28217434348764,-18.67244456513239,-22.60359332550401
0.0,-42.72727272727273,-31.182387307395416,-24.339209249446185,21.09079331377825,-18.453656915400785,-22.499853522224058
0.0,-40.909090909090914,-31.43065933165532,-24.31874540404732,20.966126817077043,-18.243618346151905,-22.39451437018745
0.0,-39.09090909090909,-31.610429389768424,-24.29936406830211,20.883262790527027,-18.04995354312509,-22.287414389080634
0.0,-37.27272727272727,-31.72112572198685,-24.27742963093704,20.82966673800999,-17.883308736424418,-22.179106390175104
0.0,-35.45454545454545,-31.762396257962155,-24.25568021036065,20.796695184728957,-17.75673034640589,-22.068774469334997
0.0,-33.63636363636364,-31.734109736507165,-24.23425838661899,20.77935746936873,-17.690879509965914,-21.956174830896128
0.0,-31.81818181818182,-31.636356123073,-24.209541276365456,20.774467242504716,-17.715632924134656,-21.842087753210365
0.0,-30.0,-31.4694463236134,-24.18376768135954,20.779608153512434,-17.876043313851067,-21.72590739152841
0.0,-28.181818181818187,-31.233911195746483,-24.16222425314396,20.79280953839171,-18.265674876606827,-21.60898603441252
0.0,-26.363636363636367,-30.930499860358903,-24.130210350287854,20.81332207856536,-6.747068519769814,-21.490446216398546
0.0,-24.545454545454547,-30.56017731902237,-24.097018719341666,20.83983773457752,28.81078347974408,-21.3714177985358
0.0,-22.727272727272734,-30.12412138480037,-24.071964357698107,20.871744612595734,18.83288806146518,-21.25147501248883
0.0,-20.909090909090907,-29.623718936206668,-24.0403934384791,20.9086283580456,18.42286568815511,-21.13092524389688
0.0,-19.090909090909093,-29.060561506229863,-24.009488467396352,20.94995239278867,18.306756259123496,-21.01254968400084
0.0,-17.27272727272728,-28.436440220453157,-23.97391699041492,20.995630079384465,18.33141408469909,-20.895022344314437
0.0,-15.454545454545451,-27.753340100368728,-23.92828105104843,21.045256380214774,18.43717383323272,-20.779985514604142
0.0,-13.63636363636364,-27.01343375000497,-23.88529357415925,21.098875526435435,18.591903659251653,-20.6695930053634
0.0,-11.818181818181827,-26.219074445946315,-23.845243444988995,21.15551500442541,18.777161338872453,-20.564038770117264
0.0,-10.0,-25.37278865272297,-23.80307756155784,21.21626001933192,18.980243692303404,-20.466219391170437
0.0,-8.181818181818187,-24.47726798737536,-23.755265591208516,21.28001764633798,19.193316662497484,-20.376940928492843
0.0,-6.36363636363636,-23.53536065874991,-23.707029562604944,21.347866375561424,19.410250802265672,-20.30005686859221
0.0,-4.545454545454547,-22.550062408753817,-23.65602615460132,21.41817574840103,19.627618218218128,-20.236617601598805
0.0,-2.7272727272727337,-21.52450698437985,-23.60127331955333,21.49203856625235,19.842944298134032,-20.190389986754987
0.0,-0.9090909090909064,-20.461956170805365,-23.54644631646586,21.56842361747852,20.05420593195841,-20.163279862767244
0.0,0.9090909090909064,-19.365789417264907,-23.49410170398353,21.646888317038226,20.260801964602475,-20.1589709340631
0.0,2.7272727272727195,-18.239493088691624,-23.44249987296213,21.72850149316006,20.46208335760245,-20.17929540366145
0.0,4.545454545454547,-17.08664937731281,-23.39172161431202,21.81167378568589,20.657633165689223,-20.22748694017228
0.0,6.36363636363636,-15.910924909465956,-23.34726453105705,21.89727125094047,20.84700288430424,-20.304148811649966
0.0,8.181818181818173,-14.716059083871656,-23.308609302604506,21.984303093396534,21.02992052214703,-20.412467813979955
0.0,10.0,-13.50585217845367,-23.2782238857479,22.07247951084402,21.206724768044328,-20.55415823466238
0.0,11.818181818181811,-12.28415326353212,-23.261752429826338,22.162291480792568,21.37751525662172,-20.730770198410617
0.0,13.636363636363626,-11.054847959832278,-23.26592142301302,22.252720291354677,21.541993606580505,-20.946341267724684
0.0,15.454545454545451,-9.821846080244493,-23.296113672481468,22.343833219464607,21.70094636670315,-21.20563363574348
0.0,17.272727272727266,-8.589069194640945,-23.36564507825974,22.43553165603921,21.854494503403387,-21.517157638159603
0.0,19.090909090909093,-7.360438157299082,-23.49739108619757,22.52786087771964,22.00243254267221,-21.90048703097419
0.0,20.909090909090907,-6.13986063660111,-23.738487073428026,22.619698007778496,22.14451547102309,-22.399009809066797
0.0,22.72727272727272,-4.931218686671197,-24.231391677654944,22.711938681638724,22.281794001803537,-23.14953171370181
0.0,24.545454545454547,-3.738356400479163,17.8374187195044,22.80373245503292,22.413532237063578,-30.00352965242196
0.0,26.36363636363636,-2.5650676836796684,26.079204883948545,22.89395299685858,22.540179922169887,10.408405249014033
0.0,28.181818181818173,-1.4150841880725498,23.522788163368745,22.984808514979928,22.66266593235084,23.21392464965662
0.0,30.0,-0.2920634430618367,22.94476721432903,23.07403657089928,22.78005694415597,22.88200473980044
0.0,31.818181818181813,0.8004227771383547,22.537829106149783,23.162353944739223,22.89377921592221,22.708740138855536
0.0,33.636363636363626,1.85889981355318,22.219670038106653,23.249859592156085,23.00265239026225,22.6122086024395
0.0,35.45454545454545,2.880001173620821,21.96162074800328,23.336077768386883,23.10735685034441,22.560583380966623
0.0,37.27272727272727,3.860479238342167,21.75008683026754,23.420920607817823,23.20783600114105,22.5372330843204
0.0,39.09090909090909,4.797215591352593,21.57645172655504,23.50416136538172,23.304175598589183,22.534411810252944
0.0,40.90909090909091,5.687230937063871,21.43618829085873,23.586538083364523,23.397233256651027,22.542887504378907
0.0,42.72727272727272,6.527694576331662,21.325625376855537,23.666949177650867,23.486138918766297,22.562494145437267
0.0,44.54545454545453,7.315933409511153,21.24242782160783,23.74639804612651,23.571714651770804,22.58909874856056
0.0,46.363636363636346,8.049440438266473,21.18425961873881,23.823795429802864,23.653362540230145,22.62076137438757
0.0,48.18181818181819,8.725882739093915,21.14832524731716,23.90022456352724,23.731821831008872,22.656372901772077
0.0,50.0,9.343108883199177,21.133456925940614,23.97452747252329,23.80725506151787,22.692236229996347
0.0,51.81818181818181,9.899155779129504,21.13745041220756,24.04841962238537,23.879061833296475,22.73069377395268
0.0,53.636363636363626,10.392254916397864,21.15836965227284,24.122162812911675,23.94854492530351,22.769094928568443
0.0,55.45454545454544,10.820837990241138,21.19387540087897,24.19549050021673,24.014863744525748,22.80779299530014
0.0,57.27272727272728,11.183541889622813,21.242554743034347,24.26836404650156,24.07906206921429,22.844025534141643
0.0,59.09090909090909,11.479213032615815,21.301950873060395,24.340813526867414,24.140190644653465,22.88035457011115
0.0,60.90909090909091,11.70691103537677,21.371286766729327,24.412870737600368,24.19999127651852,22.915292571368724
0.0,62.72727272727272,11.865911703042418,21.448101204896695,24.48458513274201,24.25568404697703,22.94798721245261
0.0,64.54545454545453,11.955709333035742,21.53165260506433,24.555979618319185,24.310767480675143,22.980722137200463
0.0,66.36363636363635,11.976018323456053,21.62102134621859,24.62705804046348,24.36430049380925,23.014313604394985
0.0,68.18181818181819,11.926774081437522,21.71446930389029,24.697874269238127,24.41539112775407,23.046864213809695
