epoch,val_mae_m,elapsed_s
1,15.77805372873942,0.9811909198760986
2,16.568461481730143,2.2097880840301514
3,17.677079900105795,3.344069242477417
4,18.406528536478678,4.550313472747803
5,18.431381034851075,5.756702423095703
6,18.506042798360188,6.923330307006836
7,18.534418042500814,8.1395583152771
8,18.54017422993978,9.47775650024414
9,19.121102714538573,10.547031879425049
10,18.78277645111084,11.752495050430298
11,18.748222732543944,12.978344917297363
12,18.816259320576986,14.23015284538269
13,18.658916982014976,15.381919145584106
14,19.008139228820802,16.630454540252686
15,18.91874090830485,17.913694381713867
16,18.8691157023112,19.004099130630493
17,19.070624033610027,20.024158716201782
18,19.357167307535807,21.132647275924683
19,18.85935796101888,22.21283221244812
20,18.982019424438477,23.451070547103882
21,19.678436597188313,24.755423545837402
22,19.938795852661134,26.107878923416138
23,20.026882616678872,27.362897396087646
24,19.8294921875,28.553910493850708
25,19.53863957722982,29.66522979736328
26,19.725462913513184,30.781453132629395
27,19.555907185872396,31.99850034713745
28,19.806004524230957,33.08228325843811
29,19.725674629211426,34.12997555732727
30,20.046397590637206,35.32486867904663
31,20.32161439259847,36.57672715187073
32,19.92547671000163,37.903995752334595
33,20.139960352579752,39.135939598083496
34,20.094413248697915,40.26461172103882
35,19.97026971181234,41.45501255989075
36,20.175255839029948,42.58092713356018
37,20.23827184041341,43.85667395591736
38,19.715967877705893,45.470345973968506
39,19.477964401245117,46.532550573349
40,19.81740665435791,47.59124231338501
41,19.44245065053304,48.76681423187256
42,19.742835108439127,49.93801236152649
43,20.39019463857015,51.15150451660156
44,20.026038042704265,52.20779275894165
45,20.00205707550049,53.44377946853638
46,20.45967362721761,54.71700596809387
47,20.47636273701986,55.899121046066284
48,20.076473553975422,57.08151626586914
49,19.933491770426432,58.181461572647095
50,20.2708038965861,59.35650324821472
51,20.281105613708498,60.49319529533386
52,20.25650545756022,61.63003158569336
53,20.37868855794271,62.79333567619324
54,20.007560157775877,64.13613080978394
55,19.999610137939452,65.46734762191772
56,19.996569188435874,66.73632526397705
57,20.21560770670573,67.81281328201294
58,20.123607126871743,68.77464652061462
59,19.75148105621338,69.87620139122009
60,20.078469530741373,71.04227685928345
61,20.52484874725342,72.30907464027405
62,20.140810521443687,73.60499262809753
63,19.9710667292277,75.03503274917603
64,19.89934876759847,76.48640394210815
65,20.024153200785317,77.92171788215637
66,19.926256497701008,79.17413473129272
67,19.97201067606608,80.30362796783447
68,20.22042376200358,81.5618577003479
69,19.863462003072105,82.71915125846863
70,19.612801806131998,83.9557032585144
71,19.846803538004558,85.25392150878906
72,20.03281084696452,86.51871252059937
73,20.072653579711915,87.77371788024902
74,19.854756991068523,88.76076602935791
75,20.190216000874837,89.89230370521545
76,20.329070154825846,91.143057346344
77,20.035496266682944,92.17285370826721
78,20.067829831441244,93.35803008079529
79,20.30889129638672,94.68159484863281
80,19.67585817972819,95.84973168373108
81,20.132466888427736,97.16419720649719
82,19.833402252197267,98.3282163143158
83,19.93404401143392,99.41060137748718
84,19.71867230733236,100.58778858184814
85,20.338018480936686,101.79007196426392
86,20.82085069020589,102.93417692184448
87,20.6654940923055,104.15634274482727
88,20.086739667256673,105.4752836227417
89,20.33465709686279,106.6777880191803
90,19.778779157002766,107.83762502670288
91,20.065859985351562,108.95067262649536
92,19.959249877929686,109.99436044692993
93,20.000875091552736,111.22321963310242
94,20.039829826354982,112.49232983589172
95,19.98212464650472,113.70943307876587
96,20.396290969848632,114.84716629981995
97,20.048855145772297,116.04988694190979
98,19.778171030680337,117.06749773025513
99,20.0469305674235,118.29507398605347
100,20.538007100423176,119.49101948738098
101,20.467536163330077,120.68067121505737
102,20.34151528676351,121.90589594841003
103,20.23861796061198,123.07278490066528
104,20.171441713968914,124.23505139350891
105,20.12260653177897,125.47232508659363
106,19.88771800994873,126.65284204483032
107,20.17196210225423,127.78680849075317
108,20.208502324422202,128.971116065979
109,20.25818634033203,130.11618781089783
110,20.356030209859213,131.30226373672485
111,20.469481213887533,132.5527379512787
112,20.437130419413247,133.80250072479248
113,20.211015510559083,135.18024563789368
114,20.04571927388509,136.15337824821472
115,20.376809247334798,137.15548634529114
116,20.036648432413738,138.13687682151794
117,20.353347396850587,139.40754675865173
118,20.218939145406086,140.5801980495453
119,20.020274225870768,141.75963044166565
120,20.381072743733725,142.8942894935608
121,20.377263577779136,144.0515639781952
122,20.19167963663737,145.29682326316833
123,20.359703636169435,146.38254833221436
124,20.463605690002442,147.5276219844818
125,20.261085065205894,148.7721302509308
126,20.62903620402018,149.95826268196106
127,20.275419235229492,151.1326448917389
128,19.935450299580893,152.2484748363495
129,19.531643295288085,153.6215660572052
130,20.285180473327635,154.91979265213013
131,20.1730858484904,156.03912377357483
132,20.59344024658203,157.20930004119873
133,20.1358123143514,158.50133681297302
134,20.249467531840008,159.62177968025208
135,20.563376172383627,160.85196709632874
136,20.662233225504558,162.14138865470886
137,20.418467203776043,163.38031220436096
138,20.465367062886557,164.65465998649597
139,20.392392539978026,165.8329198360443
140,20.303657404581706,166.95739150047302
141,20.235146903991698,168.03672289848328
142,20.743429311116536,169.17369556427002
143,20.684118270874023,170.47424054145813
144,20.395062065124513,171.7042362689972
145,20.449637667338052,172.85660529136658
146,20.49809036254883,173.95394444465637
147,20.20899289449056,175.0233747959137
148,20.001820373535157,176.22863101959229
149,19.97374006907145,177.28000259399414
150,20.21902345021566,178.38595366477966
151,20.24244639078776,179.64284896850586
