epoch,train_loss,train_nll,train_mae,val_loss,val_nll,val_mae,lr,sec
68,-1.034544,-1.035205,54.655705,-0.854086,-0.854182,65.468082,9.89e-05,6.8
69,-1.053893,-1.054649,53.255283,-0.842020,-0.842092,70.046040,9.88e-05,6.0
70,-1.042325,-1.043270,54.235385,-0.844468,-0.844519,69.431232,9.88e-05,6.2
71,-1.048887,-1.049457,53.771210,-0.837947,-0.837990,66.537313,9.88e-05,6.0
72,-1.045811,-1.046549,54.155484,-0.835992,-0.836076,69.602184,9.87e-05,6.0
73,-1.060664,-1.061465,52.573794,-0.834475,-0.834567,65.891294,9.87e-05,6.0
74,-1.053612,-1.054349,53.585976,-0.857617,-0.857664,65.843465,9.87e-05,6.9
75,-1.057615,-1.058117,53.678150,-0.856545,-0.856605,68.032125,9.86e-05,5.6
76,-1.061232,-1.061871,53.062962,-0.877903,-0.877973,65.276848,9.86e-05,6.7
77,-1.060506,-1.061178,52.975464,-0.854693,-0.854757,65.257146,9.85e-05,6.3
78,-1.070169,-1.071074,52.297001,-0.881278,-0.881319,66.820504,9.85e-05,6.8
79,-1.063852,-1.064557,52.131289,-0.875108,-0.875157,63.656892,9.85e-05,6.5
80,-1.072163,-1.072738,52.185248,-0.833991,-0.834032,65.717119,9.84e-05,7.0
81,-1.057200,-1.057926,53.169379,-0.866324,-0.866365,66.554948,9.84e-05,5.9
82,-1.063325,-1.063786,52.856024,-0.876024,-0.876071,65.341140,9.84e-05,7.2
83,-1.078857,-1.079210,51.802133,-0.879489,-0.879525,64.910641,9.83e-05,6.8
84,-1.076200,-1.076618,52.253737,-0.882860,-0.882900,62.970920,9.83e-05,6.5
85,-1.070631,-1.071077,52.530473,-0.881494,-0.881544,62.464243,9.82e-05,6.3
86,-1.086964,-1.087405,51.439607,-0.865179,-0.865212,63.313955,9.82e-05,6.5
87,-1.082186,-1.082592,51.755679,-0.915399,-0.915433,63.611314,9.81e-05,6.9
88,-1.077105,-1.078034,51.971720,-0.904834,-0.904865,63.404755,9.81e-05,6.1
89,-1.078354,-1.078681,51.941278,-0.912568,-0.912586,61.129033,9.81e-05,5.9
90,-1.086313,-1.086778,51.508940,-0.912033,-0.912058,60.336424,9.80e-05,6.9
91,-1.080826,-1.081114,51.706349,-0.912957,-0.912978,61.665716,9.80e-05,7.0
92,-1.092336,-1.092571,50.861366,-0.896802,-0.896819,61.470663,9.79e-05,7.1
93,-1.092687,-1.093064,51.436644,-0.928714,-0.928749,59.813382,9.79e-05,6.6
94,-1.107380,-1.107795,50.461909,-0.887966,-0.887991,60.164091,9.78e-05,6.3
95,-1.090887,-1.091285,51.637252,-0.895671,-0.895719,60.579314,9.78e-05,6.9
96,-1.072248,-1.072867,52.376307,-0.922134,-0.922157,62.363768,9.77e-05,7.2
97,-1.102321,-1.102643,50.652712,-0.937547,-0.937578,60.116953,9.77e-05,6.4
98,-1.101970,-1.102212,50.673637,-0.943630,-0.943652,60.051211,9.76e-05,6.4
99,-1.107449,-1.107730,50.654662,-0.917893,-0.917912,61.333839,9.76e-05,6.6
100,-1.109522,-1.109794,50.271297,-0.937504,-0.937523,59.747378,9.76e-05,6.1
101,-1.090328,-1.090752,51.136307,-0.971279,-0.971358,58.665477,9.75e-05,7.0
102,-1.102288,-1.102668,50.429321,-0.966021,-0.966037,58.941022,9.75e-05,7.1
103,-1.108064,-1.108373,50.443278,-0.930921,-0.930936,59.461893,9.74e-05,5.5
104,-1.118439,-1.119105,50.047290,-0.946747,-0.946770,59.223274,9.74e-05,6.9
105,-1.111753,-1.112026,49.889044,-0.943239,-0.943252,57.419336,9.73e-05,6.5
106,-1.108590,-1.108840,50.624215,-0.901900,-0.901917,60.268471,9.73e-05,6.2
107,-1.110973,-1.111560,49.884236,-0.941388,-0.941406,58.890974,9.72e-05,5.6
108,-1.115460,-1.115646,49.835925,-0.967021,-0.967038,56.787143,9.71e-05,6.9
109,-1.118780,-1.118963,49.790878,-0.973553,-0.973569,56.910178,9.71e-05,6.9
110,-1.107280,-1.107591,50.029025,-0.975107,-0.975125,56.113242,9.70e-05,6.1
111,-1.121577,-1.121853,49.710670,-0.977989,-0.978007,55.401992,9.70e-05,5.6
112,-1.119477,-1.119691,50.030272,-0.996374,-0.996384,55.299612,9.69e-05,5.8
113,-1.131892,-1.132259,48.905963,-0.931820,-0.931832,57.794652,9.69e-05,5.6
114,-1.122321,-1.131881,48.974245,-0.988286,-0.988345,55.440394,9.68e-05,5.6
115,-1.133935,-1.134871,48.839628,-0.966845,-0.966868,57.305495,9.68e-05,6.0
116,-1.122082,-1.122307,49.705244,-0.974658,-0.974678,58.487483,9.67e-05,5.8
117,-1.140647,-1.140787,48.728684,-0.985355,-0.985374,54.914093,9.67e-05,6.6
118,-1.138869,-1.138981,49.027228,-0.963885,-0.963900,55.121211,9.66e-05,6.1
119,-1.128282,-1.128389,49.023612,-0.986455,-0.986469,56.318230,9.65e-05,6.9
120,-1.143640,-1.143732,48.607611,-1.015519,-1.015532,55.167457,9.65e-05,5.8
121,-1.130877,-1.130959,49.164298,-0.979772,-0.979783,56.058419,9.64e-05,6.7
122,-1.138227,-1.138308,49.196528,-1.023401,-1.023411,53.982377,9.64e-05,5.9
123,-1.133547,-1.133623,49.292306,-1.019200,-1.019210,55.020097,9.63e-05,7.0
124,-1.132024,-1.132124,49.151504,-1.014759,-1.014769,55.474573,9.63e-05,5.8
125,-1.152045,-1.152122,48.274065,-1.020697,-1.020705,55.034810,9.62e-05,5.9
126,-1.155084,-1.155160,47.849220,-0.997191,-0.997198,54.559893,9.61e-05,6.8
127,-1.144548,-1.144645,48.613092,-0.978915,-0.978923,55.837270,9.61e-05,6.7
128,-1.144074,-1.144175,48.598074,-1.013277,-1.013284,55.708783,9.60e-05,6.2
129,-1.146039,-1.146170,48.603933,-1.014299,-1.014306,54.698288,9.59e-05,6.4
130,-1.152007,-1.152145,47.831735,-1.026295,-1.026301,54.177687,9.59e-05,6.9
131,-1.152995,-1.153098,48.164900,-0.997125,-0.997134,55.596335,9.58e-05,6.8
132,-1.163254,-1.163385,47.568987,-1.036614,-1.036623,54.480727,9.58e-05,5.9
133,-1.160441,-1.160628,47.740353,-1.037018,-1.037026,52.618359,9.57e-05,5.7
134,-1.151964,-1.152119,48.028460,-1.024078,-1.024090,53.917936,9.56e-05,6.0
135,-1.162208,-1.162492,47.886619,-1.021543,-1.021554,54.628219,9.56e-05,5.6
136,-1.162914,-1.163102,47.892133,-1.024798,-1.024808,53.561178,9.55e-05,5.9
137,-1.162643,-1.162750,47.716007,-1.044182,-1.044189,53.085577,9.54e-05,6.9
138,-1.161237,-1.161366,47.700225,-1.047470,-1.047479,53.904195,9.54e-05,5.9
139,-1.162361,-1.162537,47.424774,-1.043646,-1.043656,52.777134,9.53e-05,6.8
140,-1.165477,-1.165761,47.344117,-0.976202,-0.976217,54.213164,9.52e-05,6.0
141,-1.167933,-1.168212,47.356581,-1.003771,-1.003784,55.430806,9.52e-05,6.1
142,-1.170359,-1.170504,47.578048,-1.003058,-1.003066,54.372977,9.51e-05,5.9
143,-1.173264,-1.173406,46.842515,-1.058001,-1.058008,52.582064,9.50e-05,6.5
144,-1.181518,-1.181637,46.941062,-1.063192,-1.063198,52.078497,9.50e-05,5.8
145,-1.176732,-1.176872,47.289486,-0.987790,-0.987800,55.701289,9.49e-05,6.7
146,-1.176506,-1.176715,46.832740,-1.065908,-1.065915,51.912313,9.48e-05,6.3
147,-1.160713,-1.160913,47.418254,-1.055133,-1.055142,52.563913,9.48e-05,6.7
148,-1.169452,-1.169652,46.898481,-1.063491,-1.063497,52.083695,9.47e-05,6.0
149,-1.170438,-1.170580,47.329196,-1.007198,-1.007206,54.527748,9.46e-05,6.6
150,-1.177911,-1.178052,47.195356,-1.015601,-1.015609,53.429850,9.46e-05,5.9
151,-1.175609,-1.175716,46.995300,-1.053292,-1.053301,52.563698,9.45e-05,6.9
152,-1.175251,-1.175393,46.823480,-1.057794,-1.057802,52.131964,9.44e-05,6.5
153,-1.182376,-1.182554,46.437644,-1.073995,-1.074002,52.330138,9.43e-05,6.8
154,-1.179448,-1.179593,46.878761,-1.046000,-1.046006,52.199371,9.43e-05,6.0
155,-1.198849,-1.198991,45.679041,-1.070992,-1.071000,51.182666,9.42e-05,6.3
156,-1.183725,-1.183839,46.865928,-1.052116,-1.052120,51.374202,9.41e-05,5.8
157,-1.182977,-1.183087,47.140325,-1.034770,-1.034774,52.755422,9.40e-05,6.8
158,-1.194111,-1.194232,46.254791,-1.078429,-1.078435,52.129989,9.40e-05,7.0
159,-1.190584,-1.190796,46.441243,-1.084669,-1.084679,51.330246,9.39e-05,6.1
160,-1.176680,-1.176844,46.954998,-1.093380,-1.093385,49.747194,9.38e-05,6.3
161,-1.195677,-1.195780,46.435674,-1.089367,-1.089374,49.833912,9.37e-05,6.8
162,-1.185385,-1.185497,46.422326,-1.107345,-1.107352,49.897169,9.37e-05,6.9
163,-1.204725,-1.204865,45.995883,-1.073697,-1.073702,51.678930,9.36e-05,6.4
164,-1.191520,-1.191665,46.307558,-1.029298,-1.029305,53.667722,9.35e-05,6.5
165,-1.208505,-1.208607,45.553804,-1.078337,-1.078342,51.317736,9.34e-05,6.4
166,-1.188268,-1.188393,46.392862,-1.042595,-1.042605,52.449168,9.34e-05,6.2
167,-1.193528,-1.193599,46.179891,-1.098789,-1.098794,50.496602,9.33e-05,5.7
168,-1.206228,-1.206518,45.704687,-1.066709,-1.066716,51.444494,9.32e-05,6.5
169,-1.206017,-1.206104,45.691879,-1.062419,-1.062422,52.513710,9.31e-05,5.9
170,-1.203885,-1.203947,46.219663,-1.100220,-1.100225,50.000436,9.30e-05,6.0
171,-1.190970,-1.191070,46.766598,-1.068675,-1.068680,51.775012,9.30e-05,6.3
172,-1.198168,-1.198233,46.076969,-1.067425,-1.067429,51.552391,9.29e-05,6.4
173,-1.202872,-1.203007,45.965826,-1.093024,-1.093028,51.025429,9.28e-05,7.0
174,-1.195611,-1.195676,46.185420,-1.054668,-1.054671,52.584157,9.27e-05,6.3
175,-1.200640,-1.200733,46.488549,-1.089722,-1.089726,51.317534,9.26e-05,5.8
176,-1.208272,-1.208339,45.565999,-1.124284,-1.124288,48.810505,9.25e-05,5.6
177,-1.206960,-1.207042,45.733067,-1.093890,-1.093893,49.894384,9.25e-05,6.2
178,-1.214063,-1.214219,45.250251,-1.084587,-1.084598,50.030268,9.24e-05,6.9
179,-1.205659,-1.205782,45.934939,-1.111219,-1.111233,49.141795,9.23e-05,5.6
180,-1.212359,-1.212437,45.442966,-1.102452,-1.102456,50.000595,9.22e-05,6.0
181,-1.209075,-1.209176,45.417826,-1.092545,-1.092549,50.617481,9.21e-05,6.0
182,-1.213030,-1.213109,45.526279,-1.086561,-1.086565,51.120514,9.20e-05,6.5
183,-1.202812,-1.202964,45.477085,-1.111310,-1.111316,50.166663,9.20e-05,6.0
184,-1.213438,-1.213529,44.907583,-1.086219,-1.086223,51.108836,9.19e-05,5.9
185,-1.220977,-1.221032,45.052104,-1.124037,-1.124040,48.947645,9.18e-05,6.0
186,-1.219272,-1.219437,44.973023,-1.118662,-1.118671,48.954083,9.17e-05,6.0
187,-1.199001,-1.199097,45.949555,-1.019886,-1.019890,52.349764,9.16e-05,5.6
188,-1.207736,-1.207817,45.253012,-1.081453,-1.081457,50.394734,9.15e-05,5.5
189,-1.220416,-1.220493,45.054909,-1.109102,-1.109105,50.041552,9.14e-05,6.1
190,-1.212432,-1.212497,45.394778,-1.068917,-1.068920,51.521323,9.14e-05,6.6
191,-1.222901,-1.222949,44.957479,-1.092288,-1.092290,50.033680,9.13e-05,6.7
192,-1.216487,-1.216534,45.135638,-1.121627,-1.121630,49.125873,9.12e-05,6.9
193,-1.223728,-1.223834,44.836687,-1.027643,-1.027647,53.803980,9.11e-05,7.2
194,-1.219536,-1.219588,44.826728,-1.122544,-1.122547,48.252688,9.10e-05,6.9
195,-1.217352,-1.217436,44.978870,-1.052696,-1.052700,50.877293,9.09e-05,6.4
196,-1.218561,-1.218608,45.088859,-1.067255,-1.067257,51.302708,9.08e-05,6.3
197,-1.220444,-1.220515,44.736194,-1.099509,-1.099511,50.357012,9.07e-05,6.0
198,-1.217878,-1.217936,45.054581,-1.078683,-1.078685,50.709046,9.06e-05,6.8
199,-1.224436,-1.224602,44.630140,-1.100057,-1.100089,49.821077,9.05e-05,6.1
200,-1.236382,-1.236434,44.466073,-1.108364,-1.108366,49.890045,9.05e-05,5.5
201,-1.229482,-1.229531,44.846619,-1.073851,-1.073853,51.434051,9.04e-05,6.8
202,-1.233044,-1.233083,44.417050,-1.095961,-1.095963,50.120665,9.03e-05,6.7
203,-1.231158,-1.231234,44.282880,-1.084839,-1.084842,50.280311,9.02e-05,6.2
204,-1.229941,-1.229999,44.579562,-1.130795,-1.130797,48.634135,9.01e-05,5.7
205,-1.233979,-1.234020,44.629246,-1.108607,-1.108608,49.822615,9.00e-05,5.7
206,-1.229260,-1.229317,44.408258,-1.032655,-1.032657,51.247486,8.99e-05,6.8
207,-1.240245,-1.240301,44.368245,-1.140583,-1.140587,48.042741,8.98e-05,5.7
208,-1.238579,-1.238627,44.094647,-1.113460,-1.113462,48.649902,8.97e-05,6.2
209,-1.234495,-1.234559,44.200035,-1.056512,-1.056517,50.464991,8.96e-05,6.0
210,-1.229134,-1.229193,44.678608,-1.092100,-1.092103,50.372076,8.95e-05,6.6
211,-1.238933,-1.238977,44.005522,-1.134626,-1.134628,48.515379,8.94e-05,6.4
212,-1.224457,-1.224532,44.820901,-1.094317,-1.094320,50.752273,8.93e-05,6.7
213,-1.248077,-1.248123,43.495964,-1.081799,-1.081801,50.559823,8.92e-05,6.0
214,-1.235328,-1.242027,43.585540,-1.121124,-1.121161,49.390626,8.91e-05,5.8
215,-1.240604,-1.242106,43.977113,-1.052343,-1.052355,53.353333,8.90e-05,5.7
216,-1.235784,-1.236201,43.943421,-1.094785,-1.094795,51.063894,8.89e-05,415.2
217,-1.237068,-1.237270,43.830154,-1.032786,-1.032795,51.923983,8.88e-05,6.0
218,-1.247384,-1.247504,43.984594,-1.125086,-1.125093,48.871435,8.87e-05,6.2
219,-1.241471,-1.241553,43.784618,-1.105911,-1.105918,49.494897,8.86e-05,6.1
220,-1.245735,-1.245797,43.590804,-1.117508,-1.117514,48.684470,8.85e-05,6.7
221,-1.237516,-1.237564,44.280067,-1.073593,-1.073598,50.924176,8.84e-05,5.9
222,-1.246530,-1.246571,43.636077,-1.068926,-1.068931,50.614405,8.83e-05,5.8
223,-1.241232,-1.241268,43.666362,-1.091229,-1.091234,50.253196,8.82e-05,6.9
224,-1.237381,-1.237412,43.819740,-1.088876,-1.088880,50.028629,8.81e-05,6.1
225,-1.239760,-1.239787,43.754816,-1.112344,-1.112347,49.740477,8.80e-05,5.6
226,-1.235030,-1.235053,43.876330,-1.102226,-1.102229,49.929799,8.79e-05,5.9
227,-1.251133,-1.251155,43.559988,-1.090518,-1.090521,49.910476,8.78e-05,6.5
228,-1.254114,-1.254134,43.143650,-1.127548,-1.127551,48.812196,8.77e-05,5.7
229,-1.258212,-1.258230,43.086199,-1.092139,-1.092143,49.796255,8.76e-05,6.8
230,-1.233008,-1.233025,43.399602,-1.099968,-1.099971,49.262236,8.75e-05,5.8
231,-1.246939,-1.246955,43.253255,-1.010197,-1.010199,54.635824,8.74e-05,6.8
232,-1.252208,-1.252223,42.946052,-1.086153,-1.086155,50.516986,8.73e-05,6.8
233,-1.262230,-1.262245,42.738045,-1.104431,-1.104433,49.589752,8.72e-05,6.6
234,-1.263921,-1.263935,43.069775,-1.041923,-1.041925,53.368913,8.71e-05,6.0
235,-1.257616,-1.257629,42.868734,-1.114658,-1.114660,49.304548,8.70e-05,5.9
236,-1.261233,-1.261247,42.818276,-1.099704,-1.099705,49.983210,8.69e-05,5.8
237,-1.255291,-1.255306,42.674870,-1.120087,-1.120089,48.618549,8.68e-05,5.7
238,-1.260968,-1.260981,43.061869,-1.112616,-1.112618,49.176310,8.67e-05,6.6
239,-1.258583,-1.258598,42.862138,-1.116394,-1.116395,48.930462,8.66e-05,6.7
240,-1.273861,-1.273874,42.466895,-1.098688,-1.098689,50.038988,8.64e-05,6.0
241,-1.262220,-1.262234,42.549051,-1.012940,-1.012941,53.464445,8.63e-05,6.4
242,-1.256324,-1.256346,42.979140,-1.073568,-1.073569,50.772777,8.62e-05,6.3
243,-1.255573,-1.255592,42.837402,-1.056413,-1.056414,51.236277,8.61e-05,5.6
244,-1.256918,-1.256949,42.791826,-1.117667,-1.117668,48.110273,8.60e-05,5.9
245,-1.258865,-1.258885,42.284046,-1.073546,-1.073547,50.080982,8.59e-05,6.6
246,-1.269123,-1.269160,42.172655,-1.106752,-1.106753,48.668147,8.58e-05,5.9
247,-1.264872,-1.264894,42.375530,-1.143292,-1.143293,47.186644,8.57e-05,6.5
248,-1.260872,-1.260891,42.426721,-1.051289,-1.051290,51.385515,8.56e-05,6.8
249,-1.263947,-1.263974,42.230814,-1.104727,-1.104728,48.529880,8.55e-05,6.0
250,-1.259803,-1.259823,42.507899,-1.154388,-1.154389,46.690774,8.54e-05,6.0
251,-1.272337,-1.272365,42.089393,-1.097620,-1.097621,48.667701,8.52e-05,6.1
252,-1.273491,-1.273521,41.512263,-1.109794,-1.109795,48.477290,8.51e-05,6.9
253,-1.270304,-1.270340,42.015954,-1.139165,-1.139166,47.691111,8.50e-05,6.2
254,-1.270023,-1.270057,42.017347,-1.060576,-1.060577,50.942597,8.49e-05,6.8
255,-1.271370,-1.271398,41.653965,-1.137024,-1.137026,47.641623,8.48e-05,5.7
256,-1.279819,-1.279839,41.537042,-1.112278,-1.112279,48.539655,8.47e-05,6.1
257,-1.277174,-1.277204,41.625139,-1.082434,-1.082439,49.400354,8.46e-05,6.3
258,-1.269264,-1.269300,42.032346,-1.080390,-1.080391,50.266954,8.45e-05,6.4
259,-1.265176,-1.265208,41.963796,-1.122396,-1.122398,48.528468,8.43e-05,6.9
260,-1.279470,-1.279490,41.432984,-1.090359,-1.090360,48.680208,8.42e-05,5.5
261,-1.282758,-1.282786,40.898323,-1.140854,-1.140855,47.543453,8.41e-05,6.1
262,-1.278450,-1.278476,41.268406,-1.129074,-1.129074,47.962504,8.40e-05,6.7
263,-1.275404,-1.275439,41.784868,-1.124235,-1.124237,47.637315,8.39e-05,6.1
264,-1.263585,-1.263611,42.071344,-1.082505,-1.082506,50.128234,8.38e-05,6.7
265,-1.281835,-1.281859,41.412868,-1.046749,-1.046750,52.181435,8.37e-05,5.8
266,-1.274691,-1.274714,41.609374,-1.093091,-1.093092,49.477836,8.35e-05,5.8
267,-1.273910,-1.273936,41.618445,-1.106560,-1.106561,48.620358,8.34e-05,6.1
268,-1.274195,-1.274223,41.703999,-1.126575,-1.126576,47.770834,8.33e-05,6.9
269,-1.284174,-1.284201,41.054975,-1.169958,-1.169959,46.306175,8.32e-05,6.5
270,-1.285951,-1.285965,41.217903,-1.105387,-1.105388,48.718875,8.31e-05,5.8
271,-1.279404,-1.279426,41.207134,-1.138215,-1.138216,47.599732,8.29e-05,5.9
272,-1.280915,-1.280939,40.970243,-1.143189,-1.143189,47.298179,8.28e-05,5.9
273,-1.272164,-1.272189,41.784143,-1.046732,-1.046733,50.656040,8.27e-05,6.1
274,-1.291393,-1.291421,40.754945,-1.097379,-1.097380,49.827887,8.26e-05,6.6
275,-1.289887,-1.289903,40.910004,-1.129267,-1.129267,47.670284,8.25e-05,6.2
276,-1.287060,-1.287089,40.947533,-1.085468,-1.085470,50.213428,8.24e-05,6.0
277,-1.284353,-1.284378,41.199527,-1.107439,-1.107439,48.522614,8.22e-05,7.0
278,-1.289651,-1.289666,40.477846,-1.090353,-1.090353,49.176821,8.21e-05,6.3
279,-1.278583,-1.278609,41.454489,-1.104784,-1.104785,49.002357,8.20e-05,6.0
280,-1.293959,-1.293973,40.659859,-1.136431,-1.136431,47.266239,8.19e-05,6.1
281,-1.293604,-1.293621,40.417656,-1.079133,-1.079134,49.980804,8.18e-05,6.9
282,-1.273988,-1.274015,41.186496,-1.103115,-1.103116,49.192532,8.16e-05,6.2
283,-1.287293,-1.287316,40.840066,-1.135915,-1.135915,47.471780,8.15e-05,6.4
284,-1.293236,-1.293265,40.798076,-1.114191,-1.114192,48.602577,8.14e-05,5.9
285,-1.290423,-1.290448,40.486822,-1.097606,-1.097607,49.351045,8.13e-05,6.5
286,-1.304855,-1.304870,40.093382,-1.137303,-1.137304,46.961300,8.11e-05,6.7
287,-1.285911,-1.285937,40.771193,-1.142760,-1.142761,47.153725,8.10e-05,6.8
288,-1.306919,-1.306930,39.873154,-1.137150,-1.137151,47.196476,8.09e-05,6.4
289,-1.305474,-1.305487,40.070054,-1.154002,-1.154002,46.428559,8.08e-05,6.7
290,-1.286697,-1.286717,40.888601,-1.123592,-1.123592,47.507619,8.06e-05,5.8
291,-1.302764,-1.302781,40.263512,-1.139350,-1.139351,46.816158,8.05e-05,6.9
292,-1.296866,-1.296887,40.292759,-1.152691,-1.152692,46.586537,8.04e-05,6.8
293,-1.298396,-1.298409,40.200512,-1.126643,-1.126643,47.642958,8.03e-05,6.4
294,-1.304186,-1.304206,40.275509,-1.106205,-1.106206,49.073788,8.01e-05,6.0
295,-1.298357,-1.298375,40.082868,-1.133358,-1.133359,47.149712,8.00e-05,6.9
