ctx_frac,anp_basic_mae,ranp_basic_mae,anp_masked_mae,ranp_masked_mae,anp_basic_nll,ranp_basic_nll,anp_masked_nll,ranp_masked_nll,anp_basic_std,ranp_basic_std,anp_masked_std,ranp_masked_std
0.1,8.69029414653778,5.372386038303375,7.834967136383057,7.375300168991089,1.8949034388642758,-1.1059861704707146,-1.6187717244029045,-1.3097295463085175,0.03602166008204222,0.03205100540071726,0.05497102113440633,0.038547482807189226
0.2,8.045819520950317,5.308607965707779,6.419922232627869,7.477599799633026,1.3513347283005714,-1.0932784527540207,-1.7605205327272415,-1.2794858068227768,0.03592921793460846,0.032046189066022635,0.05088486336171627,0.038469231221824884
0.3,7.7194196581840515,5.287531912326813,5.906816184520721,7.630832493305206,0.7993764355778694,-1.094560906291008,-1.8097532391548157,-1.2414962947368622,0.03591477684676647,0.03204168751835823,0.048575807362794876,0.03829983714967966
0.4,7.297606110572815,5.344377338886261,5.420518010854721,7.814474403858185,0.1995521718636155,-1.0670819841325283,-1.8669109642505646,-1.2184206619858742,0.03585778223350644,0.03204966941848397,0.04721855605021119,0.03822977188974619
0.5,6.981382310390472,5.373435765504837,5.382894396781921,7.612747848033905,-0.34401949867606163,-1.0644053630530834,-1.8768838047981262,-1.2675005048513412,0.03582985792309046,0.0320486119017005,0.046223585959523916,0.03813610738143325
0.6,6.68103551864624,5.320136100053787,5.122302830219269,7.3216065764427185,-0.49466613959521055,-1.0824947580695152,-1.9056885689496994,-1.3502714782953262,0.03575235512107611,0.03203849820420146,0.04561975272372365,0.038016585633158684
0.7,6.432292819023132,5.32401904463768,4.989266335964203,7.278752684593201,-0.7342069745063782,-1.0841836296021938,-1.9187582284212112,-1.36624176800251,0.03574130404740572,0.032045682426542044,0.04522364167496562,0.03806522162631154
0.8,6.26440292596817,5.4236361384391785,4.96140256524086,7.090798735618591,-0.9771914929151535,-1.0745395421981812,-1.9166482239961624,-1.4007501304149628,0.035674227867275476,0.032045344822108746,0.04468459542840719,0.03802657313644886
