epoch,train_loss,train_nll,train_nll_nonctx,train_kl,beta,train_var_min,train_var_mean,train_var_max,train_mae,val_loss,val_nll,val_nll_nonctx,val_kl,val_var_min,val_var_mean,val_var_max,val_mae_02,val_mae_04,val_mae_06,val_mae,val_mae_fixed_holdout,val_mae_inverse_holdout,val_weighted_score,val_robust_inverse_mean,val_robust_inverse_worst,val_robust_inverse_gap,val_robust_score
21,-0.09829947246976618,-0.1484413652346944,-0.1484413652346944,25.070945055979603,0.002,0.0010175196572540786,0.2234595575422611,0.5114910636308059,54.804445446662186,28.23203840255737,-0.12266267400700599,-0.12266267400700599,28.354700899124147,0.0010166185131917397,0.22088592375318208,0.45163154751062395,66.3663111368815,58.22458038330078,45.49378306070964,58.22458038330078,nan,39.13561426798503,39.13561426798503,37.17219883600871,43.83939946492513,6.667200628916419,38.74293118158976
22,-0.1301218665573957,-0.17234903754982747,-0.17234903754982747,20.10817777885581,0.0021,0.0010181119630359255,0.20745304620490884,0.4629797125762364,52.804346048607016,21.82435286839803,-0.24979689692457516,-0.24979689692457516,22.074149719874065,0.0010215129742088417,0.2060868037243684,0.4354301268855731,66.38097686767578,57.56888656616211,46.126519775390626,57.56888656616211,nan,38.867567698160805,38.867567698160805,37.4706226348877,46.66925328572591,9.198630650838211,38.588178685506186
23,-0.1482749472389806,-0.19479471110169916,-0.19479471110169916,21.14534718135618,0.0022,0.0010215967217073688,0.19899626329260053,0.4356443409649831,52.070232571295975,24.86498982111613,0.21625994564965367,0.21625994564965367,24.648729928334554,0.0010323890950530768,0.24508983890215555,0.49228462278842927,75.36945495605468,68.418616994222,58.376261647542314,68.418616994222,nan,48.35024592081706,48.35024592081706,49.29848130544027,53.63666814168294,4.33818683624267,48.5398929977417
24,0.07664119367891888,0.0337626891175531,0.0337626891175531,18.6428276277938,0.0023,0.0011103972924416357,0.27624846376338097,0.6017972045349624,59.98214066703365,21.460420068105062,-0.1611664012540132,-0.1611664012540132,21.621586545308432,0.001041323128932466,0.20841270312666893,0.43333618541558583,74.21176198323568,65.37513326009115,52.652890014648435,65.37513326009115,nan,45.825102996826175,45.825102996826175,45.73077259063721,52.30514958699544,6.574376996358232,45.80623691558838
25,-0.1198660116994156,-0.1770735614722208,-0.1770735614722208,23.836477351638507,0.0024,0.001017474437589353,0.2290356600621961,0.5110162147935832,57.27581815899543,19.608576917648314,-0.22477124985307456,-0.22477124985307456,19.83334822654724,0.0010061253832342723,0.20671276425321897,0.44818123131990434,69.06857401529948,61.22292963663737,53.23377151489258,61.22292963663737,nan,42.826064046223955,42.826064046223955,42.87349020640056,45.61874618530273,2.745255978902172,42.83554927825927
26,-0.06841164096346442,-0.11640885383661403,-0.11640885383661403,19.198885827694298,0.0025,0.0010100705197678421,0.22174632633632085,0.5466612453730602,54.73174998445331,20.603169536590578,-0.2041727434610948,-0.2041727434610948,20.807342338562012,0.0010073720807364831,0.1842117187877496,0.4485642954707146,67.31943740844727,58.324685668945314,46.90539296468099,58.324685668945314,nan,41.4205680847168,41.4205680847168,40.10847705205281,49.69915517171224,9.59067811965943,41.158149878184
27,-0.0998344935195626,-0.14807776941583967,-0.14807776941583967,18.55510600108021,0.0026,0.0010189850845391739,0.22777283838335075,0.5458897841426561,56.7937845913869,16.614642572402953,-0.12535581968259066,-0.12535581968259066,16.739998420079548,0.0010322045049785326,0.2595380797982216,0.5398421451449394,68.00381393432617,63.83586603800456,55.440617370605466,63.83586603800456,nan,57.606547292073564,57.606547292073564,56.655226453145346,62.60387446085612,5.948648007710773,57.416283124287915
28,-0.19708806747254334,-0.24649195077846636,-0.24649195077846636,18.297733864694273,0.0027,0.001017781708143511,0.22117969196922374,0.49880951811682506,51.79112290436367,19.87990870475769,-0.2795157674874645,-0.2795157674874645,20.15942451159159,0.0010110461288907876,0.1885792461534341,0.405417962372303,68.07748235066732,59.68077163696289,46.45420583089193,59.68077163696289,nan,37.8561216990153,37.8561216990153,36.792478020985925,43.51938959757487,6.726911576588947,37.64339296340942
29,-0.227286049217548,-0.2744830376205017,-0.2744830376205017,16.856068125310934,0.0028,0.001014033622407126,0.18862934354341254,0.43062856793403625,51.61420041210246,23.27748064994812,-0.0570023692077181,-0.0570023692077181,23.3344829082489,0.0010083227631791185,0.2070707080264886,0.46733268946409223,82.36008656819662,74.241015625,63.15682423909505,74.241015625,nan,56.210713704427086,56.210713704427086,55.0202309290568,60.95489400227864,5.9346630732218415,55.97261714935303
30,-0.08986951607578206,-0.14015733342582606,-0.14015733342582606,17.340626608650638,0.0029,0.0010208835526597949,0.2657859651547558,0.640853225060229,58.66573761993984,20.01120621363322,0.01800201532508557,0.01800201532508557,19.99320411682129,0.0010074602032545954,0.2626538204650084,0.5833392341931661,66.32431538899739,57.797184244791666,47.8645383199056,57.797184244791666,nan,41.68358484903971,41.68358484903971,43.000026639302575,47.94686381022135,4.946837170918776,41.94687320709229
31,-0.12749592980967378,-0.17472221972947977,-0.17472221972947977,15.742096235167306,0.003,0.0010109679676803215,0.2249611478369191,0.5198317231997004,51.47373454975632,15.812069940567017,-0.2792808395189544,-0.2792808395189544,16.091350809733072,0.001017248254114141,0.20730277647574744,0.4636516248186429,64.90946731567382,56.2136848449707,46.794412485758464,56.2136848449707,nan,41.65556475321452,41.65556475321452,40.120939858754475,45.83562266031901,5.7146828015645355,41.34863977432251
32,-0.13352744544873824,-0.1780405133646333,-0.1780405133646333,14.359053503792241,0.0031,0.001023672775910148,0.21348164497681385,0.4818395162528416,53.248449397536945,18.213015762964883,-0.21610796325840056,-0.21610796325840056,18.42912360827128,0.0010175126255489886,0.18378780459364255,0.41284392674764,69.39400965372721,60.21895701090495,49.393375905354816,60.21895701090495,nan,37.24289245605469,37.24289245605469,37.48717088699341,42.68295669555664,5.19578580856323,37.29174814224243
33,-0.16764625042395773,-0.2203621502420953,-0.2203621502420953,16.473719254979546,0.0032,0.001018363578280188,0.17435393552735168,0.4117822551502372,49.75565233770406,15.010226074854533,-0.25880690083528557,-0.25880690083528557,15.269033050537109,0.0010143536026589572,0.15211095313231152,0.32914182990789415,66.31977005004883,58.43408279418945,48.20540211995443,58.43408279418945,nan,36.70125223795573,36.70125223795573,37.394807211558025,39.7023681640625,2.307560952504474,36.83996323267618
34,-0.16293795090520158,-0.2160582128420191,-0.2160582128420191,16.097049209306824,0.0033,0.0010120939147078767,0.23644048622194327,0.6183121800422668,55.243277351811244,11.746890115737916,-0.17766248217473427,-0.17766248217473427,11.924552575747173,0.0010075362457428127,0.22079494073987008,0.5331935028235117,67.78761469523111,59.87505111694336,52.18203430175781,59.87505111694336,nan,45.78413645426432,45.78413645426432,47.23360481262207,55.043897247314455,7.810292434692386,46.07403012593587
35,-0.14899742195628723,-0.2038554369292402,-0.2038554369292402,16.134710221920372,0.0034,0.0010109724068381595,0.22319420919103442,0.5205497106291214,52.52918297389768,16.319312238693236,-0.21817016118050864,-0.21817016118050864,16.537482325236002,0.0010244595410767942,0.2229505240917206,0.49704009890556333,69.82189432779948,62.6604611714681,50.31837921142578,62.6604611714681,nan,44.106719462076825,44.106719462076825,45.32565364837646,52.70313313802083,7.377479489644372,44.35050629933675
36,-0.11983026613323193,-0.17982493054433638,-0.17982493054433638,17.141332410416513,0.0035,0.0010164504681872029,0.25755333366259087,0.6353570172246897,57.41945353094137,20.04553009668986,-0.13014480189109842,-0.13014480189109842,20.175674851735433,0.0010143621747071543,0.30548607806364697,0.7539922664562861,70.4855972290039,62.86012471516927,52.940947977701825,62.86012471516927,nan,44.74794692993164,44.74794692993164,44.97504371007283,49.32398173014323,4.348938020070399,44.79336628595988
37,-0.1690510955270169,-0.21989375929225166,-0.21989375929225166,14.122962375856796,0.0036,0.0010077341411368183,0.23823356347263985,0.5498131592318697,54.716381864727666,16.547746896743774,-0.2513617177183429,-0.2513617177183429,16.799108600616456,0.0010052015092999985,0.20843034783999126,0.44670309821764626,68.0307991027832,58.217603810628255,46.9501340230306,58.217603810628255,nan,41.83883285522461,41.83883285522461,42.497752602895105,49.890601348876956,7.392848745981851,41.97061680475871
38,-0.16348277819606494,-0.21268850009677545,-0.21268850009677545,13.298843563727612,0.0037,0.0010089938625482456,0.20011407614878887,0.45637712782284,52.714909391583134,14.221234957377115,-0.16132670611453553,-0.16132670611453553,14.382561635971069,0.001016382878879085,0.2193935379385948,0.487607870499293,68.62706604003907,60.96043980916341,49.77063827514648,60.96043980916341,nan,45.4878901163737,45.4878901163737,44.679204368591314,52.2984120686849,7.6192077000935825,45.326152966817226
39,-0.13782197050750256,-0.18656655200669225,-0.18656655200669225,12.82752137813928,0.0038,0.0010127053433537203,0.21920623278842782,0.4976994828233179,58.05430754175726,12.248216152191162,-0.12149968805606477,-0.12149968805606477,12.369715809822083,0.0010083059295235822,0.23731908177336056,0.5965983152389527,76.69861857096355,70.03192545572917,61.46000518798828,70.03192545572917,nan,53.89122721354167,53.89122721354167,54.36185830434164,61.20946680704753,6.847608502705889,53.98535343170166
40,-0.16083412635017116,-0.20987853978953833,-0.20987853978953833,12.575490888559594,0.0039,0.0010055659892353808,0.2352592185983118,0.5333376633671095,58.786074764323686,18.88604203859965,-0.265378651721403,-0.265378651721403,19.151420720418294,0.0010019593658701826,0.24923934017618496,0.5252997701366743,67.56398442586263,59.55598602294922,50.11317571004232,59.55598602294922,nan,37.10381088256836,37.10381088256836,38.60844176610311,40.08543701171875,1.4769952456156403,37.40473705927531
41,-0.22213118024310977,-0.2672070643319836,-0.2672070643319836,11.26897024658491,0.004,0.0010028271057273982,0.2155999279809448,0.49614554362477,53.728676202162255,12.315194964408875,-0.23650936177000403,-0.23650936177000403,12.551704319318135,0.0010045091699187954,0.2291472059985002,0.5204171334703763,67.55451176961263,59.973365020751956,51.85816014607747,59.973365020751956,nan,52.87116622924805,52.87116622924805,52.40411618550618,62.08129755655924,9.67718137105306,52.777756220499676
42,-0.18256383744191448,-0.23154997436839314,-0.23154997436839314,11.947838135485378,0.0041,0.0010027343622531811,0.2115324929637729,0.5172888501635138,53.2911939081156,16.654219150543213,-0.037169548915699124,-0.037169548915699124,16.69138870239258,0.001001276052556932,0.16220936949054401,0.40494689494371416,74.81754964192709,69.92950007120768,59.66083552042643,69.92950007120768,nan,42.99297053019206,42.99297053019206,45.2353624979655,48.838704681396486,3.603342183430989,43.44144892374675
43,-0.17097969444574052,-0.22242306529122563,-0.22242306529122563,12.248421884932608,0.0042,0.0010046937705000055,0.2078566739581666,0.5108188891185904,54.93741618462329,8.213660073280334,-0.21786444964624632,-0.21786444964624632,8.43152449131012,0.0010045039952577403,0.16923388863603275,0.3851446529229482,67.36964162190755,59.69692509969075,52.27589441935221,59.69692509969075,nan,51.406996663411455,51.406996663411455,52.04182949066163,62.58904851277669,10.547219022115065,51.53396322886149
44,-0.1304174042394701,-0.17125256276988196,-0.17125256276988196,9.496548121830202,0.0043,0.0010093745318645576,0.21682179677036573,0.5017016530036926,56.325380865133035,10.823756543795268,-0.2265758471097797,-0.2265758471097797,11.050332411130269,0.001002672341807435,0.19900044004122416,0.46491594463586805,66.37462463378907,58.04783706665039,46.63677088419596,58.04783706665039,nan,43.0167844136556,43.0167844136556,42.34297256469726,51.88249003092448,9.539517466227217,42.88202204386393
45,-0.230301688583392,-0.2852515306253478,-0.2852515306253478,12.488600335031185,0.0044,0.0010025990283432996,0.21378381016119472,0.5266617817698784,52.51430921734504,11.135610993703207,-0.26082869491850336,-0.26082869491850336,11.396439687410991,0.0010021491383668036,0.1766381728152434,0.42374528100093206,68.99942474365234,59.87036209106445,47.955098978678386,59.87036209106445,nan,35.53599510192871,35.53599510192871,36.42357250849406,41.16746571858724,4.7438932100931765,35.71351058324178
46,-0.2252585953277237,-0.28357867843840484,-0.28357867843840484,12.960018949688605,0.0045,0.0010032611701391496,0.19258662327280585,0.47653388752127596,52.803526716412236,18.554357051849365,-0.1718835277793308,-0.1718835277793308,18.7262406984965,0.0010007754686133315,0.22299080118536949,0.5843626409769058,70.40976257324219,66.92588450113932,57.017110951741536,66.92588450113932,nan,54.9209706624349,54.9209706624349,53.52317377726237,60.07198689778646,6.548813120524088,54.641411285400395
47,-0.18276460890500051,-0.23206595535267074,-0.23206595535267074,10.717684026034373,0.0046,0.0010022329658551036,0.2342436395163806,0.5838343051244628,54.618824077102374,10.963497670491536,-0.2368743909522891,-0.2368743909522891,11.200372091929118,0.0010019999055657536,0.196347193668286,0.4877950559059779,69.68340225219727,60.111340586344404,48.46656138102214,60.111340586344404,nan,42.86210645039876,42.86210645039876,42.99445940653483,50.6415163675944,7.647056961059569,42.88857704162597
48,-0.13002203232696596,-0.17468480991840996,-0.17468480991840996,9.502718871494508,0.0047,0.0010052629601526653,0.22103765972380368,0.5644385454789648,55.532950203373744,8.93209674358368,-0.09401567626919131,-0.09401567626919131,9.026112469037374,0.0010162573482375592,0.24632362003127733,0.5865578840176264,74.9564692179362,67.74967702229817,59.84391810099284,67.74967702229817,nan,59.442971293131514,59.442971293131514,57.69953575134277,65.15859425862631,7.459058507283537,59.09428418477377
49,-0.18180983183237742,-0.23334713682602598,-0.23334713682602598,10.736937855774501,0.0048,0.001006283355824087,0.24307227190935388,0.6225040622477261,57.37898452326937,15.861357196172078,-0.23674108635556573,-0.23674108635556573,16.0980983098348,0.0010004814752998452,0.21887135431170462,0.5639159848292669,71.74031524658203,64.10526504516602,51.82727940877279,64.10526504516602,nan,40.67925440470378,40.67925440470378,40.51949144999186,49.69181874593099,9.172327295939127,40.647301813761395
50,-0.19662913595730402,-0.23803202948480282,-0.23803202948480282,8.449569639169946,0.0049,0.0010023179270748823,0.24703434671995775,0.6465759468528459,57.5973734585744,8.659495981534322,-0.19161311894034347,-0.19161311894034347,8.851109091440836,0.0010022163410515835,0.2368909426033497,0.5392512703935305,69.18146362304688,61.02684555053711,51.93052978515625,61.02684555053711,nan,48.59442291259766,48.59442291259766,50.18276526133219,58.00116806030273,7.8184027989705385,48.91209138234456
51,-0.21137907756668217,-0.2527496092271868,-0.2527496092271868,8.27410679043464,0.005,0.0010018111030869888,0.225553922495752,0.5353006175104177,55.230126434901976,8.415195639928182,-0.18614811829756944,-0.18614811829756944,8.60134371916453,0.0010025083921694508,0.2188289888203144,0.48803686946630476,66.7660619099935,58.48842264811198,49.33511784871419,58.48842264811198,nan,42.55091044108073,42.55091044108073,42.661283556620276,49.040793863932294,6.379510307312017,42.572985064188636
52,-0.20694452225459073,-0.2502308416373606,-0.2502308416373606,8.487513344242888,0.0051,0.0010019675784586173,0.22154752235367614,0.5275493202344427,54.63203829639363,9.463567415873209,-0.26770968730949485,-0.26770968730949485,9.731277124087017,0.0010015852458309382,0.20500476931532224,0.4630471075574557,66.91546020507812,58.09612808227539,46.89701843261719,58.09612808227539,nan,47.6890630086263,47.6890630086263,45.19523760477702,56.50808130900065,11.312843704223631,47.19029792785644
53,-0.2183835287139101,-0.26481029886822655,-0.26481029886822655,8.928224959463444,0.0052,0.0010016023682184376,0.20363874086793862,0.5139494257153205,53.498125472158755,9.153259936968485,-0.2801233091857284,-0.2801233091857284,9.433383226394653,0.0010021703240151207,0.20333129043380418,0.48348323106765745,71.48323771158854,61.793408457438154,51.470499165852864,61.793408457438154,nan,51.022769165039065,51.022769165039065,47.93170051574707,57.58716735839844,9.655466842651371,50.40455543518067
54,-0.18428622948814113,-0.23357127659585117,-0.23357127659585117,9.299065598901713,0.0053,0.0010026972894644681,0.22927949001204292,0.5797484134728054,57.47316144547373,6.084166411558787,-0.14634518996657184,-0.14634518996657184,6.23051161368688,0.0010079333752704164,0.29163501063982644,0.6393563747406006,75.6316630045573,69.27889404296874,63.64226303100586,69.27889404296874,nan,64.37739588419596,64.37739588419596,64.19777825673421,72.93677698771158,8.738998730977372,64.34147235870361
55,-0.23316956884315554,-0.27359639238214717,-0.27359639238214717,7.486448476899345,0.0054,0.001001696141858427,0.23605986501810686,0.5473223778436769,53.71046879606427,8.556505632400512,-0.2720278607370953,-0.2720278607370953,8.828533426920574,0.0010008839676932742,0.19041652182737986,0.445937047402064,67.60063654581705,59.13350168863932,47.98640441894531,59.13350168863932,nan,42.24109369913737,42.24109369913737,42.913731543223065,52.850318908691406,9.936587365468341,42.37562126795451
56,-0.23287314573689452,-0.27474427968263626,-0.27474427968263626,7.6129337796625105,0.0055,0.0010014907193352592,0.21706311995128416,0.50889261095029,55.06807787913196,8.103500533103944,-0.33124139313586054,-0.33124139313586054,8.434741918245951,0.0010006509294422964,0.19670189867417018,0.4818426102399826,67.18204065958659,58.31409479777018,48.31883850097656,58.31409479777018,nan,44.155826059977215,44.155826059977215,41.83352727890015,48.54939626057943,6.715868981679279,43.691366303761804
57,-0.2146384520631916,-0.25849352436105033,-0.25849352436105033,7.8312629933627145,0.0056,0.0010015829576109096,0.22517941104915906,0.5550011160238734,56.30635553036096,8.18324073155721,-0.215063795587533,-0.215063795587533,8.398304557800293,0.0010008319960130999,0.21484444215893744,0.5385380312800407,70.1698112487793,64.95347493489584,54.1802474975586,64.95347493489584,nan,46.13608983357747,46.13608983357747,47.32440662384033,54.67086512247722,7.346458498636885,46.373753191630044
58,-0.2642502198171503,-0.30891077705430536,-0.30891077705430536,7.835185446829166,0.0057,0.0010008836661483038,0.19378628230319833,0.5075396085685154,51.136036459005105,10.222273977597554,-0.26236527469009163,-0.26236527469009163,10.48463929494222,0.0010007198744763932,0.20160392299294472,0.5034969806671142,65.9325340270996,57.4658566792806,46.97065404256185,57.4658566792806,nan,39.37543818155925,39.37543818155925,38.1310035387675,45.98834788004557,7.857344341278072,39.1265512530009
59,-0.2600973734878144,-0.31092078874836554,-0.31092078874836554,8.762658209170935,0.0058,0.0010014284261555043,0.19727267971578635,0.5239500369665757,49.68293445515183,8.812264521916708,-0.17409094291797372,-0.17409094291797372,8.986355519294738,0.0010006940147529045,0.1557097235073646,0.40773937702178953,68.90613861083985,62.573937225341794,50.61260732014974,62.573937225341794,nan,36.99390805562337,36.99390805562337,38.00911757151286,42.001970291137695,3.9928527196248353,37.19694995880127
60,-0.1638646857848145,-0.20848621190789174,-0.20848621190789174,7.562970435844277,0.0059,0.0010022452355907211,0.2311661035384772,0.5770841100305881,57.44422038096302,8.286987137794494,-0.3564765717834234,-0.3564765717834234,8.643463738759358,0.0010008356223503748,0.20658011237780252,0.49859922627607983,66.34966990152995,56.5182133992513,44.97234929402669,56.5182133992513,nan,37.96584231058757,37.96584231058757,37.17936557133993,46.26617940266927,9.086813831329344,37.80854696273804
