epoch,train_loss,train_nll,train_mae,val_loss,val_nll,val_mae,lr,sec
273,1.160642,1.159754,6.043744,0.987566,0.987525,3.848705,4.28e-05,9.2
274,1.155651,1.155484,5.888674,0.820976,0.820957,2.992573,4.25e-05,9.3
275,1.160448,1.159939,6.005082,1.215892,1.215802,6.014968,4.22e-05,9.2
276,1.151706,1.151434,5.930574,1.238817,1.238637,3.823733,4.19e-05,9.4
277,1.149157,1.149014,5.603460,0.977405,0.977302,4.050224,4.16e-05,9.2
278,1.097791,1.097582,5.716034,0.910353,0.910264,3.860850,4.12e-05,9.2
279,1.118986,1.117639,5.782520,0.959814,0.958771,3.573087,4.09e-05,9.2
280,1.110830,1.110549,5.756106,0.988081,0.988042,4.140859,4.06e-05,9.3
281,1.110684,1.110532,5.633176,0.941976,0.941960,3.870274,4.03e-05,9.7
282,1.121228,1.121123,5.783976,1.030348,1.030313,4.509163,4.00e-05,9.2
283,1.101183,1.101068,5.592664,0.971746,0.971611,3.928523,3.97e-05,9.8
284,1.117092,1.116593,5.779183,1.106405,1.101276,5.228183,3.94e-05,9.3
285,1.149293,1.149097,5.634014,1.036460,1.036417,3.743213,3.91e-05,9.2
286,1.085392,1.085223,5.641471,0.896279,0.896211,3.590568,3.88e-05,9.4
287,1.115819,1.115537,5.783440,0.944797,0.944521,4.058000,3.85e-05,9.4
288,1.127466,1.127234,5.693137,1.003099,1.003061,3.924661,3.82e-05,9.2
289,1.131887,1.131705,5.632552,0.909306,0.909286,3.542391,3.79e-05,9.2
290,1.116667,1.116502,5.735647,0.963068,0.963024,4.186465,3.76e-05,9.3
291,1.071406,1.070896,5.608880,1.116307,1.116207,4.576714,3.73e-05,9.4
292,1.106418,1.106057,5.719308,0.957490,0.955958,4.295151,3.70e-05,9.1
293,1.077728,1.077483,5.542493,0.928652,0.928495,3.942384,3.67e-05,9.5
294,1.082757,1.082627,5.577409,1.003841,1.003816,4.321529,3.64e-05,9.2
295,1.095042,1.094898,5.614779,1.041834,1.041795,4.593542,3.61e-05,9.3
296,1.074538,1.074390,5.528652,0.982075,0.982044,4.151883,3.57e-05,9.4
297,1.076178,1.076040,5.555738,1.005684,1.005641,4.009049,3.54e-05,9.2
298,1.097569,1.097436,5.471818,0.907900,0.907882,3.776011,3.51e-05,9.2
299,1.073730,1.072953,5.560194,0.840236,0.839939,3.308269,3.48e-05,9.3
300,1.061225,1.061025,5.461688,0.917746,0.917683,3.900226,3.45e-05,9.5
301,1.060019,1.059871,5.413198,1.145473,1.145424,4.850961,3.43e-05,9.4
302,1.066156,1.065883,5.513060,0.948461,0.948444,3.938042,3.40e-05,9.5
303,1.058680,1.058550,5.533026,1.036083,1.036017,4.655720,3.37e-05,9.5
304,1.072635,1.072449,5.429110,1.096705,1.096615,4.463672,3.34e-05,9.5
305,1.077685,1.077483,5.519450,0.957782,0.957640,3.948258,3.31e-05,9.2
306,1.050564,1.050263,5.461945,0.910987,0.910811,3.591579,3.28e-05,9.5
307,1.061853,1.061733,5.428928,0.967283,0.967241,3.944499,3.25e-05,9.1
308,1.060040,1.059777,5.455171,0.843657,0.843618,3.281236,3.22e-05,9.3
309,1.068890,1.068749,5.544089,0.932598,0.932563,4.000450,3.19e-05,9.2
310,1.036475,1.036272,5.340535,0.905228,0.905213,3.609080,3.16e-05,9.4
311,1.035546,1.035311,5.352028,0.949812,0.949732,3.750628,3.13e-05,9.7
312,1.035339,1.035196,5.397711,1.082875,1.082849,4.529862,3.10e-05,9.3
313,1.047204,1.047083,5.418394,0.829459,0.829424,3.465658,3.07e-05,9.3
314,1.048217,1.048083,5.374199,0.820083,0.820040,3.125193,3.04e-05,9.8
315,1.031917,1.031787,5.277152,0.859936,0.859858,3.203776,3.01e-05,9.2
316,1.043092,1.042830,5.323907,0.924124,0.923991,4.500285,2.99e-05,9.3
317,1.047235,1.047034,5.292319,0.915740,0.915576,3.602478,2.96e-05,9.3
318,1.050864,1.050508,5.511253,1.014894,1.014722,3.787473,2.93e-05,9.4
319,1.043740,1.043599,5.346782,0.872534,0.872307,3.026595,2.90e-05,9.5
320,1.037816,1.037671,5.290664,0.888261,0.888203,3.683085,2.87e-05,9.5
