,train_01,train_02,train_03,train_04,train_05,train_06,train_07,train_08,train_09,train_10,train_11,train_12,train_13,train_14,train_15,train_16,train_17,val_01,val_02,val_03,val_04,val_05,test_01,test_02,test_03
specialist_01,1.8599737648589008,5.247371327309378,15.52423225730536,30.822545755000863,48.07409826760925,15.706598197592253,18.274514766959516,15.300156126717166,30.701021003467634,46.0034506566707,32.27974643109403,48.417378533976375,48.28408085825601,36.231109551214786,54.22806300194747,66.82711902290427,90.49031058597184,93.01032487779918,81.2987286440016,58.01287048342923,118.28260999031946,149.56233824733724,148.65678746571643,140.33044051675853,103.85003390339219
specialist_02,27.700043138757774,1.862745005533925,7.224982739007549,11.815093311613703,14.34955542127137,27.165823189209576,15.263438744117082,17.000641263565782,20.264947472469775,20.800483269509296,34.4335839823743,29.551860065614697,31.434071620440136,35.49185443022991,40.30407911998671,47.40317615719652,42.54258021827433,45.334520972841034,48.13957411399204,53.63027672118545,55.04352336889901,57.55532056264414,61.692938868618356,64.38107015054355,66.15163202926207
specialist_03,20.341920882393932,14.924776311477272,1.6802267168083445,11.123099709100478,19.803528863354614,34.813443232995475,28.30686554034687,19.949818787198126,16.08147194497931,14.793498442026292,44.501510900163304,39.213787125902726,37.72927402667325,36.16298422318598,35.43950690152979,55.88298363564297,51.56438479612316,51.61892955152176,51.45724028584555,53.15520066671849,63.30903531508502,62.50580873699617,62.97960091131184,64.97252556211001,66.61301766692822
specialist_04,18.795713568015707,21.64201199862726,17.376657092320144,2.0636445036823288,16.417104546003237,39.30412207629229,46.56307206515308,35.07619007435276,28.001765749429907,33.630145012962544,60.00222400958482,61.467849497494534,57.26672951431563,63.155303904154565,70.58211010724388,72.81850888155661,76.6503748263109,82.53877745621203,94.22832761616384,112.99463770353339,84.51297601974458,100.21245093097858,113.23249038641356,129.02176753699405,156.47503702208138
specialist_05,23.08208727323201,31.926486781896237,30.31781212162998,14.46553536381991,2.399143035892455,39.770029717557236,54.44852263319017,50.776767228506934,38.56604943711994,32.15247287138505,72.98803855381692,81.33773565630338,76.12271120822395,69.66569627175629,72.91767902110347,105.4385230728035,100.1742662827236,93.96869474067101,94.19236480936168,104.43318636064973,118.36875083736831,111.78004454260218,110.55973726752315,115.31096936656847,139.18128711291678
specialist_06,38.21746919250129,22.983761094073696,40.46823411038625,69.68363374558028,111.74156024408452,1.6714267299996937,8.81901060077038,23.970177083220012,53.57795530214908,94.37437304090541,17.41338541047606,15.492814681241837,13.72779888156784,31.172174077008254,70.86905009232228,38.78733151503058,42.71281111945489,38.65977660198115,27.239256518009963,59.766895530211116,72.69376431479436,77.96089678616814,72.61219085124199,60.65456615850727,45.11432706010523
specialist_07,50.58164348064132,20.73623526388611,30.020477352352376,35.99622219446296,41.87082394359293,27.47815491625918,1.3107643182887305,5.26397262500287,9.763283213940039,12.644868502286783,26.874689729457373,14.149761692523462,17.40370234540938,22.189597930634203,24.225134554252367,41.30767882031481,34.180319188648426,39.62598171067934,49.261912027115,58.768576612559556,60.11377899622331,65.58205796177059,72.55835972142134,79.27955564883523,92.84379106818547
specialist_08,18.060920323699097,9.211700254031744,24.248881158170438,37.52206627568225,55.44243194929918,33.29142205740878,12.914885186491272,1.916358919784389,13.883631079658015,33.33615701162176,40.51775528919358,23.719437521048988,16.893870407885,10.4524413861216,9.50980387961672,45.996214966442516,41.1992191136017,40.22764102477496,38.17548223003454,29.035344089892227,52.76342031904082,64.49997440060616,69.86151831727625,69.95213273045894,61.40798453957989
specialist_09,20.922801379131815,12.111342816477285,15.082630030208058,24.970939895206573,33.48787506012224,20.095920835045767,15.1976190824544,9.429529176075635,1.7683694426324983,11.108015336039598,39.77884463344489,36.08129285097441,26.40099608728721,18.27671623459065,17.393246528403548,66.19645166782807,63.215752293979804,55.96856513410501,47.09693189924111,41.84764285908837,93.42270625427221,91.13403183038982,85.02766831927644,78.72588431203626,75.59514879741336
specialist_10,27.283591137953742,8.879998812002231,7.336464139371812,12.469433857282299,23.886471233244976,21.859855128413663,26.701566912868856,25.62983621021166,15.594039858457727,2.1098208284787234,52.03038316639445,55.6047812902171,52.17390727313364,42.18823177788861,30.041547549504603,88.28762138612333,88.80232236511466,83.36925276091002,75.39936325852729,69.29028608810432,114.7103537011535,121.18495853421888,117.59737327831658,110.70844249433532,106.38455291177732
